Time,Pressure,Flow Rate (ml/s),Force 1,Force 2,Force 3,Force 4,Force 5,Force 6,Force 7,Force 8,Flow Meter Time,,,, 
14:12:22..025,5.73518241,0.00274,-0.0001592,0.00008165,0.0004869,-0.00078774,0.0002906,-0.00006841,-0.00045967,-0.00029343,14:12:22..047,,,,
14:12:22..091,5.72483943,0.00274,-0.00015933,0.00008155,0.0004865,-0.00078768,0.00029061,-0.00006889,-0.00045956,-0.00029381,14:12:22..158,,,,
14:12:22..165,5.73001092,0.002859,-0.00015912,0.00008167,0.00048707,-0.00078762,0.00028994,-0.00006846,-0.00045981,-0.00029321,14:12:22..158,,,,
14:12:22..200,5.76103986,0.002859,-0.00015911,0.0000817,0.00048681,-0.00078745,0.00029036,-0.0000685,-0.00045958,-0.00029347,14:12:22..199,,,,
14:12:22..233,5.70415347,0.002865,-0.0001588,0.00008154,0.00048696,-0.00078765,0.00029036,-0.00006898,-0.00045924,-0.0002939,14:12:22..245,,,,
14:12:22..367,5.688639,0.002865,-0.00015924,0.00008122,0.00048668,-0.00078801,0.00029072,-0.00006868,-0.00045902,-0.00029322,14:12:22..366,,,,
14:12:22..401,5.76621135,0.002872,-0.00015905,0.00008156,0.0004872,-0.00078744,0.00029075,-0.00006867,-0.00045919,-0.0002936,14:12:22..409,,,,
14:12:22..472,5.70932496,0.002872,-0.00015867,0.00008189,0.00048697,-0.00078718,0.00029063,-0.0000687,-0.00045943,-0.00029325,14:12:22..471,,,,
14:12:22..511,5.71966794,0.002872,-0.00015893,0.00008162,0.0004864,-0.00078733,0.00029084,-0.00006838,-0.00045971,-0.00029394,14:12:22..471,,,,
14:12:22..543,5.70932496,0.002794,-0.00015928,0.00008166,0.00048657,-0.00078769,0.00029068,-0.00006884,-0.0004598,-0.00029375,14:12:22..559,,,,
14:12:22..617,5.71449645,0.002794,-0.00015909,0.00008166,0.00048671,-0.00078744,0.00029054,-0.00006875,-0.00045962,-0.0002935,14:12:22..655,,,,
14:12:22..664,5.71966794,0.002794,-0.00015901,0.00008138,0.00048689,-0.00078714,0.00029067,-0.00006837,-0.00045918,-0.00029342,14:12:22..655,,,,
