Time,Pressure,Flow Rate (ml/s),Force 1,Force 2,Force 3,Force 4,Force 5,Force 6,Force 7,Force 8,Flow Meter Time,,,, 
16:01:46..947,5.21803341,-0.008953,-0.0002046,0.00001695,0.00044416,-0.00059506,0.00029616,-0.00038738,-0.00038081,-0.00030082,16:01:46..931,,,,
16:01:46..992,5.2232049,-0.008995,-0.00020472,0.00001748,0.00044422,-0.00059505,0.00029654,-0.00038701,-0.00038065,-0.00030021,16:01:47..011,,,,
16:01:47..052,5.21286192,-0.008995,-0.00020472,0.00001651,0.00044454,-0.00059542,0.00029656,-0.00038703,-0.00038083,-0.00030028,16:01:47..011,,,,
16:01:47..086,5.18700447,-0.009015,-0.0002046,0.00001768,0.00044387,-0.00059532,0.00029665,-0.00038685,-0.00038107,-0.00030049,16:01:47..091,,,,
16:01:47..123,5.18183298,-0.009042,-0.00020483,0.00001687,0.00044473,-0.00059544,0.00029701,-0.00038725,-0.00038061,-0.00030041,16:01:47..170,,,,
16:01:47..182,5.19217596,-0.009013,-0.00020457,0.00001672,0.0004441,-0.00059546,0.00029647,-0.00038746,-0.00038058,-0.00030085,16:01:47..245,,,,
16:01:47..261,5.13011808,-0.009013,-0.0002046,0.00001739,0.00044419,-0.00059535,0.00029681,-0.00038745,-0.00038092,-0.00030028,16:01:47..245,,,,
16:01:47..293,5.20251894,-0.008981,-0.00020497,0.00001738,0.00044433,-0.00059527,0.00029669,-0.00038679,-0.00038056,-0.00030037,16:01:47..312,,,,
16:01:47..361,5.18183298,-0.008971,-0.00020456,0.00001711,0.00044427,-0.00059512,0.00029657,-0.0003864,-0.00038079,-0.00030082,16:01:47..442,,,,
16:01:47..453,5.15597553,-0.008971,-0.00020485,0.00001724,0.00044428,-0.00059494,0.00029649,-0.00038698,-0.00038084,-0.00030088,16:01:47..442,,,,
16:01:47..486,5.19734745,-0.008968,-0.00020469,0.00001756,0.00044418,-0.00059537,0.00029667,-0.00038732,-0.00038059,-0.00030046,16:01:47..442,,,,
16:01:47..606,5.18183298,-0.008968,-0.00020445,0.0000175,0.00044468,-0.00059516,0.00029715,-0.00038717,-0.00038043,-0.00030049,16:01:47..657,,,,
16:01:47..666,5.16631851,-0.008968,-0.00020473,0.0000179,0.00044425,-0.00059514,0.00029645,-0.00038723,-0.00038065,-0.00030071,16:01:47..657,,,,
16:01:47..699,5.20251894,-0.008995,-0.00020458,0.0000174,0.00044458,-0.00059543,0.00029681,-0.00038704,-0.00038067,-0.00030056,16:01:47..723,,,,
16:01:47..762,5.21803341,-0.009036,-0.00020486,0.00001729,0.00044436,-0.00059517,0.00029663,-0.00038734,-0.00038059,-0.00030029,16:01:47..802,,,,
16:01:47..819,5.22837639,-0.009036,-0.00020446,0.00001703,0.00044417,-0.00059557,0.00029625,-0.000387,-0.00038074,-0.0003007,16:01:47..802,,,,
16:01:47..852,5.10943212,-0.00913,-0.00020466,0.00001736,0.00044414,-0.00059509,0.00029633,-0.00038689,-0.00038074,-0.00030051,16:01:47..860,,,,
16:01:47..939,5.19734745,-0.00913,-0.0002045,0.00001732,0.00044437,-0.00059501,0.00029674,-0.00038711,-0.00038026,-0.00030065,16:01:47..984,,,,
16:01:47..991,5.21803341,-0.00913,-0.0002046,0.00001687,0.00044452,-0.00059502,0.00029664,-0.00038774,-0.00038097,-0.0003005,16:01:47..984,,,,
16:01:48..025,5.19217596,-0.009132,-0.00020445,0.00001716,0.00044472,-0.0005952,0.00029618,-0.00038716,-0.00038073,-0.00030087,16:01:48..028,,,,
16:01:48..106,5.19217596,-0.009132,-0.00020432,0.00001721,0.00044436,-0.00059523,0.00029676,-0.00038725,-0.00038076,-0.00030046,16:01:48..169,,,,
16:01:48..177,5.20251894,-0.009132,-0.00020443,0.00001755,0.00044458,-0.00059504,0.00029718,-0.00038692,-0.00038051,-0.00030016,16:01:48..169,,,,
16:01:48..210,5.15597553,-0.009041,-0.00020471,0.00001745,0.00044459,-0.00059563,0.00029694,-0.00038688,-0.00038067,-0.00030017,16:01:48..212,,,,
16:01:48..365,5.12494659,-0.009041,-0.00020472,0.00001716,0.00044407,-0.00059552,0.00029652,-0.00038684,-0.00038038,-0.00030071,16:01:48..363,,,,
16:01:48..397,5.12494659,-0.008965,-0.00020457,0.00001742,0.00044399,-0.00059526,0.00029653,-0.00038711,-0.00038062,-0.00030062,16:01:48..407,,,,
