Time,Pressure,Flow Rate (ml/s),Force 1,Force 2,Force 3,Force 4,Force 5,Force 6,Force 7,Force 8,Flow Meter Time,,,, 
16:11:05..602,4.65951249,-0.00116,-0.00065234,0.00046109,0.00035246,-0.00020353,0.00074784,-0.00003892,-0.00012115,-0.00007996,16:11:05..622,,,,
16:11:05..666,4.64399802,-0.001038,-0.00065255,0.00046119,0.00035221,-0.00020375,0.00074798,-0.00003922,-0.0001219,-0.00008025,16:11:05..722,,,,
16:11:05..735,4.68536994,-0.001038,-0.00065218,0.00046126,0.00035219,-0.00020366,0.00074737,-0.00003971,-0.00012165,-0.00008033,16:11:05..722,,,,
16:11:05..769,4.66985547,-0.000989,-0.00065277,0.00046166,0.00035248,-0.00020377,0.00074737,-0.00003987,-0.00012176,-0.00008015,16:11:05..822,,,,
16:11:05..868,4.63365504,-0.000941,-0.00065225,0.00046083,0.00035233,-0.00020359,0.00074814,-0.00003894,-0.00012173,-0.00008011,16:11:05..822,,,,
16:11:05..901,4.61814057,-0.000877,-0.00065252,0.00046145,0.00035273,-0.00020338,0.00074749,-0.00003961,-0.00012164,-0.00007975,16:11:05..913,,,,
16:11:05..990,4.61296908,-0.000877,-0.00065241,0.0004608,0.00035245,-0.00020366,0.00074801,-0.00003871,-0.00012199,-0.00007991,16:11:06..072,,,,
16:11:06..083,4.63365504,-0.000877,-0.00065227,0.0004619,0.00035247,-0.00020385,0.00074756,-0.00003937,-0.00012197,-0.00008006,16:11:06..072,,,,
16:11:06..116,4.64916951,-0.000764,-0.00065243,0.00046095,0.00035227,-0.00020367,0.0007484,-0.0000391,-0.00012162,-0.00007969,16:11:06..115,,,,
16:11:06..150,4.654341,-0.000809,-0.0006527,0.00046167,0.00035264,-0.00020366,0.00074727,-0.00003933,-0.00012186,-0.00008024,16:11:06..157,,,,
16:11:06..220,4.70088441,-0.000847,-0.00065245,0.00046034,0.00035184,-0.00020377,0.0007482,-0.00003918,-0.00012186,-0.00008001,16:11:06..218,,,,
16:11:06..279,4.57159716,-0.000847,-0.00065256,0.00046145,0.00035241,-0.0002033,0.00074769,-0.00003918,-0.000122,-0.00008026,16:11:06..278,,,,
16:11:06..312,4.654341,-0.000854,-0.00065228,0.00046134,0.00035229,-0.00020331,0.00074784,-0.0000392,-0.00012192,-0.00007982,16:11:06..321,,,,
16:11:06..350,4.68536994,-0.000854,-0.00065287,0.00046129,0.0003528,-0.0002038,0.00074743,-0.00003934,-0.00012178,-0.00008041,16:11:06..363,,,,
16:11:06..403,4.654341,-0.00088,-0.00065232,0.00046042,0.00035184,-0.00020421,0.00074803,-0.00003931,-0.00012189,-0.00008068,16:11:06..405,,,,
16:11:06..453,4.59228312,-0.00088,-0.00065225,0.00046133,0.00035255,-0.0002034,0.00074747,-0.00003922,-0.00012163,-0.00008041,16:11:06..405,,,,
16:11:06..488,4.68536994,-0.00088,-0.00065242,0.00046065,0.00035187,-0.00020386,0.00074809,-0.00003952,-0.00012195,-0.00008017,16:11:06..455,,,,
16:11:06..522,4.68536994,-0.000985,-0.00065223,0.00046087,0.00035256,-0.00020388,0.00074819,-0.0000391,-0.00012189,-0.00008002,16:11:06..574,,,,
16:11:06..614,4.654341,-0.000985,-0.00065286,0.00046146,0.00035211,-0.00020351,0.00074766,-0.00003937,-0.00012191,-0.0000806,16:11:06..574,,,,
16:11:06..646,4.72157037,-0.00097,-0.00065271,0.00046059,0.00035207,-0.00020393,0.00074811,-0.0000393,-0.00012173,-0.00007989,16:11:06..619,,,,
16:11:06..679,4.654341,-0.00077,-0.00065253,0.0004614,0.00035225,-0.00020355,0.00074751,-0.00003922,-0.00012216,-0.00008014,16:11:06..716,,,,
16:11:06..784,4.66468398,-0.00077,-0.00065226,0.00046109,0.00035214,-0.0002038,0.00074808,-0.00003911,-0.00012194,-0.00007998,16:11:06..783,,,,
16:11:06..816,4.654341,-0.000708,-0.00065241,0.00046139,0.00035238,-0.00020399,0.00074744,-0.00003978,-0.00012157,-0.00008005,16:11:06..783,,,,
16:11:06..884,4.66985547,-0.000708,-0.00065199,0.00046109,0.00035235,-0.00020406,0.00074786,-0.00003888,-0.00012194,-0.00007989,16:11:06..888,,,,
16:11:06..915,4.65951249,-0.000708,-0.00065263,0.00046121,0.0003525,-0.00020388,0.00074769,-0.00003944,-0.00012222,-0.0000801,16:11:06..888,,,,
16:11:06..949,4.63365504,-0.000714,-0.00065255,0.00046125,0.00035236,-0.00020411,0.00074721,-0.00003963,-0.00012197,-0.00008064,16:11:06..973,,,,
16:11:06..997,4.68019845,-0.000714,-0.00065247,0.0004611,0.00035224,-0.00020374,0.00074826,-0.00003953,-0.00012213,-0.00008038,16:11:07..015,,,,
16:11:07..055,4.65951249,-0.000702,-0.0006527,0.00046161,0.00035238,-0.00020369,0.00074805,-0.00003929,-0.0001219,-0.00008011,16:11:07..015,,,,
16:11:07..089,4.61814057,-0.000747,-0.00065266,0.00046138,0.00035189,-0.00020363,0.00074766,-0.0000392,-0.00012156,-0.00008037,16:11:07..101,,,,
