Time,Pressure,Flow Rate (ml/s),Force 1,Force 2,Force 3,Force 4,Force 5,Force 6,Force 7,Force 8,Flow Meter Time,,,, 
14:32:59..232,5.72483943,-0.001168,-0.00005025,0.00051363,0.00041043,-0.00016958,0.00073843,0.00001177,-0.00007043,-0.00000097,14:32:59..235,,,,
14:32:59..289,5.71449645,-0.001122,-0.00005048,0.00051283,0.00040996,-0.00017007,0.00073882,0.00001207,-0.00007035,-0.00000119,14:32:59..332,,,,
14:32:59..386,5.72483943,-0.001122,-0.00005025,0.00051327,0.00041007,-0.00016952,0.00073833,0.00001186,-0.0000708,-0.00000101,14:32:59..386,,,,
14:32:59..420,5.74552539,-0.001252,-0.00005042,0.00051337,0.00040975,-0.0001698,0.00073932,0.00001228,-0.00007011,-0.00000073,14:32:59..432,,,,
14:32:59..541,5.73518241,-0.001252,-0.00005056,0.00051316,0.00040966,-0.00016962,0.00073888,0.00001186,-0.00007041,-0.00000122,14:32:59..540,,,,
14:32:59..574,5.67312453,-0.001252,-0.00005017,0.0005133,0.00040994,-0.00016988,0.0007385,0.00001227,-0.00006986,-0.00000064,14:32:59..540,,,,
14:32:59..609,5.71449645,-0.001233,-0.00005046,0.00051376,0.00041013,-0.0001696,0.00073866,0.0000118,-0.00007031,-0.00000033,14:32:59..662,,,,
14:32:59..676,5.76103986,-0.001153,-0.00005029,0.0005135,0.00041,-0.0001702,0.00073882,0.00001201,-0.00006986,-0.00000072,14:32:59..705,,,,
14:32:59..737,5.75586837,-0.001153,-0.00005021,0.00051352,0.00040971,-0.00016993,0.0007386,0.00001245,-0.00007005,-0.00000082,14:32:59..705,,,,
14:32:59..770,5.688639,-0.000789,-0.00005039,0.00051331,0.00040999,-0.00017026,0.00073883,0.00001238,-0.00007018,-0.00000089,14:32:59..748,,,,
14:32:59..876,5.70932496,-0.000789,-0.00005041,0.0005136,0.00041,-0.00016993,0.00073835,0.00001174,-0.00007073,-0.00000095,14:32:59..881,,,,
14:32:59..909,5.71966794,-0.000683,-0.00005012,0.00051373,0.0004101,-0.0001698,0.00073901,0.00001268,-0.00007062,-0.00000142,14:32:59..924,,,,
14:32:59..942,5.68346751,-0.000683,-0.00005029,0.00051386,0.00041006,-0.00016953,0.0007387,0.00001159,-0.00007048,-0.0000007,14:32:59..924,,,,
14:32:59..977,5.688639,-0.000358,-0.00005031,0.00051291,0.00040947,-0.00017002,0.00073886,0.00001198,-0.00007041,-0.00000082,14:33:00..011,,,,
14:33:00..112,5.69381049,-0.000358,-0.00004975,0.00051374,0.00041027,-0.00016944,0.00073914,0.00001223,-0.00007025,-0.00000065,14:33:00..111,,,,
14:33:00..145,5.69381049,-0.000292,-0.00005036,0.00051354,0.0004097,-0.00016972,0.0007385,0.00001201,-0.00007029,-0.00000095,14:33:00..111,,,,
14:33:00..235,5.65243857,-0.000292,-0.00005076,0.00051375,0.00041009,-0.00016913,0.00073895,0.00001162,-0.00007003,-0.0000012,14:33:00..266,,,,
