Time,Pressure,Flow Rate (ml/s),Force 1,Force 2,Force 3,Force 4,Force 5,Force 6,Force 7,Force 8,Flow Meter Time,,,, 
15:11:31..923,5.70415347,-0.005088,-0.00004929,0.00050947,0.00039639,-0.00017468,0.00076321,0.0000492,-0.000104,0.00005913,15:11:31..927,,,,
15:11:31..976,5.66278155,-0.005073,-0.00004885,0.00050982,0.00039626,-0.00017446,0.00076342,0.00004966,-0.00010432,0.00005931,15:11:31..974,,,,
15:11:32..033,5.69898198,-0.005073,-0.00004912,0.00050945,0.00039634,-0.00017441,0.00076297,0.0000498,-0.00010432,0.00005907,15:11:32..032,,,,
15:11:32..069,5.69898198,-0.005053,-0.00004912,0.00050915,0.00039623,-0.00017465,0.00076251,0.00004896,-0.0001048,0.00005899,15:11:32..074,,,,
15:11:32..101,5.64726708,-0.005137,-0.00004868,0.00050957,0.00039657,-0.00017432,0.00076342,0.00004946,-0.00010431,0.0000589,15:11:32..164,,,,
15:11:32..191,5.66795304,-0.005137,-0.00004859,0.0005098,0.00039632,-0.00017414,0.00076305,0.00004935,-0.00010442,0.00005884,15:11:32..164,,,,
15:11:32..225,5.64726708,-0.005195,-0.00004912,0.00050949,0.00039643,-0.00017446,0.00076286,0.00004946,-0.00010411,0.00005883,15:11:32..254,,,,
15:11:32..266,5.66278155,-0.005232,-0.00004945,0.00050983,0.00039622,-0.00017489,0.00076274,0.00004907,-0.00010508,0.00005905,15:11:32..299,,,,
15:11:32..329,5.68346751,-0.005232,-0.00004887,0.00050972,0.00039629,-0.0001749,0.00076328,0.00004944,-0.00010418,0.00005958,15:11:32..299,,,,
15:11:32..363,5.66795304,-0.005259,-0.00004881,0.00050943,0.00039624,-0.00017464,0.000763,0.0000497,-0.00010432,0.00005895,15:11:32..387,,,,
15:11:32..414,5.71449645,-0.005167,-0.00004901,0.00050976,0.00039674,-0.00017446,0.00076344,0.00004919,-0.00010436,0.00005905,15:11:32..521,,,,
15:11:32..539,5.74552539,-0.005167,-0.00004904,0.00050918,0.00039622,-0.00017465,0.00076278,0.00004941,-0.00010391,0.00005919,15:11:32..521,,,,
15:11:32..572,5.71966794,-0.004878,-0.0000492,0.00050908,0.0003962,-0.00017457,0.00076294,0.00004941,-0.00010442,0.00005875,15:11:32..608,,,,
15:11:32..715,5.67312453,-0.004878,-0.00004932,0.00050956,0.0003964,-0.00017453,0.00076284,0.00004918,-0.00010437,0.00005922,15:11:32..714,,,,
15:11:32..749,5.68346751,-0.004635,-0.00004915,0.00050936,0.00039598,-0.00017481,0.00076315,0.00004929,-0.00010423,0.00005853,15:11:32..757,,,,
15:11:32..871,5.69381049,-0.004635,-0.00004923,0.00051016,0.00039648,-0.00017458,0.00076255,0.00004919,-0.00010469,0.00005889,15:11:32..871,,,,
15:11:32..905,5.63175261,-0.004493,-0.00004881,0.00050927,0.00039603,-0.00017462,0.00076323,0.00004962,-0.00010437,0.00005892,15:11:32..915,,,,
15:11:33..037,5.64726708,-0.004493,-0.00004947,0.00050966,0.00039616,-0.00017438,0.00076307,0.00004968,-0.00010491,0.00005897,15:11:33..035,,,,
15:11:33..068,5.64209559,-0.004588,-0.00004911,0.00050948,0.00039626,-0.00017472,0.00076297,0.00004926,-0.00010477,0.00005874,15:11:33..078,,,,
15:11:33..146,5.67829602,-0.004665,-0.00004933,0.00050974,0.00039623,-0.00017394,0.00076298,0.00004914,-0.00010497,0.00005882,15:11:33..195,,,,
15:11:33..203,5.688639,-0.004665,-0.00004922,0.00050962,0.00039633,-0.00017432,0.00076297,0.00004932,-0.00010448,0.00005894,15:11:33..195,,,,
15:11:33..235,5.75586837,-0.004698,-0.00004919,0.00050903,0.000396,-0.00017456,0.00076302,0.00004939,-0.00010472,0.00005922,15:11:33..239,,,,
15:11:33..279,5.67829602,-0.004779,-0.0000493,0.0005098,0.00039607,-0.0001745,0.00076252,0.0000492,-0.00010505,0.00005854,15:11:33..284,,,,
15:11:33..311,5.67312453,-0.004839,-0.00004967,0.00050981,0.00039596,-0.00017472,0.00076282,0.00004912,-0.00010451,0.00005885,15:11:33..331,,,,
15:11:33..359,5.69381049,-0.004839,-0.00004929,0.00050944,0.00039612,-0.00017494,0.00076282,0.00004923,-0.00010492,0.00005877,15:11:33..435,,,,
15:11:33..476,5.70415347,-0.004839,-0.00004924,0.00050948,0.00039628,-0.00017427,0.00076263,0.00004937,-0.00010468,0.00005936,15:11:33..435,,,,
15:11:33..509,5.69381049,-0.005022,-0.00004899,0.00050995,0.00039614,-0.00017447,0.00076273,0.00004918,-0.00010486,0.00005876,15:11:33..521,,,,
15:11:33..570,5.70415347,-0.005038,-0.00004912,0.00050932,0.00039585,-0.00017457,0.00076275,0.00004946,-0.00010447,0.00005859,15:11:33..568,,,,
15:11:33..645,5.67312453,-0.005038,-0.00004892,0.00050954,0.00039633,-0.00017435,0.00076293,0.00004905,-0.00010471,0.00005885,15:11:33..644,,,,
15:11:33..681,5.74552539,-0.005096,-0.00004899,0.00050936,0.00039639,-0.00017446,0.00076317,0.00004937,-0.00010425,0.00005913,15:11:33..644,,,,
15:11:33..726,5.72483943,-0.005096,-0.00004942,0.00050939,0.00039649,-0.00017475,0.00076256,0.00004907,-0.00010436,0.00005916,15:11:33..689,,,,
15:11:33..760,5.61623814,-0.005112,-0.00004919,0.00050919,0.0003962,-0.00017459,0.0007629,0.00004882,-0.00010462,0.00005899,15:11:33..775,,,,
15:11:33..812,5.64209559,-0.005112,-0.00004932,0.0005094,0.00039663,-0.00017451,0.00076283,0.00004899,-0.00010506,0.00005852,15:11:33..888,,,,
15:11:33..906,5.71449645,-0.005112,-0.00004942,0.0005095,0.00039566,-0.00017429,0.00076338,0.00004938,-0.00010442,0.00005898,15:11:33..888,,,,
15:11:33..939,5.6369241,-0.005037,-0.00004951,0.0005096,0.00039641,-0.00017439,0.00076325,0.00004935,-0.0001046,0.00005935,15:11:33..933,,,,
