Time,Pressure,Flow Rate (ml/s),Force 1,Force 2,Force 3,Force 4,Force 5,Force 6,Force 7,Force 8,Flow Meter Time,,,, 
16:41:34..909,5.95238499,0.000803,-0.00067914,0.00046164,0.00033965,-0.00021435,0.00070922,-0.00007655,-0.00014176,-0.00011811,16:41:34..956,,,,
16:41:34..969,5.96272797,0.000861,-0.00067899,0.00046146,0.00033951,-0.00021433,0.00070941,-0.00007656,-0.00014154,-0.00011763,16:41:35..002,,,,
16:41:35..034,6.00927138,0.000913,-0.00067926,0.00046128,0.00033979,-0.00021415,0.00070887,-0.00007742,-0.00014218,-0.00011804,16:41:35..045,,,,
16:41:35..080,6.06098628,0.00091,-0.00067896,0.00046127,0.00033974,-0.00021426,0.0007095,-0.00007617,-0.00014168,-0.00011809,16:41:35..088,,,,
16:41:35..124,6.09201522,0.00091,-0.0006792,0.00046201,0.00033974,-0.00021429,0.00070918,-0.0000769,-0.00014165,-0.00011797,16:41:35..088,,,,
16:41:35..159,6.02478585,0.00091,-0.00067928,0.00046129,0.0003395,-0.00021427,0.00070928,-0.00007668,-0.00014183,-0.0001181,16:41:35..131,,,,
16:41:35..193,5.97824244,0.000978,-0.00067955,0.0004611,0.00033937,-0.00021403,0.0007092,-0.00007647,-0.00014159,-0.00011833,16:41:35..250,,,,
16:41:35..261,6.00927138,0.000982,-0.00067944,0.00046192,0.00033967,-0.0002141,0.00070908,-0.00007657,-0.00014166,-0.00011749,16:41:35..292,,,,
16:41:35..353,6.10752969,0.000982,-0.00067936,0.00046055,0.00033895,-0.00021456,0.00070954,-0.00007671,-0.00014186,-0.00011802,16:41:35..354,,,,
16:41:35..386,5.98858542,0.001006,-0.00067955,0.00046141,0.00033943,-0.00021422,0.00070896,-0.00007703,-0.00014226,-0.00011868,16:41:35..397,,,,
16:41:35..434,5.9989284,0.001006,-0.00067931,0.00046121,0.0003394,-0.00021425,0.00070987,-0.00007675,-0.00014137,-0.00011791,16:41:35..397,,,,
16:41:35..468,6.02995734,0.001092,-0.00067979,0.00046108,0.00033937,-0.00021425,0.00070966,-0.00007662,-0.00014175,-0.00011777,16:41:35..440,,,,
16:41:35..503,6.0506433,0.001114,-0.00067922,0.00046147,0.00033983,-0.00021417,0.00070914,-0.00007713,-0.0001424,-0.0001182,16:41:35..532,,,,
16:41:35..582,6.11270118,0.001117,-0.00067911,0.00046109,0.00033903,-0.00021397,0.00070926,-0.00007666,-0.00014152,-0.00011819,16:41:35..580,,,,
16:41:35..673,5.99375691,0.001117,-0.00067959,0.00046198,0.00033953,-0.00021409,0.00070887,-0.00007704,-0.00014184,-0.00011836,16:41:35..672,,,,
16:41:35..707,6.04547181,0.001002,-0.00067986,0.00046148,0.00033948,-0.00021434,0.00070945,-0.00007682,-0.00014157,-0.00011766,16:41:35..715,,,,
16:41:35..745,6.07650075,0.000948,-0.00067919,0.00046104,0.00033934,-0.00021414,0.00070896,-0.00007645,-0.00014156,-0.00011805,16:41:35..811,,,,
16:41:35..820,6.12304416,0.000948,-0.00067959,0.00046138,0.00033947,-0.00021432,0.00070919,-0.00007665,-0.00014161,-0.00011793,16:41:35..811,,,,
16:41:35..855,5.9989284,0.000828,-0.00067964,0.0004609,0.00033915,-0.00021435,0.00070962,-0.0000763,-0.00014239,-0.00011844,16:41:35..853,,,,
16:41:35..888,5.9989284,0.000828,-0.00067965,0.00046162,0.00033963,-0.00021427,0.00070909,-0.00007686,-0.00014176,-0.0001185,16:41:35..853,,,,
16:41:35..923,5.99375691,0.000686,-0.00067938,0.0004619,0.00034006,-0.00021396,0.00070972,-0.00007625,-0.00014138,-0.00011824,16:41:35..964,,,,
16:41:36..061,6.08684373,0.000686,-0.00067974,0.00046086,0.00033957,-0.00021391,0.00070977,-0.00007614,-0.00014183,-0.00011826,16:41:36..060,,,,
16:41:36..094,5.92652754,0.000579,-0.00067961,0.00046115,0.00033965,-0.00021366,0.00070909,-0.00007697,-0.0001416,-0.00011812,16:41:36..060,,,,
16:41:36..190,6.02478585,0.000579,-0.0006796,0.00046062,0.00033985,-0.00021421,0.00070956,-0.00007643,-0.0001416,-0.00011798,16:41:36..254,,,,
16:41:36..261,6.06098628,0.000579,-0.0006798,0.00046157,0.00033955,-0.00021417,0.00070906,-0.00007682,-0.00014181,-0.00011758,16:41:36..254,,,,
16:41:36..297,6.02478585,0.000515,-0.00067979,0.00046088,0.00033953,-0.00021443,0.0007093,-0.00007703,-0.00014217,-0.00011813,16:41:36..298,,,,
16:41:36..340,5.9989284,0.000591,-0.00067982,0.00046124,0.00033988,-0.00021428,0.0007094,-0.00007679,-0.00014206,-0.00011823,16:41:36..342,,,,
16:41:36..413,6.01961436,0.000591,-0.00067972,0.00046077,0.00033913,-0.00021428,0.0007097,-0.00007671,-0.00014176,-0.00011806,16:41:36..451,,,,
16:41:36..461,6.07132926,0.000591,-0.00067984,0.00046183,0.00033972,-0.0002141,0.00070899,-0.00007668,-0.00014176,-0.00011826,16:41:36..451,,,,
16:41:36..494,6.02478585,0.000727,-0.00067944,0.00046098,0.00033917,-0.00021451,0.00070942,-0.00007708,-0.00014183,-0.00011857,16:41:36..493,,,,
16:41:36..529,5.97307095,0.000736,-0.00067939,0.00046155,0.00033964,-0.00021419,0.00070933,-0.00007671,-0.00014212,-0.0001185,16:41:36..537,,,,
16:41:36..606,5.9472135,0.000736,-0.00067965,0.00046093,0.0003397,-0.00021446,0.00070934,-0.00007663,-0.00014212,-0.00011821,16:41:36..606,,,,
16:41:36..643,6.06098628,0.000709,-0.0006797,0.00046083,0.00033974,-0.00021433,0.00070922,-0.00007675,-0.00014176,-0.00011839,16:41:36..649,,,,
16:41:36..680,6.09718671,0.000694,-0.00067931,0.00046127,0.00033954,-0.00021443,0.00070947,-0.00007725,-0.00014232,-0.00011823,16:41:36..746,,,,
16:41:36..762,6.08167224,0.000694,-0.00067942,0.00046145,0.00033949,-0.00021427,0.0007094,-0.0000769,-0.0001417,-0.00011787,16:41:36..746,,,,
16:41:36..794,5.98858542,0.000823,-0.0006797,0.00046164,0.00033945,-0.00021413,0.00070944,-0.00007673,-0.00014148,-0.0001182,16:41:36..838,,,,
16:41:36..893,5.98341393,0.000823,-0.00067989,0.00046084,0.00033924,-0.00021408,0.00070987,-0.00007621,-0.00014199,-0.00011798,16:41:36..891,,,,
16:41:36..926,6.09718671,0.000951,-0.00067976,0.00046048,0.00033945,-0.00021443,0.00070987,-0.00007697,-0.00014165,-0.00011859,16:41:36..933,,,,
16:41:37..027,5.98858542,0.000951,-0.00067991,0.00046121,0.00033926,-0.00021442,0.00070937,-0.00007699,-0.00014207,-0.00011825,16:41:37..025,,,,
16:41:37..059,6.07132926,0.001158,-0.0006798,0.00046091,0.00033914,-0.00021452,0.00070966,-0.00007659,-0.00014146,-0.00011834,16:41:37..068,,,,
16:41:37..123,6.07650075,0.001158,-0.0006799,0.00046092,0.00033958,-0.00021452,0.00070912,-0.00007685,-0.00014231,-0.00011864,16:41:37..180,,,,
16:41:37..224,6.00927138,0.001158,-0.0006797,0.00046101,0.00033921,-0.00021392,0.00070954,-0.00007716,-0.00014213,-0.00011806,16:41:37..180,,,,
16:41:37..257,6.01444287,0.001205,-0.00067953,0.00046086,0.00033922,-0.00021448,0.00070913,-0.00007709,-0.00014249,-0.00011853,16:41:37..269,,,,
16:41:37..406,5.9989284,0.001205,-0.00067967,0.00046138,0.00033962,-0.00021424,0.00070925,-0.00007658,-0.00014177,-0.00011804,16:41:37..413,,,,
16:41:37..438,6.02995734,0.001367,-0.0006794,0.00046079,0.00033932,-0.00021439,0.00070909,-0.00007717,-0.00014185,-0.00011828,16:41:37..456,,,,
16:41:37..565,6.01444287,0.001367,-0.00067934,0.00046152,0.00033973,-0.00021416,0.00070982,-0.00007691,-0.00014171,-0.0001181,16:41:37..565,,,,
16:41:37..598,6.00927138,0.00147,-0.00067971,0.00046157,0.00033962,-0.00021457,0.00070888,-0.00007691,-0.00014181,-0.00011822,16:41:37..565,,,,
16:41:37..717,6.03512883,0.00147,-0.00067947,0.000461,0.00033924,-0.00021443,0.00070974,-0.00007622,-0.00014206,-0.00011822,16:41:37..764,,,,
16:41:37..772,5.98341393,0.00147,-0.00068006,0.00046112,0.00033973,-0.00021428,0.0007091,-0.00007685,-0.00014237,-0.00011841,16:41:37..764,,,,
16:41:37..806,6.06098628,0.001461,-0.00067988,0.00046123,0.00033947,-0.00021437,0.00070937,-0.00007703,-0.00014201,-0.00011874,16:41:37..810,,,,
16:41:37..848,6.07650075,0.001474,-0.00067973,0.00046108,0.00033907,-0.00021445,0.00070981,-0.00007677,-0.00014156,-0.00011843,16:41:37..900,,,,
16:41:37..916,6.02478585,0.001474,-0.0006797,0.0004617,0.00033972,-0.00021421,0.00070937,-0.00007638,-0.00014183,-0.00011838,16:41:37..900,,,,
16:41:37..950,6.07132926,0.001557,-0.00067977,0.00046081,0.00033919,-0.00021423,0.00070977,-0.00007701,-0.00014166,-0.00011775,16:41:38..010,,,,
16:41:38..080,6.0506433,0.001557,-0.00068011,0.00046138,0.00033952,-0.00021396,0.00070929,-0.00007686,-0.00014207,-0.00011836,16:41:38..078,,,,
16:41:38..112,6.06098628,0.001654,-0.00067975,0.00046121,0.00033903,-0.00021428,0.00070934,-0.00007738,-0.0001416,-0.00011819,16:41:38..123,,,,
16:41:38..224,6.08684373,0.001654,-0.0006801,0.00046118,0.00033911,-0.00021444,0.00070963,-0.0000767,-0.0001415,-0.00011804,16:41:38..222,,,,
16:41:38..257,6.04030032,0.001651,-0.00067982,0.00046114,0.00033922,-0.00021427,0.00070936,-0.00007716,-0.00014216,-0.00011823,16:41:38..266,,,,
16:41:38..374,6.09718671,0.001651,-0.00067999,0.00046099,0.00033932,-0.00021418,0.00070948,-0.00007705,-0.00014224,-0.00011815,16:41:38..371,,,,
16:41:38..406,6.00409989,0.001625,-0.00068034,0.00046056,0.00033906,-0.0002139,0.00070946,-0.0000769,-0.00014165,-0.00011807,16:41:38..413,,,,
16:41:38..458,6.07132926,0.001625,-0.00067961,0.00046174,0.00033898,-0.00021453,0.00070959,-0.00007702,-0.00014225,-0.00011843,16:41:38..488,,,,
16:41:38..504,5.9989284,0.001625,-0.00067983,0.00046033,0.0003393,-0.00021442,0.00070956,-0.00007739,-0.00014192,-0.00011835,16:41:38..488,,,,
16:41:38..538,6.11787267,0.001894,-0.00067975,0.00046155,0.00033981,-0.00021386,0.00070949,-0.00007706,-0.00014214,-0.00011816,16:41:38..580,,,,
16:41:38..692,9.35522541,0.001894,-0.00067979,0.00046101,0.00033937,-0.00021476,0.0007096,-0.00007639,-0.00014213,-0.00011823,16:41:38..691,,,,
16:41:38..725,17.46412173,0.00675,-0.00067912,0.00046139,0.00033879,-0.00021421,0.00070853,-0.00007798,-0.00014267,-0.0001181,16:41:38..736,,,,
16:41:38..910,17.93472732,0.00675,-0.00067875,0.00046135,0.00033844,-0.0002143,0.00070891,-0.0000775,-0.00014245,-0.00011787,16:41:38..736,,,,
16:41:38..941,14.41811412,0.026728,-0.00067685,0.00046213,0.00033876,-0.00021375,0.00070862,-0.00007798,-0.00014357,-0.0001161,16:41:38..960,,,,
16:41:39..066,14.31468432,0.026728,-0.00067665,0.00046167,0.00033831,-0.00021434,0.00070868,-0.00007837,-0.00014372,-0.00011625,16:41:39..065,,,,
16:41:39..100,14.10782472,0.049966,-0.00067305,0.00046252,0.0003383,-0.00021276,0.00070872,-0.00007755,-0.0001464,-0.00011484,16:41:39..065,,,,
16:41:39..217,14.18539707,0.049966,-0.00067252,0.00046222,0.00033808,-0.00021297,0.00070941,-0.00007697,-0.000146,-0.00011453,16:41:39..281,,,,
16:41:39..327,14.28882687,0.085788,-0.00067262,0.00046299,0.00033827,-0.00021342,0.00070915,-0.00007754,-0.00014628,-0.00011475,16:41:39..281,,,,
16:41:39..360,13.99405194,0.094876,-0.00066222,0.00046586,0.00033699,-0.00021198,0.00071122,-0.00007468,-0.00014955,-0.00011443,16:41:39..370,,,,
16:41:39..553,14.15436813,0.094876,-0.00066231,0.00046636,0.00033719,-0.00021151,0.00071054,-0.0000748,-0.00014928,-0.00011409,16:41:39..551,,,,
16:41:39..586,14.67151713,0.136895,-0.00065124,0.00047086,0.00033644,-0.00021054,0.00071435,-0.0000697,-0.00015165,-0.00011499,16:41:39..596,,,,
16:41:39..735,14.8421763,0.136895,-0.00065103,0.00047001,0.00033611,-0.0002106,0.00071428,-0.00006977,-0.00015163,-0.00011507,16:41:39..825,,,,
16:41:39..866,15.7213296,0.136895,-0.00065096,0.00047068,0.00033644,-0.00021047,0.00071438,-0.00006988,-0.00015194,-0.00011483,16:41:39..825,,,,
16:41:39..899,16.4970531,0.175888,-0.00063662,0.00047557,0.0003365,-0.00020861,0.00071933,-0.0000623,-0.00015331,-0.00012093,16:41:39..911,,,,
16:41:40..029,16.48671012,0.175888,-0.00063697,0.00047551,0.00033657,-0.00020832,0.00071934,-0.00006239,-0.00015316,-0.00012063,16:41:40..089,,,,
16:41:40..126,17.34517746,0.175888,-0.00063649,0.00047572,0.00033634,-0.00020843,0.00071921,-0.00006213,-0.00015395,-0.00012117,16:41:40..089,,,,
16:41:40..161,18.32776056,0.201079,-0.00062295,0.00048119,0.000336,-0.00020805,0.00072429,-0.00005351,-0.00015511,-0.00012737,16:41:40..135,,,,
16:41:40..284,18.53462016,0.209211,-0.0006228,0.00048063,0.00033576,-0.00020811,0.00072424,-0.00005324,-0.0001549,-0.00012751,16:41:40..346,,,,
16:41:40..403,19.4965173,0.209211,-0.00062294,0.00048114,0.0003357,-0.00020793,0.0007241,-0.00005367,-0.00015496,-0.00012784,16:41:40..404,,,,
16:41:40..438,20.63941659,0.21348,-0.0006086,0.00048624,0.00033565,-0.00020658,0.0007299,-0.00004289,-0.00015602,-0.00013581,16:41:40..449,,,,
16:41:40..614,21.00659238,0.21348,-0.00060821,0.00048654,0.00033582,-0.00020619,0.00072994,-0.000043,-0.000156,-0.00013559,16:41:40..449,,,,
16:41:40..647,22.67698365,0.219658,-0.00059555,0.00049126,0.00033532,-0.00020611,0.00073497,-0.00003378,-0.0001573,-0.00014142,16:41:40..663,,,,
16:41:40..810,23.07001689,0.219658,-0.00059548,0.00049118,0.00033536,-0.00020575,0.00073592,-0.00003378,-0.00015685,-0.00014126,16:41:40..663,,,,
16:41:40..844,24.27497406,0.222387,-0.00058407,0.0004965,0.00033508,-0.0002055,0.00074117,-0.00002508,-0.00015786,-0.0001466,16:41:40..855,,,,
16:41:41..062,24.64732134,0.222387,-0.00058383,0.00049552,0.00033465,-0.00020563,0.0007407,-0.00002458,-0.0001584,-0.00014624,16:41:40..855,,,,
16:41:41..095,26.77797522,0.222711,-0.00057045,0.0005009,0.00033377,-0.00020548,0.00074684,-0.00001416,-0.00015966,-0.00015219,16:41:41..063,,,,
