Time,Pressure,Flow Rate (ml/s),Force 1,Force 2,Force 3,Force 4,Force 5,Force 6,Force 7,Force 8,Flow Meter Time,,,, 
15:06:15..984,5.18700447,-0.003191,-0.00027526,0.00002364,0.00022286,-0.00038166,0.00032824,-0.00032354,-0.00056162,-0.00055329,15:06:16..021,,,,
15:06:16..048,5.1197751,-0.003191,-0.00027493,0.0000236,0.00022282,-0.00038187,0.00032816,-0.0003236,-0.00056188,-0.00055325,15:06:16..021,,,,
15:06:16..080,5.13528957,-0.003215,-0.00027557,0.00002347,0.00022348,-0.0003823,0.00032845,-0.00032318,-0.0005619,-0.0005537,15:06:16..063,,,,
15:06:16..114,5.05771722,-0.00327,-0.00027528,0.00002326,0.00022274,-0.00038186,0.00032847,-0.0003234,-0.00056232,-0.00055418,15:06:16..172,,,,
15:06:16..195,5.11460361,-0.003277,-0.00027596,0.00002335,0.00022296,-0.00038224,0.00032845,-0.00032382,-0.00056233,-0.0005538,15:06:16..216,,,,
15:06:16..316,5.16114702,-0.003277,-0.00027551,0.00002317,0.00022246,-0.00038194,0.0003284,-0.00032341,-0.00056209,-0.00055379,15:06:16..415,,,,
15:06:16..437,5.1197751,-0.003277,-0.00027527,0.00002353,0.00022235,-0.000382,0.00032829,-0.00032352,-0.00056257,-0.00055365,15:06:16..415,,,,
15:06:16..470,5.12494659,-0.003246,-0.00027543,0.00002357,0.00022226,-0.00038201,0.00032835,-0.00032339,-0.00056174,-0.000554,15:06:16..459,,,,
15:06:16..505,5.09908914,-0.003305,-0.00027533,0.00002298,0.00022259,-0.00038258,0.00032831,-0.00032351,-0.00056177,-0.00055364,15:06:16..615,,,,
15:06:16..732,5.18183298,-0.003305,-0.00027507,0.00002343,0.00022303,-0.00038198,0.0003288,-0.00032366,-0.00056219,-0.00055387,15:06:16..615,,,,
15:06:16..763,5.09391765,-0.003357,-0.0002758,0.00002361,0.00022292,-0.00038201,0.00032795,-0.00032371,-0.00056251,-0.0005534,15:06:16..778,,,,
15:06:16..845,5.09908914,-0.003357,-0.00027547,0.00002348,0.00022299,-0.00038215,0.00032808,-0.00032366,-0.00056221,-0.00055368,15:06:16..904,,,,
15:06:16..928,5.19734745,-0.003357,-0.00027527,0.00002307,0.00022278,-0.00038254,0.00032838,-0.00032346,-0.00056236,-0.00055376,15:06:16..904,,,,
15:06:16..964,5.16114702,-0.003409,-0.00027594,0.00002319,0.00022313,-0.00038246,0.00032832,-0.00032324,-0.00056253,-0.00055351,15:06:16..992,,,,
15:06:17..114,5.12494659,-0.003409,-0.00027545,0.0000232,0.0002231,-0.00038232,0.00032864,-0.000324,-0.00056244,-0.00055363,15:06:17..114,,,,
15:06:17..149,5.13011808,-0.003322,-0.00027505,0.00002373,0.00022294,-0.00038244,0.00032829,-0.00032376,-0.0005623,-0.00055322,15:06:17..160,,,,
15:06:17..301,5.1197751,-0.003322,-0.0002759,0.00002284,0.00022268,-0.00038258,0.00032803,-0.00032376,-0.00056247,-0.00055388,15:06:17..299,,,,
15:06:17..333,5.18700447,-0.003227,-0.00027593,0.0000228,0.00022273,-0.0003825,0.00032829,-0.00032404,-0.00056284,-0.000554,15:06:17..343,,,,
15:06:17..463,5.1197751,-0.003227,-0.00027563,0.00002285,0.00022272,-0.00038215,0.00032822,-0.00032356,-0.00056231,-0.00055376,15:06:17..461,,,,
15:06:17..494,5.19734745,-0.00326,-0.00027535,0.00002282,0.00022334,-0.00038269,0.00032842,-0.00032364,-0.00056284,-0.00055324,15:06:17..461,,,,
15:06:17..577,5.15597553,-0.00326,-0.00027563,0.00002343,0.00022302,-0.00038211,0.00032832,-0.00032302,-0.00056264,-0.00055395,15:06:17..626,,,,
15:06:17..642,5.16114702,-0.00326,-0.00027505,0.00002329,0.00022323,-0.00038237,0.00032848,-0.00032396,-0.00056268,-0.00055379,15:06:17..626,,,,
15:06:17..676,5.15080404,-0.003148,-0.00027534,0.00002361,0.00022335,-0.00038216,0.00032824,-0.00032397,-0.0005629,-0.00055357,15:06:17..712,,,,
15:06:17..803,5.20251894,-0.003148,-0.00027535,0.00002336,0.00022319,-0.00038181,0.00032858,-0.00032376,-0.00056297,-0.00055322,15:06:17..802,,,,
15:06:17..835,5.15597553,-0.003079,-0.00027507,0.00002337,0.00022301,-0.00038216,0.0003286,-0.0003234,-0.00056276,-0.00055342,15:06:17..844,,,,
15:06:17..916,5.18700447,-0.003079,-0.00027551,0.00002313,0.00022306,-0.00038226,0.00032792,-0.00032403,-0.00056287,-0.00055383,15:06:17..914,,,,
15:06:17..948,5.16631851,-0.003045,-0.00027534,0.00002316,0.00022303,-0.00038231,0.00032843,-0.00032409,-0.00056302,-0.00055385,15:06:17..914,,,,
15:06:18..025,5.11460361,-0.003045,-0.00027576,0.00002313,0.00022291,-0.00038209,0.00032792,-0.00032369,-0.00056272,-0.00055329,15:06:18..058,,,,
15:06:18..090,5.14046106,-0.003045,-0.00027545,0.00002332,0.00022307,-0.00038247,0.00032846,-0.00032359,-0.00056283,-0.00055325,15:06:18..058,,,,
