Time,Pressure,Flow Rate (ml/s),Force 1,Force 2,Force 3,Force 4,Force 5,Force 6,Force 7,Force 8,Flow Meter Time,,,, 
14:21:08..899,3.15978039,0.051892,-0.00032516,0.00005323,0.00297656,-0.00005314,0.00042844,-0.0002444,-0.00056786,-0.00062471,14:21:08..912,,,,
14:21:08..985,3.11840847,0.051892,-0.00032518,0.00005364,0.00297664,-0.00005303,0.00042872,-0.00024458,-0.00056803,-0.00062431,14:21:09..061,,,,
14:21:09..075,3.13392294,0.051892,-0.00032495,0.00005392,0.00297675,-0.0000532,0.00042875,-0.00024375,-0.0005676,-0.00062458,14:21:09..061,,,,
14:21:09..109,3.17529486,0.051775,-0.00032503,0.00005327,0.0029763,-0.00005268,0.00042878,-0.00024388,-0.00056809,-0.00062388,14:21:09..149,,,,
14:21:09..256,3.08220804,0.051775,-0.00032507,0.00005297,0.00297645,-0.00005291,0.00042866,-0.00024442,-0.00056773,-0.00062389,14:21:09..256,,,,
14:21:09..291,3.17012337,0.051772,-0.00032546,0.00005236,0.00297611,-0.00005313,0.00042887,-0.00024383,-0.00056823,-0.00062379,14:21:09..299,,,,
14:21:09..465,3.08737953,0.051772,-0.00032496,0.00005258,0.00297607,-0.00005336,0.00042838,-0.000244,-0.00056784,-0.0006242,14:21:09..463,,,,
14:21:09..497,3.22183827,0.051807,-0.00032428,0.00005274,0.00297538,-0.00005292,0.00042894,-0.00024423,-0.00056822,-0.00062365,14:21:09..506,,,,
14:21:09..598,2.98394973,0.051721,-0.00032469,0.0000529,0.00297513,-0.00005212,0.00042911,-0.00024368,-0.00056754,-0.00062372,14:21:09..646,,,,
14:21:09..705,3.06669357,0.051721,-0.00032459,0.00005297,0.00297554,-0.00005282,0.00042904,-0.00024393,-0.00056791,-0.00062383,14:21:09..705,,,,
14:21:09..739,3.14426592,0.051711,-0.0003254,0.00005236,0.0029757,-0.00005355,0.00042853,-0.00024449,-0.0005681,-0.000624,14:21:09..705,,,,
14:21:09..851,3.25286721,0.051711,-0.00032543,0.00005229,0.00297559,-0.00005345,0.00042814,-0.00024405,-0.00056834,-0.00062362,14:21:09..900,,,,
14:21:09..914,3.02532165,0.051711,-0.000325,0.00005241,0.00297552,-0.00005391,0.00042883,-0.00024412,-0.00056782,-0.00062401,14:21:09..900,,,,
14:21:09..949,3.2063238,0.051779,-0.00032553,0.0000531,0.00297555,-0.0000536,0.0004281,-0.00024466,-0.00056783,-0.00062429,14:21:09..986,,,,
14:21:10..085,3.13392294,0.051779,-0.00032513,0.00005318,0.00297587,-0.00005383,0.000428,-0.00024464,-0.00056789,-0.00062442,14:21:10..085,,,,
14:21:10..119,3.20115231,0.051783,-0.00032529,0.00005276,0.00297612,-0.00005353,0.00042823,-0.00024422,-0.00056819,-0.00062466,14:21:10..129,,,,
14:21:10..276,3.26321019,0.051783,-0.00032525,0.00005233,0.0029757,-0.00005401,0.00042822,-0.00024448,-0.00056832,-0.00062445,14:21:10..274,,,,
14:21:10..308,3.09772251,0.051802,-0.00032548,0.00005216,0.0029755,-0.00005373,0.00042795,-0.00024447,-0.00056784,-0.00062393,14:21:10..274,,,,
14:21:10..412,3.17012337,0.051802,-0.00032507,0.00005251,0.00297558,-0.00005339,0.00042829,-0.00024421,-0.00056783,-0.00062362,14:21:10..461,,,,
14:21:10..480,3.28389615,0.051802,-0.00032577,0.00005194,0.00297574,-0.00005395,0.00042797,-0.00024441,-0.00056799,-0.00062404,14:21:10..461,,,,
14:21:10..515,3.06152208,0.051873,-0.0003257,0.0000525,0.0029756,-0.00005383,0.00042852,-0.00024447,-0.00056797,-0.00062404,14:21:10..549,,,,
14:21:10..657,3.21149529,0.051873,-0.00032609,0.00005246,0.00297569,-0.00005386,0.00042801,-0.00024476,-0.00056802,-0.00062393,14:21:10..658,,,,
14:21:10..690,3.3097536,0.051961,-0.00032558,0.00005203,0.00297567,-0.00005403,0.00042776,-0.00024464,-0.00056785,-0.0006239,14:21:10..701,,,,
14:21:10..850,2.69951778,0.051961,-0.00032509,0.00005216,0.00297545,-0.00005381,0.00042755,-0.00024431,-0.00056818,-0.0006237,14:21:10..850,,,,
14:21:10..883,3.11840847,0.052112,-0.00032567,0.00005271,0.002976,-0.00005366,0.00042831,-0.00024483,-0.00056828,-0.00062411,14:21:10..894,,,,
14:21:11..038,3.26321019,0.052112,-0.00032519,0.00005238,0.00297623,-0.00005404,0.00042803,-0.00024564,-0.00056846,-0.00062451,14:21:11..036,,,,
14:21:11..070,3.25286721,0.052186,-0.00032399,0.00005254,0.00297637,-0.00005399,0.00042631,-0.00024439,-0.00056731,-0.00062317,14:21:11..036,,,,
14:21:11..151,3.08737953,0.052186,-0.00032309,0.00005274,0.00297646,-0.00005404,0.00042637,-0.00024438,-0.00056726,-0.00062334,14:21:11..208,,,,
14:21:11..215,3.25286721,0.052186,-0.00032362,0.00005278,0.0029758,-0.0000537,0.00042634,-0.00024407,-0.00056703,-0.00062283,14:21:11..208,,,,
14:21:11..249,3.4131834,0.05217,-0.00032395,0.000053,0.00297659,-0.00005358,0.0004286,-0.00024509,-0.00056888,-0.00062491,14:21:11..252,,,,
14:21:11..422,2.9994642,0.05217,-0.00032465,0.0000531,0.00297655,-0.00005372,0.00042807,-0.00024578,-0.00056887,-0.00062512,14:21:11..421,,,,
14:21:11..455,3.08220804,0.05221,-0.00032621,0.00005208,0.00297448,-0.00005386,0.00042767,-0.00024305,-0.00056679,-0.00062327,14:21:11..464,,,,
14:21:11..642,3.32526807,0.05221,-0.00032589,0.00005149,0.00297429,-0.00005361,0.00042785,-0.00024303,-0.00056701,-0.00062321,14:21:11..640,,,,
14:21:11..675,3.09255102,0.052263,-0.00033238,0.0000502,0.00297086,-0.00005465,0.00042823,-0.00024138,-0.0005677,-0.00062688,14:21:11..684,,,,
14:21:11..817,3.32526807,0.052263,-0.00033269,0.00004975,0.00297099,-0.00005496,0.00042807,-0.00024169,-0.00056805,-0.00062654,14:21:11..884,,,,
14:21:11..893,3.10806549,0.052263,-0.00033239,0.00005033,0.00297072,-0.00005499,0.0004282,-0.00024161,-0.00056775,-0.00062671,14:21:11..884,,,,
14:21:11..926,3.21666678,0.052149,-0.00032987,0.00004881,0.00297076,-0.00005358,0.00042796,-0.00024016,-0.00056858,-0.00062602,14:21:11..929,,,,
14:21:12..014,3.32526807,0.052149,-0.00033046,0.00004906,0.00297062,-0.00005345,0.00042775,-0.00024037,-0.0005689,-0.000626,14:21:12..076,,,,
14:21:12..090,3.49592724,0.052149,-0.00032995,0.00004929,0.00297068,-0.00005388,0.00042812,-0.00023977,-0.00056817,-0.00062588,14:21:12..076,,,,
14:21:12..121,3.64072896,0.051955,-0.00032909,0.00005231,0.00297278,-0.00005734,0.00042641,-0.00024434,-0.0005666,-0.00062368,14:21:12..170,,,,
14:21:12..292,3.66658641,0.051955,-0.0003288,0.00005253,0.00297302,-0.00005747,0.00042624,-0.00024435,-0.0005665,-0.00062294,14:21:12..291,,,,
14:21:12..324,3.68210088,0.051859,-0.00032454,0.00005166,0.00297599,-0.00005669,0.00042679,-0.00024702,-0.00056885,-0.00062416,14:21:12..334,,,,
14:21:12..489,2.94257781,0.051859,-0.00032515,0.00005186,0.00297679,-0.00005674,0.00042686,-0.00024654,-0.00056855,-0.00062404,14:21:12..487,,,,
14:21:12..521,3.09255102,0.051763,-0.0003246,0.00005239,0.00297668,-0.00005586,0.00042663,-0.00024525,-0.00056793,-0.00062343,14:21:12..531,,,,
14:21:12..693,2.8960344,0.051763,-0.00032464,0.00005264,0.00297725,-0.00005636,0.00042625,-0.00024533,-0.00056765,-0.00062349,14:21:12..691,,,,
14:21:12..725,3.13392294,0.051689,-0.00032669,0.0000502,0.00297387,-0.00005696,0.00042501,-0.00024385,-0.000568,-0.00062463,14:21:12..691,,,,
14:21:12..827,3.21149529,0.051689,-0.00032712,0.00005033,0.00297442,-0.0000571,0.00042496,-0.00024361,-0.00056773,-0.00062491,14:21:12..876,,,,
14:21:12..905,3.31492509,0.051689,-0.00032675,0.00005094,0.00297467,-0.00005709,0.0004248,-0.000244,-0.00056761,-0.00062517,14:21:12..876,,,,
14:21:12..940,3.04600761,0.051601,-0.00032563,0.00005119,0.0029759,-0.00005606,0.00042655,-0.0002455,-0.00056966,-0.00062428,14:21:12..965,,,,
14:21:13..042,3.09255102,0.051601,-0.0003257,0.00005095,0.00297651,-0.00005594,0.00042673,-0.00024536,-0.00056957,-0.00062461,14:21:13..041,,,,
14:21:13..075,3.25286721,0.051565,-0.00032392,0.0000518,0.00297755,-0.00005604,0.00042582,-0.0002456,-0.00056741,-0.00062285,14:21:13..085,,,,
14:21:13..186,3.03049314,0.051565,-0.00032396,0.00005211,0.00297746,-0.00005627,0.00042553,-0.0002457,-0.00056712,-0.00062264,14:21:13..185,,,,
14:21:13..218,2.86500546,0.051636,-0.00032419,0.00005238,0.00297857,-0.00005648,0.00042711,-0.00024775,-0.0005696,-0.00062521,14:21:13..185,,,,
14:21:13..316,3.39766893,0.051636,-0.00032389,0.00005202,0.00297814,-0.00005651,0.00042728,-0.00024751,-0.00056923,-0.00062516,14:21:13..371,,,,
14:21:13..384,3.43904085,0.051636,-0.00032432,0.00005232,0.00297751,-0.00005672,0.00042711,-0.00024686,-0.00056946,-0.00062495,14:21:13..371,,,,
14:21:13..418,2.91672036,0.051884,-0.00032544,0.00005195,0.00297645,-0.00005628,0.00042586,-0.00024491,-0.00056786,-0.00062389,14:21:13..544,,,,
14:21:13..608,3.24769572,0.051884,-0.00032541,0.0000524,0.00297559,-0.00005645,0.00042554,-0.00024543,-0.00056756,-0.00062397,14:21:13..606,,,,
14:21:13..639,2.78743311,0.051947,-0.00032467,0.00005169,0.00297633,-0.00005644,0.0004266,-0.00024574,-0.00056819,-0.00062382,14:21:13..651,,,,
14:21:13..856,3.13392294,0.051947,-0.00032546,0.00005139,0.00297592,-0.00005632,0.00042683,-0.00024574,-0.00056897,-0.00062404,14:21:13..855,,,,
14:21:13..887,3.39249744,0.051947,-0.00032566,0.00005181,0.00297675,-0.00005606,0.000428,-0.00024577,-0.00056849,-0.00062454,14:21:13..855,,,,
14:21:13..923,2.92189185,0.052006,-0.00032584,0.00005155,0.00297599,-0.0000562,0.0004275,-0.00024595,-0.00056887,-0.00062434,14:21:13..999,,,,
14:21:14..043,2.70986076,0.052006,-0.00032567,0.00005147,0.00297655,-0.00005615,0.00042743,-0.00024575,-0.00056864,-0.00062397,14:21:13..999,,,,
14:21:14..077,3.49075575,0.051978,-0.00032541,0.00005181,0.00297658,-0.00005597,0.00042746,-0.00024585,-0.00056928,-0.00062404,14:21:14..088,,,,
14:21:14..247,2.58057351,0.051978,-0.00032552,0.00005191,0.00297676,-0.00005614,0.00042697,-0.00024622,-0.00056888,-0.00062424,14:21:14..245,,,,
14:21:14..279,3.04083612,0.051958,-0.00032559,0.00005161,0.00297602,-0.00005633,0.00042699,-0.00024591,-0.00056883,-0.00062438,14:21:14..288,,,,
