Time,Pressure,Flow Rate (ml/s),Force 1,Force 2,Force 3,Force 4,Force 5,Force 6,Force 7,Force 8,Flow Meter Time,,,, 
15:44:57..476,4.4474814,-0.002535,-0.00029299,-0.00000279,0.00024925,-0.00038913,0.0003106,-0.00033521,-0.0006651,-0.00055446,15:44:57..515,,,,
15:44:57..595,4.4991963,-0.002535,-0.00029289,-0.0000024,0.00024921,-0.0003894,0.00031122,-0.00033517,-0.00066453,-0.00055407,15:44:57..594,,,,
15:44:57..627,4.42162395,-0.002504,-0.00029286,-0.00000246,0.00024868,-0.00038886,0.00031041,-0.00033545,-0.00066524,-0.00055452,15:44:57..638,,,,
15:44:57..698,4.41128097,-0.002504,-0.00029314,-0.00000278,0.00024934,-0.000389,0.00031038,-0.00033559,-0.00066471,-0.00055414,15:44:57..755,,,,
15:44:57..762,4.39059501,-0.002504,-0.0002937,-0.00000282,0.00024915,-0.00038927,0.0003106,-0.00033496,-0.00066524,-0.00055438,15:44:57..755,,,,
15:44:57..797,4.43196693,-0.002482,-0.0002932,-0.00000293,0.00024857,-0.00038934,0.00031032,-0.00033517,-0.00066521,-0.00055486,15:44:57..798,,,,
15:44:57..853,4.43196693,-0.002471,-0.00029302,-0.00000292,0.00024861,-0.00038924,0.00031056,-0.00033506,-0.00066523,-0.0005544,15:44:57..897,,,,
15:44:57..910,4.44230991,-0.002471,-0.00029329,-0.00000325,0.0002484,-0.00038948,0.00031068,-0.00033559,-0.00066519,-0.00055466,15:44:57..897,,,,
15:44:57..945,4.38542352,-0.002495,-0.00029343,-0.00000271,0.00024909,-0.00038921,0.00031115,-0.00033519,-0.00066456,-0.00055415,15:44:57..985,,,,
15:44:58..074,4.44230991,-0.002495,-0.0002933,-0.00000264,0.0002488,-0.00038947,0.00031056,-0.00033559,-0.00066493,-0.00055402,15:44:58..072,,,,
15:44:58..106,4.41128097,-0.00253,-0.000293,-0.00000251,0.00024919,-0.00038943,0.00031086,-0.00033547,-0.00066497,-0.00055439,15:44:58..072,,,,
15:44:58..184,4.41128097,-0.00253,-0.00029339,-0.00000302,0.00024908,-0.00038946,0.00031058,-0.00033551,-0.00066494,-0.00055396,15:44:58..231,,,,
15:44:58..248,4.43196693,-0.00253,-0.00029324,-0.00000196,0.00024912,-0.00038887,0.0003108,-0.00033511,-0.000665,-0.00055435,15:44:58..231,,,,
15:44:58..282,4.38542352,-0.002625,-0.0002932,-0.00000274,0.00024826,-0.00038947,0.00031025,-0.00033535,-0.00066512,-0.00055452,15:44:58..318,,,,
15:44:58..419,4.43196693,-0.002625,-0.00029321,-0.00000279,0.0002489,-0.00038952,0.00031064,-0.00033499,-0.0006649,-0.00055425,15:44:58..417,,,,
15:44:58..451,4.42162395,-0.002587,-0.00029298,-0.00000289,0.00024892,-0.00038975,0.00031037,-0.00033517,-0.00066543,-0.00055451,15:44:58..462,,,,
15:44:58..569,4.42162395,-0.002587,-0.00029314,-0.00000276,0.00024885,-0.00038917,0.00031074,-0.00033538,-0.00066561,-0.0005543,15:44:58..567,,,,
15:44:58..601,4.41645246,-0.002471,-0.00029291,-0.0000028,0.00024855,-0.00038916,0.0003104,-0.00033477,-0.00066517,-0.00055438,15:44:58..611,,,,
15:44:58..735,4.36990905,-0.002471,-0.00029268,-0.00000268,0.00024867,-0.00038952,0.00031051,-0.00033522,-0.00066525,-0.00055441,15:44:58..735,,,,
15:44:58..768,4.42162395,-0.002412,-0.00029348,-0.00000328,0.00024843,-0.00038961,0.00031021,-0.00033558,-0.00066533,-0.00055473,15:44:58..778,,,,
15:44:58..883,4.50436779,-0.002412,-0.00029313,-0.00000292,0.00024873,-0.00038917,0.00031085,-0.00033518,-0.00066536,-0.00055475,15:44:58..881,,,,
15:44:58..914,4.38542352,-0.002426,-0.00029377,-0.00000314,0.00024862,-0.0003896,0.00031037,-0.00033563,-0.00066572,-0.00055472,15:44:58..925,,,,
15:44:59..104,4.36990905,-0.002426,-0.00029377,-0.00000312,0.00024796,-0.00038967,0.00031029,-0.00033555,-0.00066549,-0.00055433,15:44:59..102,,,,
15:44:59..136,4.50436779,-0.002469,-0.00029344,-0.00000303,0.00024847,-0.00038945,0.00031045,-0.0003353,-0.00066489,-0.00055452,15:44:59..145,,,,
15:44:59..320,4.47851034,-0.002469,-0.00029358,-0.00000315,0.00024885,-0.0003894,0.00031023,-0.00033525,-0.00066548,-0.0005543,15:44:59..318,,,,
15:44:59..353,4.46299587,-0.002457,-0.00029303,-0.00000306,0.00024881,-0.00038935,0.00031082,-0.00033548,-0.00066526,-0.00055488,15:44:59..360,,,,
15:44:59..489,4.3440516,-0.002457,-0.00029321,-0.00000312,0.0002486,-0.00038935,0.00031066,-0.00033556,-0.00066554,-0.00055452,15:44:59..488,,,,
15:44:59..521,4.3957665,-0.002442,-0.0002937,-0.00000299,0.00024862,-0.00038982,0.00030982,-0.00033544,-0.00066581,-0.0005546,15:44:59..532,,,,
15:44:59..641,4.4474814,-0.002442,-0.00029364,-0.00000302,0.00024869,-0.00038942,0.00031038,-0.00033548,-0.00066568,-0.00055494,15:44:59..639,,,,
15:44:59..673,4.47333885,-0.002451,-0.00029358,-0.00000264,0.00024855,-0.00038969,0.00031009,-0.0003354,-0.00066561,-0.0005545,15:44:59..682,,,,
15:44:59..809,4.41645246,-0.002451,-0.00029353,-0.00000289,0.00024875,-0.0003897,0.00031039,-0.00033584,-0.00066518,-0.0005549,15:44:59..807,,,,
15:44:59..840,4.42162395,-0.002487,-0.00029387,-0.0000032,0.00024854,-0.00038975,0.00031062,-0.00033535,-0.00066526,-0.00055512,15:44:59..851,,,,
15:44:59..959,4.46299587,-0.002487,-0.00029373,-0.00000308,0.00024887,-0.00038959,0.00031053,-0.00033536,-0.0006654,-0.00055474,15:44:59..957,,,,
15:44:59..991,4.48368183,-0.002537,-0.00029386,-0.00000334,0.00024848,-0.00038976,0.00031001,-0.00033594,-0.00066549,-0.0005549,15:44:59..957,,,,
15:45:00..082,4.40610948,-0.002537,-0.00029392,-0.00000338,0.00024859,-0.00038957,0.00031012,-0.00033589,-0.00066527,-0.0005545,15:45:00..113,,,,
15:45:00..125,4.34922309,-0.002537,-0.00029416,-0.00000307,0.00024884,-0.0003896,0.00031047,-0.00033538,-0.00066513,-0.00055439,15:45:00..113,,,,
15:45:00..159,4.47851034,-0.002592,-0.00029443,-0.00000302,0.0002486,-0.00038947,0.00031028,-0.0003356,-0.00066549,-0.0005548,15:45:00..234,,,,
15:45:00..303,4.44230991,-0.002592,-0.00029418,-0.00000293,0.00024838,-0.00038959,0.00031022,-0.00033525,-0.00066508,-0.00055454,15:45:00..332,,,,
15:45:00..382,4.45782438,-0.002592,-0.00029434,-0.00000291,0.00024813,-0.00038955,0.00030993,-0.0003355,-0.0006651,-0.00055486,15:45:00..332,,,,
