Time,Pressure,Flow Rate (ml/s),Force 1,Force 2,Force 3,Force 4,Force 5,Force 6,Force 7,Force 8,Flow Meter Time,,,, 
15:03:39..678,3.81655962,-0.002524,-0.00026525,0.00004952,0.00018025,-0.00040779,0.00033168,-0.00029097,-0.00049367,-0.0004021,15:03:39..708,,,,
15:03:39..753,3.90447495,-0.002483,-0.00026563,0.00004902,0.00018039,-0.00040791,0.00033134,-0.00029156,-0.0004937,-0.00040261,15:03:39..752,,,,
15:03:39..784,3.89930346,-0.002475,-0.00026552,0.00004937,0.00018042,-0.00040821,0.00033157,-0.00029121,-0.00049378,-0.0004027,15:03:39..797,,,,
15:03:39..850,3.85276005,-0.002475,-0.0002648,0.0000495,0.00018086,-0.00040833,0.00033175,-0.00029145,-0.00049413,-0.0004024,15:03:39..918,,,,
15:03:39..924,3.88378899,-0.002475,-0.00026525,0.00004968,0.00018058,-0.00040724,0.0003318,-0.00029179,-0.00049351,-0.00040227,15:03:39..918,,,,
15:03:39..958,3.85276005,-0.002579,-0.00026515,0.00004918,0.00018045,-0.00040785,0.00033167,-0.00029125,-0.00049359,-0.00040192,15:03:39..962,,,,
15:03:40..012,3.82173111,-0.002579,-0.00026516,0.00004882,0.0001805,-0.0004079,0.00033182,-0.00029135,-0.00049386,-0.00040219,15:03:40..012,,,,
15:03:40..044,3.89413197,-0.002596,-0.00026522,0.00004913,0.00018025,-0.00040789,0.00033144,-0.00029134,-0.00049355,-0.00040247,15:03:40..055,,,,
15:03:40..093,3.91998942,-0.002596,-0.00026481,0.00004933,0.00018083,-0.00040788,0.00033166,-0.000291,-0.00049402,-0.00040256,15:03:40..151,,,,
15:03:40..168,3.80621664,-0.002596,-0.00026555,0.00004943,0.00018023,-0.00040756,0.00033121,-0.00029181,-0.00049416,-0.00040238,15:03:40..151,,,,
15:03:40..201,3.88378899,-0.002652,-0.00026502,0.00004925,0.00018026,-0.00040804,0.0003314,-0.0002915,-0.00049411,-0.00040247,15:03:40..194,,,,
15:03:40..235,3.84241707,-0.002734,-0.00026516,0.00004931,0.00018053,-0.00040772,0.00033134,-0.00029134,-0.0004938,-0.00040248,15:03:40..238,,,,
15:03:40..315,3.80621664,-0.002734,-0.00026518,0.00004916,0.00018078,-0.00040799,0.00033185,-0.00029135,-0.00049362,-0.00040263,15:03:40..315,,,,
15:03:40..348,3.85276005,-0.002765,-0.00026539,0.00004901,0.00018025,-0.00040781,0.00033186,-0.0002914,-0.00049354,-0.00040224,15:03:40..361,,,,
15:03:40..499,3.79070217,-0.002765,-0.00026543,0.00004893,0.00018028,-0.00040791,0.00033146,-0.0002918,-0.00049342,-0.00040258,15:03:40..497,,,,
15:03:40..530,3.85793154,-0.002827,-0.00026557,0.00004902,0.00018067,-0.00040818,0.00033166,-0.00029118,-0.00049408,-0.00040265,15:03:40..538,,,,
15:03:40..627,3.84241707,-0.002827,-0.00026519,0.00004928,0.00018082,-0.00040764,0.00033181,-0.00029067,-0.00049371,-0.00040191,15:03:40..664,,,,
15:03:40..682,3.84758856,-0.002827,-0.00026532,0.00004924,0.00018073,-0.00040791,0.00033155,-0.00029154,-0.00049339,-0.00040246,15:03:40..664,,,,
15:03:40..715,3.87344601,-0.002882,-0.00026523,0.00004962,0.00018056,-0.00040784,0.00033131,-0.00029129,-0.00049356,-0.00040276,15:03:40..751,,,,
15:03:40..871,3.86310303,-0.002882,-0.00026523,0.0000495,0.00018102,-0.00040783,0.00033166,-0.00029119,-0.0004938,-0.00040229,15:03:40..870,,,,
15:03:40..904,3.83207409,-0.002937,-0.00026528,0.00004911,0.00018057,-0.00040819,0.0003315,-0.00029138,-0.00049402,-0.00040247,15:03:40..870,,,,
15:03:40..992,3.85793154,-0.002937,-0.00026521,0.00004926,0.00018042,-0.00040787,0.00033155,-0.00029128,-0.00049354,-0.00040235,15:03:41..031,,,,
15:03:41..038,3.87344601,-0.002937,-0.00026522,0.00004933,0.00018046,-0.00040782,0.00033156,-0.00029124,-0.00049388,-0.00040239,15:03:41..031,,,,
15:03:41..071,3.85793154,-0.002913,-0.00026485,0.00004908,0.00018047,-0.00040751,0.00033166,-0.00029128,-0.00049364,-0.00040212,15:03:41..074,,,,
15:03:41..187,3.81138813,-0.002913,-0.00026549,0.00004947,0.00018023,-0.00040782,0.0003315,-0.00029137,-0.00049391,-0.00040232,15:03:41..186,,,,
15:03:41..220,3.86827452,-0.002935,-0.00026508,0.00004924,0.00018062,-0.00040784,0.00033134,-0.00029128,-0.00049384,-0.00040275,15:03:41..229,,,,
15:03:41..344,3.80104515,-0.002935,-0.00026515,0.00004894,0.00018051,-0.00040745,0.0003318,-0.00029121,-0.00049364,-0.00040251,15:03:41..342,,,,
15:03:41..376,3.90964644,-0.002935,-0.00026517,0.00004877,0.00018002,-0.00040779,0.00033158,-0.00029113,-0.00049306,-0.00040178,15:03:41..387,,,,
15:03:41..521,3.83724558,-0.002935,-0.00026527,0.00004865,0.00018038,-0.00040783,0.00033107,-0.00029188,-0.0004937,-0.00040247,15:03:41..519,,,,
15:03:41..553,3.93550389,-0.002959,-0.00026546,0.00004932,0.00018049,-0.00040778,0.0003317,-0.00029151,-0.00049388,-0.00040246,15:03:41..563,,,,
15:03:41..632,3.84758856,-0.002959,-0.00026557,0.00004893,0.00018047,-0.00040841,0.0003317,-0.00029137,-0.00049358,-0.00040279,15:03:41..630,,,,
15:03:41..664,3.85276005,-0.002964,-0.0002655,0.00004958,0.00018029,-0.00040788,0.00033179,-0.00029114,-0.00049343,-0.00040242,15:03:41..674,,,,
15:03:41..709,3.83207409,-0.002976,-0.00026536,0.00004944,0.00018069,-0.00040793,0.00033176,-0.00029101,-0.00049358,-0.00040199,15:03:41..730,,,,
15:03:41..753,3.83207409,-0.002984,-0.00026511,0.00004954,0.00018061,-0.00040765,0.000332,-0.00029102,-0.00049357,-0.00040178,15:03:41..790,,,,
15:03:41..797,3.83724558,-0.002984,-0.00026551,0.00004919,0.00018091,-0.00040823,0.00033151,-0.00029138,-0.00049376,-0.00040265,15:03:41..790,,,,
15:03:41..829,3.87344601,-0.003004,-0.00026544,0.00004888,0.00017983,-0.00040796,0.0003311,-0.00029164,-0.00049374,-0.00040293,15:03:41..831,,,,
15:03:41..878,3.83724558,-0.003052,-0.0002652,0.00004948,0.0001804,-0.00040799,0.00033133,-0.00029105,-0.00049394,-0.00040238,15:03:41..932,,,,
