Time,Pressure,Flow Rate (ml/s),Force 1,Force 2,Force 3,Force 4,Force 5,Force 6,Force 7,Force 8,Flow Meter Time,,,, 
15:29:02..335,5.90584158,0.003245,-0.00028273,0.00000918,0.00023083,-0.00038916,0.00031874,-0.00032822,-0.00067311,-0.00055006,15:29:02..328,,,,
15:29:02..460,5.86964115,0.003364,-0.00028316,0.00000911,0.00023082,-0.00038934,0.0003188,-0.00032861,-0.00067281,-0.00054989,15:29:02..500,,,,
15:29:02..590,5.89032711,0.003364,-0.00028295,0.00000903,0.00023045,-0.00038917,0.00031863,-0.00032885,-0.00067327,-0.00054997,15:29:02..660,,,,
15:29:02..680,5.86446966,0.003364,-0.00028304,0.0000085,0.00023079,-0.00038884,0.00031929,-0.00032813,-0.00067291,-0.00055005,15:29:02..660,,,,
15:29:02..712,5.87998413,0.003287,-0.00028277,0.00000989,0.00023085,-0.00038919,0.00031874,-0.00032816,-0.00067306,-0.00054985,15:29:02..820,,,,
15:29:02..932,5.85412668,0.003287,-0.00028273,0.00000932,0.00023069,-0.0003891,0.00031918,-0.00032852,-0.00067303,-0.00055013,15:29:02..932,,,,
15:29:02..966,5.79724029,0.00331,-0.00028299,0.00000968,0.00023074,-0.00038941,0.00031912,-0.00032827,-0.00067357,-0.00054996,15:29:02..932,,,,
15:29:03..111,5.81792625,0.003307,-0.00028304,0.00000915,0.00023058,-0.00038994,0.0003191,-0.00032811,-0.00067354,-0.00054995,15:29:03..171,,,,
15:29:03..184,5.87481264,0.003307,-0.00028274,0.00000978,0.00023109,-0.00038908,0.00031903,-0.00032776,-0.00067332,-0.00054914,15:29:03..171,,,,
15:29:03..217,5.87481264,0.003279,-0.00028245,0.00000972,0.00023097,-0.00038872,0.00031932,-0.00032814,-0.00067281,-0.00054973,15:29:03..257,,,,
15:29:03..391,5.87481264,0.003279,-0.00028252,0.00000936,0.00023082,-0.0003897,0.00031847,-0.00032832,-0.00067325,-0.00055003,15:29:03..391,,,,
15:29:03..425,5.82309774,0.00342,-0.00028282,0.00000947,0.00023056,-0.00038936,0.00031904,-0.00032824,-0.00067321,-0.00055016,15:29:03..391,,,,
15:29:03..559,5.91618456,0.00342,-0.0002828,0.00000923,0.00023043,-0.00038923,0.00031898,-0.00032834,-0.00067309,-0.00054982,15:29:03..609,,,,
15:29:03..617,5.80758327,0.00342,-0.00028297,0.00000972,0.00023093,-0.00038905,0.00031915,-0.00032791,-0.0006733,-0.0005499,15:29:03..609,,,,
15:29:03..651,5.86964115,0.003675,-0.00028284,0.00000956,0.00023114,-0.00038879,0.00031906,-0.00032788,-0.00067291,-0.00054963,15:29:03..663,,,,
15:29:03..810,5.85412668,0.003675,-0.0002834,0.00000929,0.00023067,-0.00038887,0.00031907,-0.00032791,-0.00067276,-0.0005499,15:29:03..808,,,,
15:29:03..842,5.77655433,0.003661,-0.00028231,0.00000966,0.00023056,-0.0003887,0.00031913,-0.00032814,-0.00067314,-0.00054966,15:29:03..853,,,,
15:29:03..973,5.85412668,0.003661,-0.00028252,0.00000993,0.00023125,-0.00038879,0.00031946,-0.00032795,-0.00067295,-0.00054947,15:29:03..853,,,,
15:29:04..007,5.85929817,0.003553,-0.00028256,0.00000932,0.00023076,-0.00038916,0.00031921,-0.0003277,-0.00067275,-0.00054944,15:29:03..975,,,,
15:29:04..086,5.80758327,0.003553,-0.00028258,0.00000978,0.00023092,-0.00038897,0.00031913,-0.00032796,-0.00067288,-0.0005498,15:29:04..152,,,,
15:29:04..164,5.84895519,0.003553,-0.00028248,0.00000964,0.00023076,-0.00038898,0.00031915,-0.00032815,-0.00067272,-0.00054971,15:29:04..152,,,,
15:29:04..197,5.92135605,0.003514,-0.00028274,0.00000961,0.00023096,-0.00038892,0.00031917,-0.00032836,-0.00067289,-0.00054955,15:29:04..256,,,,
15:29:04..300,5.82309774,0.003547,-0.00028268,0.00000957,0.00023106,-0.00038951,0.000319,-0.00032845,-0.0006728,-0.00055017,15:29:04..299,,,,
15:29:04..331,5.91101307,0.003596,-0.00028299,0.00001042,0.00023126,-0.00038914,0.00031946,-0.00032811,-0.00067268,-0.00054976,15:29:04..343,,,,
15:29:04..481,5.83344072,0.003596,-0.00028278,0.00000967,0.00023111,-0.0003894,0.00031884,-0.00032806,-0.00067276,-0.00054975,15:29:04..479,,,,
15:29:04..514,5.92652754,0.003596,-0.00028231,0.00000979,0.000231,-0.00038925,0.00031922,-0.00032799,-0.0006732,-0.00054984,15:29:04..523,,,,
15:29:04..730,5.88515562,0.003596,-0.00028267,0.00000971,0.00023075,-0.00038896,0.00031872,-0.00032863,-0.0006733,-0.00054994,15:29:04..728,,,,
15:29:04..763,5.80758327,0.003434,-0.00028226,0.00000991,0.00023102,-0.00038884,0.00031946,-0.00032818,-0.00067257,-0.00054954,15:29:04..772,,,,
15:29:04..902,5.88515562,0.003434,-0.00028232,0.00000966,0.00023146,-0.00038881,0.00031911,-0.00032795,-0.00067259,-0.00054962,15:29:04..900,,,,
15:29:04..934,5.79724029,0.002929,-0.00028256,0.00000958,0.00023105,-0.00038905,0.00031912,-0.00032803,-0.00067289,-0.00054972,15:29:04..944,,,,
15:29:05..134,5.78689731,0.002929,-0.00028304,0.00000957,0.00023057,-0.00038894,0.00031895,-0.00032806,-0.00067231,-0.00054986,15:29:05..132,,,,
15:29:05..167,5.85929817,0.000917,-0.00028244,0.00001001,0.00023107,-0.00038933,0.00031911,-0.0003281,-0.00067227,-0.00054968,15:29:05..132,,,,
15:29:05..306,5.88515562,0.000113,-0.00028258,0.00001008,0.00023087,-0.00038895,0.00031953,-0.00032799,-0.00067265,-0.00054986,15:29:05..394,,,,
15:29:05..453,5.71449645,0.000113,-0.0002827,0.00000968,0.00023127,-0.00038907,0.00031915,-0.00032788,-0.00067273,-0.00054943,15:29:05..453,,,,
15:29:05..488,5.80241178,-0.000119,-0.00028279,0.00000984,0.00023086,-0.0003894,0.00031893,-0.00032798,-0.00067244,-0.00054956,15:29:05..453,,,,
15:29:05..623,5.82826923,-0.000119,-0.00028213,0.00000961,0.00023083,-0.00038864,0.00031942,-0.00032782,-0.00067234,-0.0005497,15:29:05..716,,,,
15:29:05..736,5.81275476,-0.000119,-0.00028266,0.00001008,0.00023077,-0.00038912,0.00031919,-0.00032835,-0.00067235,-0.00054965,15:29:05..716,,,,
15:29:05..770,5.84895519,-0.000615,-0.00028265,0.00000975,0.00023088,-0.00038906,0.00031916,-0.0003282,-0.00067299,-0.0005501,15:29:05..802,,,,
15:29:06..036,5.86964115,-0.000615,-0.00028247,0.00000944,0.00023056,-0.00038928,0.00031878,-0.00032818,-0.00067295,-0.00054976,15:29:05..802,,,,
15:29:06..070,5.87481264,-0.000942,-0.000283,0.00000981,0.00023085,-0.00038926,0.00031883,-0.00032824,-0.00067286,-0.00054982,15:29:06..038,,,,
15:29:06..244,5.84895519,-0.000925,-0.00028306,0.00000947,0.00023059,-0.00038895,0.00031924,-0.00032878,-0.00067256,-0.00054975,15:29:06..381,,,,
15:29:06..507,5.88515562,-0.000925,-0.00028261,0.00000999,0.00023081,-0.00038946,0.00031918,-0.00032847,-0.00067296,-0.00054963,15:29:06..540,,,,
15:29:06..573,9.35005392,-0.000925,-0.00028276,0.00000981,0.00023087,-0.00038906,0.00031952,-0.00032828,-0.00067263,-0.00055004,15:29:06..540,,,,
15:29:06..607,10.20334977,0.000132,-0.00028243,0.00000939,0.00023041,-0.00038903,0.00031859,-0.00032791,-0.00067226,-0.00054988,15:29:06..625,,,,
15:29:06..929,7.66931967,0.000132,-0.00028252,0.00000988,0.00023074,-0.00038897,0.00031931,-0.0003286,-0.00067234,-0.00054983,15:29:06..625,,,,
15:29:06..962,15.10592229,0.020238,-0.00028234,0.0000093,0.00023061,-0.00038956,0.00031936,-0.00032824,-0.0006728,-0.00054994,15:29:06..931,,,,
15:29:07..133,15.45758361,0.020238,-0.00028273,0.00000915,0.00023037,-0.00038935,0.000319,-0.00032893,-0.00067263,-0.00054991,15:29:07..247,,,,
15:29:07..271,17.40206385,0.020238,-0.00028271,0.00000871,0.00023039,-0.00038914,0.00031882,-0.00032901,-0.00067283,-0.00055022,15:29:07..247,,,,
15:29:07..304,18.7207938,0.067228,-0.00027858,0.00000708,0.00022961,-0.00038956,0.0003192,-0.00032945,-0.00067289,-0.00055021,15:29:07..334,,,,
15:29:07..546,18.86042403,0.067228,-0.00027882,0.00000732,0.00022944,-0.00038921,0.00031878,-0.00032977,-0.00067322,-0.0005505,15:29:07..546,,,,
15:29:07..579,20.67044553,0.101643,-0.00027113,0.0000071,0.00022857,-0.00038783,0.00032234,-0.00032726,-0.00067265,-0.0005496,15:29:07..546,,,,
15:29:07..717,21.12553665,0.101643,-0.00027089,0.00000668,0.00022907,-0.00038773,0.00032271,-0.00032729,-0.00067299,-0.00054892,15:29:07..814,,,,
15:29:07..841,22.27360743,0.101643,-0.00027104,0.00000737,0.00022879,-0.00038723,0.00032256,-0.00032713,-0.00067239,-0.00054927,15:29:07..814,,,,
15:29:07..873,23.78368251,0.133271,-0.00026005,0.00001018,0.00022986,-0.00038467,0.00032885,-0.00032011,-0.00067167,-0.00054911,15:29:07..899,,,,
15:29:08..161,23.75265357,0.133271,-0.00025978,0.00001061,0.00022962,-0.00038463,0.00032873,-0.00032026,-0.00067149,-0.00054891,15:29:07..899,,,,
15:29:08..194,26.85554757,0.154341,-0.00024552,0.00001484,0.00023196,-0.00038129,0.00033685,-0.00031119,-0.00067154,-0.00054806,15:29:08..209,,,,
15:29:08..323,26.98483482,0.154341,-0.00024556,0.00001511,0.00023222,-0.00038089,0.00033667,-0.00031083,-0.00067148,-0.00054706,15:29:08..438,,,,
15:29:08..455,28.46905245,0.154341,-0.00024558,0.00001443,0.00023195,-0.0003817,0.0003362,-0.00031089,-0.0006718,-0.00054746,15:29:08..438,,,,
15:29:08..489,29.72572452,0.160503,-0.00022798,0.00002053,0.00023341,-0.00037688,0.00034748,-0.00029856,-0.00067154,-0.00054682,15:29:08..526,,,,
15:29:08..795,29.86535475,0.160503,-0.00022777,0.00002058,0.0002331,-0.00037705,0.00034728,-0.00029837,-0.00067161,-0.00054704,15:29:08..795,,,,
15:29:08..829,32.68898829,0.158899,-0.00020853,0.00002796,0.00023439,-0.00037205,0.00035861,-0.00028523,-0.00067171,-0.00054738,15:29:08..840,,,,
15:29:08..972,33.00444918,0.158899,-0.00020852,0.00002779,0.00023445,-0.00037159,0.00035817,-0.00028508,-0.00067189,-0.00054744,15:29:09..066,,,,
15:29:09..085,33.94566036,0.158899,-0.00020847,0.00002804,0.00023391,-0.00037182,0.0003585,-0.00028556,-0.00067181,-0.0005477,15:29:09..066,,,,
15:29:09..117,34.648983,0.150888,-0.00019527,0.00003255,0.00023453,-0.00036873,0.00036644,-0.00027609,-0.0006721,-0.000548,15:29:09..162,,,,
15:29:09..401,34.62312555,0.150888,-0.00019491,0.0000332,0.00023484,-0.00036872,0.00036626,-0.0002763,-0.00067262,-0.00054794,15:29:09..401,,,,
15:29:09..435,35.81773974,0.142811,-0.00018407,0.00003716,0.00023529,-0.00036602,0.00037349,-0.00026788,-0.00067198,-0.00054772,15:29:09..446,,,,
15:29:09..584,36.03494232,0.142811,-0.0001841,0.00003729,0.00023519,-0.00036591,0.00037308,-0.00026863,-0.00067211,-0.00054786,15:29:09..678,,,,
15:29:09..707,36.16422957,0.142811,-0.00018415,0.00003719,0.00023494,-0.00036606,0.00037303,-0.00026829,-0.00067217,-0.00054788,15:29:09..678,,,,
15:29:09..740,36.58829175,0.130674,-0.00017472,0.00004004,0.00023542,-0.00036391,0.00037832,-0.00026224,-0.00067208,-0.00054795,15:29:09..764,,,,
15:29:10..031,36.57794877,0.130674,-0.00017537,0.00004046,0.0002354,-0.00036414,0.0003786,-0.00026236,-0.00067205,-0.0005477,15:29:10..031,,,,
15:29:10..064,36.75377943,0.12036,-0.00016966,0.00004262,0.0002359,-0.00036249,0.00038113,-0.00025876,-0.0006722,-0.0005481,15:29:10..031,,,,
15:29:10..179,36.69172155,0.12036,-0.00016969,0.00004211,0.0002359,-0.00036289,0.0003812,-0.00025885,-0.00067216,-0.00054785,15:29:10..294,,,,
15:29:10..315,36.84169476,0.12036,-0.0001697,0.00004219,0.00023548,-0.00036289,0.00038081,-0.00025855,-0.00067212,-0.00054827,15:29:10..294,,,,
15:29:10..348,36.79515135,0.111473,-0.00016715,0.00004446,0.00023668,-0.00036154,0.00038352,-0.00025636,-0.00067222,-0.00054789,15:29:10..379,,,,
15:29:10..591,36.64000665,0.111473,-0.00016679,0.00004428,0.00023691,-0.00036136,0.0003835,-0.00025583,-0.00067223,-0.00054792,15:29:10..591,,,,
15:29:10..625,36.78997986,0.105749,-0.00016563,0.00004527,0.00023688,-0.0003611,0.00038415,-0.00025424,-0.00067211,-0.00054781,15:29:10..591,,,,
15:29:10..755,36.71240751,0.101123,-0.00016519,0.0000452,0.00023723,-0.00036081,0.00038466,-0.00025467,-0.00067168,-0.00054702,15:29:10..881,,,,
15:29:10..963,36.77446539,0.101123,-0.00016498,0.00004527,0.00023734,-0.0003608,0.0003846,-0.00025465,-0.00067143,-0.00054686,15:29:10..964,,,,
15:29:10..996,36.76412241,0.101123,-0.00016435,0.00004601,0.00023778,-0.00036029,0.00038486,-0.00025392,-0.00067155,-0.00054776,15:29:10..964,,,,
15:29:11..029,36.81583731,0.097355,-0.00016351,0.00004685,0.00023813,-0.00036001,0.00038579,-0.00025234,-0.00067123,-0.00054681,15:29:11..107,,,,
15:29:11..265,36.77446539,0.097355,-0.00016322,0.00004672,0.00023835,-0.00035948,0.00038606,-0.00025309,-0.00067098,-0.00054703,15:29:11..107,,,,
15:29:11..298,36.90375264,0.095255,-0.00016313,0.00004692,0.00023896,-0.00035954,0.00038617,-0.00025215,-0.00067046,-0.00054624,15:29:11..271,,,,
15:29:11..433,36.84169476,0.093642,-0.00016306,0.000047,0.00023863,-0.00035965,0.00038549,-0.00025283,-0.00067127,-0.00054648,15:29:11..523,,,,
15:29:11..601,36.73826496,0.092951,-0.00016275,0.00004674,0.00023854,-0.00035966,0.00038614,-0.00025254,-0.00067106,-0.00054659,15:29:11..601,,,,
15:29:11..647,36.80032284,0.092951,-0.00016281,0.00004726,0.00023839,-0.00035961,0.0003861,-0.00025256,-0.00067136,-0.00054672,15:29:11..601,,,,
15:29:11..681,36.71240751,0.092365,-0.00016251,0.00004777,0.0002391,-0.00035937,0.00038692,-0.00025153,-0.000671,-0.00054637,15:29:11..692,,,,
15:29:11..956,36.83135178,0.092365,-0.00016256,0.00004765,0.0002388,-0.0003593,0.00038666,-0.00025138,-0.00067124,-0.00054667,15:29:11..956,,,,
15:29:11..990,36.69689304,0.091214,-0.00016184,0.00004833,0.0002394,-0.00035893,0.00038698,-0.00025093,-0.00067043,-0.00054641,15:29:12..001,,,,
15:29:12..230,36.75377943,0.091214,-0.00016183,0.00004757,0.00023889,-0.00035981,0.0003871,-0.0002515,-0.00067146,-0.00054635,15:29:12..001,,,,
15:29:12..263,36.80032284,0.090589,-0.00016119,0.00004802,0.00023912,-0.00035867,0.00038737,-0.0002505,-0.00067075,-0.00054673,15:29:12..273,,,,
15:29:12..392,36.83135178,0.090589,-0.0001617,0.00004781,0.00023928,-0.00035912,0.00038728,-0.00025085,-0.0006707,-0.00054682,15:29:12..443,,,,
15:29:12..463,36.76412241,0.090589,-0.00016164,0.00004838,0.00023908,-0.0003591,0.00038762,-0.00025075,-0.00067055,-0.00054649,15:29:12..443,,,,
15:29:12..495,36.83652327,0.090339,-0.00016095,0.0000485,0.0002392,-0.00035868,0.00038714,-0.00025052,-0.00066993,-0.00054585,15:29:12..527,,,,
15:29:12..730,36.75895092,0.090339,-0.00016123,0.00004816,0.0002391,-0.00035922,0.00038752,-0.00025045,-0.00067032,-0.0005461,15:29:12..729,,,,
15:29:12..764,36.84169476,0.090255,-0.00016093,0.00004845,0.0002397,-0.00035892,0.00038735,-0.00024982,-0.00067021,-0.00054606,15:29:12..773,,,,
15:29:12..942,36.77963688,0.090255,-0.00016088,0.00004849,0.00024001,-0.00035894,0.00038748,-0.00025001,-0.00067051,-0.0005458,15:29:12..942,,,,
