Time,Pressure,Flow Rate (ml/s),Force 1,Force 2,Force 3,Force 4,Force 5,Force 6,Force 7,Force 8,Flow Meter Time,,,, 
15:44:12..354,3.73381578,-0.002737,-0.00029656,-0.00000547,0.00024613,-0.00039143,0.0003087,-0.00033715,-0.00066794,-0.00055604,15:44:12..405,,,,
15:44:12..455,3.63555747,-0.002737,-0.00029676,-0.00000518,0.00024637,-0.00039131,0.00030866,-0.00033792,-0.00066808,-0.00055602,15:44:12..455,,,,
15:44:12..490,3.65107194,-0.002674,-0.00029668,-0.00000509,0.00024644,-0.00039091,0.00030862,-0.00033765,-0.00066767,-0.000556,15:44:12..500,,,,
15:44:12..625,3.64590045,-0.002674,-0.00029697,-0.00000493,0.00024632,-0.00039115,0.0003088,-0.0003378,-0.00066778,-0.00055592,15:44:12..623,,,,
15:44:12..656,3.61487151,-0.00258,-0.00029663,-0.00000537,0.00024625,-0.0003909,0.00030868,-0.00033747,-0.00066813,-0.0005559,15:44:12..623,,,,
15:44:12..731,3.64590045,-0.00258,-0.00029685,-0.00000543,0.0002462,-0.00039119,0.00030827,-0.00033755,-0.00066753,-0.00055615,15:44:12..772,,,,
15:44:12..778,3.66141492,-0.00258,-0.00029678,-0.00000537,0.00024619,-0.00039095,0.00030837,-0.00033749,-0.0006679,-0.00055598,15:44:12..772,,,,
15:44:12..812,3.73898727,-0.002539,-0.00029632,-0.00000565,0.00024594,-0.00039125,0.000309,-0.00033767,-0.00066757,-0.00055597,15:44:12..817,,,,
15:44:12..848,3.63555747,-0.002555,-0.00029659,-0.00000512,0.00024598,-0.00039127,0.00030828,-0.00033739,-0.00066758,-0.00055589,15:44:12..861,,,,
15:44:12..907,3.68727237,-0.00256,-0.00029653,-0.00000566,0.0002457,-0.00039177,0.00030815,-0.00033736,-0.0006679,-0.00055616,15:44:12..935,,,,
15:44:12..960,3.56315661,-0.00256,-0.00029651,-0.00000535,0.00024582,-0.00039124,0.00030858,-0.00033746,-0.00066778,-0.00055603,15:44:12..935,,,,
15:44:12..994,3.6717579,-0.002498,-0.00029687,-0.00000524,0.00024638,-0.00039154,0.00030873,-0.00033774,-0.00066754,-0.00055575,15:44:13..023,,,,
15:44:13..125,3.70795833,-0.002498,-0.00029701,-0.00000539,0.000246,-0.00039152,0.00030841,-0.00033737,-0.00066787,-0.00055569,15:44:13..123,,,,
15:44:13..156,3.71312982,-0.002438,-0.0002968,-0.00000508,0.00024614,-0.00039142,0.00030827,-0.00033763,-0.00066834,-0.00055613,15:44:13..123,,,,
15:44:13..226,3.66658641,-0.002438,-0.00029689,-0.00000556,0.00024634,-0.00039145,0.00030882,-0.00033742,-0.00066774,-0.00055589,15:44:13..278,,,,
15:44:13..284,3.60452853,-0.002438,-0.00029719,-0.00000467,0.00024582,-0.00039113,0.00030821,-0.00033742,-0.00066779,-0.0005555,15:44:13..278,,,,
15:44:13..320,3.62521449,-0.002412,-0.00029648,-0.00000533,0.00024658,-0.00039145,0.00030836,-0.00033721,-0.00066814,-0.00055615,15:44:13..322,,,,
15:44:13..443,3.73381578,-0.002412,-0.00029664,-0.00000458,0.00024658,-0.00039103,0.00030878,-0.00033739,-0.00066789,-0.00055588,15:44:13..442,,,,
15:44:13..475,3.64590045,-0.00249,-0.00029706,-0.00000512,0.00024614,-0.00039141,0.00030847,-0.00033759,-0.00066783,-0.00055571,15:44:13..442,,,,
15:44:13..547,3.67692939,-0.00249,-0.00029667,-0.00000498,0.00024669,-0.00039085,0.0003086,-0.00033753,-0.00066758,-0.00055626,15:44:13..597,,,,
15:44:13..604,3.65107194,-0.00249,-0.0002971,-0.00000549,0.00024604,-0.0003913,0.00030833,-0.00033758,-0.00066778,-0.00055593,15:44:13..597,,,,
15:44:13..639,3.67692939,-0.002574,-0.00029692,-0.0000052,0.0002464,-0.00039142,0.00030858,-0.00033738,-0.00066787,-0.00055593,15:44:13..641,,,,
15:44:13..766,3.65624343,-0.002574,-0.0002969,-0.00000532,0.00024622,-0.00039143,0.00030876,-0.0003372,-0.00066776,-0.00055574,15:44:13..764,,,,
15:44:13..797,3.6717579,-0.002745,-0.00029645,-0.0000054,0.0002462,-0.00039114,0.00030847,-0.00033757,-0.00066781,-0.00055597,15:44:13..867,,,,
15:44:13..916,3.68727237,-0.002745,-0.00029638,-0.00000542,0.00024648,-0.00039112,0.00030848,-0.00033741,-0.00066718,-0.00055616,15:44:13..914,,,,
15:44:13..949,3.63038598,-0.002811,-0.00029626,-0.00000539,0.0002463,-0.00039188,0.00030889,-0.00033763,-0.00066788,-0.00055624,15:44:14..024,,,,
15:44:14..088,3.6717579,-0.002811,-0.00029661,-0.00000528,0.00024619,-0.00039139,0.00030859,-0.00033753,-0.00066797,-0.00055626,15:44:14..086,,,,
15:44:14..122,3.75967323,-0.002813,-0.00029613,-0.0000053,0.00024641,-0.00039119,0.00030879,-0.0003371,-0.00066793,-0.00055614,15:44:14..130,,,,
15:44:14..222,3.6717579,-0.002813,-0.00029644,-0.00000582,0.00024666,-0.00039131,0.00030839,-0.00033737,-0.00066797,-0.00055575,15:44:14..222,,,,
