Time,Pressure,Flow Rate (ml/s),Force 1,Force 2,Force 3,Force 4,Force 5,Force 6,Force 7,Force 8,Flow Meter Time,,,, 
15:24:34..335,3.5166132,-0.000209,-0.00027914,0.00001303,0.00022656,-0.00038818,0.00032184,-0.00032715,-0.00063617,-0.00054865,15:24:34..405,,,,
15:24:34..411,3.49592724,-0.000191,-0.00027864,0.00001315,0.00022697,-0.00038804,0.00032215,-0.00032739,-0.00063607,-0.00054867,15:24:34..480,,,,
15:24:34..494,3.49075575,-0.000198,-0.00027918,0.00001325,0.00022646,-0.00038785,0.00032164,-0.00032708,-0.00063619,-0.00054858,15:24:34..523,,,,
15:24:34..531,3.43904085,-0.000198,-0.00027841,0.00001295,0.00022688,-0.0003875,0.00032215,-0.00032707,-0.00063642,-0.00054874,15:24:34..523,,,,
15:24:34..565,3.54764214,-0.000241,-0.00027878,0.00001291,0.00022663,-0.00038783,0.00032185,-0.00032763,-0.00063588,-0.00054851,15:24:34..610,,,,
15:24:34..705,3.50627022,-0.000241,-0.00027874,0.00001284,0.00022634,-0.00038763,0.00032168,-0.0003272,-0.00063606,-0.00054907,15:24:34..703,,,,
15:24:34..736,3.50627022,-0.000276,-0.00027929,0.00001292,0.00022672,-0.00038793,0.00032177,-0.00032746,-0.00063634,-0.00054903,15:24:34..703,,,,
15:24:34..837,3.4648983,-0.000276,-0.00027918,0.0000127,0.00022677,-0.00038741,0.00032243,-0.00032719,-0.00063645,-0.00054899,15:24:34..873,,,,
15:24:34..915,3.48558426,-0.000261,-0.00027903,0.00001266,0.00022663,-0.00038775,0.00032221,-0.00032738,-0.00063624,-0.00054935,15:24:34..915,,,,
15:24:34..950,3.4648983,-0.000275,-0.00027904,0.00001301,0.00022636,-0.00038802,0.00032212,-0.0003273,-0.00063647,-0.00054841,15:24:34..958,,,,
15:24:35..064,3.48558426,-0.000275,-0.00027855,0.00001301,0.00022686,-0.00038778,0.00032215,-0.0003275,-0.00063616,-0.00054845,15:24:35..062,,,,
15:24:35..096,3.45455532,-0.00035,-0.00027905,0.00001233,0.00022667,-0.00038768,0.00032175,-0.00032717,-0.00063594,-0.00054834,15:24:35..105,,,,
15:24:35..218,3.49075575,-0.00035,-0.00027888,0.00001274,0.00022688,-0.00038755,0.00032214,-0.00032724,-0.00063575,-0.00054836,15:24:35..216,,,,
15:24:35..251,3.53212767,-0.000341,-0.00027959,0.00001272,0.00022646,-0.00038803,0.00032221,-0.00032731,-0.00063646,-0.00054875,15:24:35..259,,,,
15:24:35..375,3.50109873,-0.000341,-0.00027894,0.00001302,0.00022701,-0.00038769,0.00032197,-0.00032708,-0.00063626,-0.00054929,15:24:35..373,,,,
15:24:35..407,3.53212767,-0.00022,-0.00027923,0.00001308,0.00022669,-0.00038778,0.00032227,-0.00032717,-0.00063625,-0.00054862,15:24:35..419,,,,
15:24:35..543,3.48041277,-0.00022,-0.00027948,0.00001253,0.00022638,-0.00038784,0.00032177,-0.00032728,-0.00063586,-0.0005484,15:24:35..541,,,,
