Time,Pressure,Flow Rate (ml/s),Force 1,Force 2,Force 3,Force 4,Force 5,Force 6,Force 7,Force 8,Flow Meter Time,,,, 
15:31:31..121,5.56452324,-0.001449,-0.0000627,0.00021365,0.0004588,-0.00070433,0.00052738,-0.00005159,-0.00042594,-0.00040048,15:31:31..236,,,,
15:31:31..391,5.42489301,-0.001264,-0.00006319,0.00021369,0.00045846,-0.00070412,0.00052734,-0.00005161,-0.00042576,-0.00040073,15:31:31..393,,,,
15:31:31..460,5.54900877,-0.001123,-0.00006303,0.00021365,0.00045898,-0.00070387,0.00052763,-0.00005165,-0.00042599,-0.00040058,15:31:31..542,,,,
15:31:31..603,5.51797983,-0.001123,-0.00006307,0.0002141,0.00045836,-0.00070427,0.00052713,-0.00005156,-0.00042576,-0.00040072,15:31:31..602,,,,
15:31:31..636,5.49729387,-0.001091,-0.00006317,0.00021393,0.00045827,-0.00070439,0.00052771,-0.0000523,-0.00042569,-0.00040059,15:31:31..644,,,,
15:31:31..670,5.71966794,-0.00107,-0.00006263,0.00021418,0.00045814,-0.00070427,0.00052785,-0.00005198,-0.00042563,-0.00040029,15:31:31..686,,,,
15:31:31..914,5.62658112,-0.00107,-0.00006291,0.00021385,0.00045856,-0.00070426,0.00052789,-0.00005203,-0.00042575,-0.00040038,15:31:31..914,,,,
15:31:31..947,5.37317811,-0.001169,-0.00006258,0.00021387,0.00045841,-0.00070453,0.00052795,-0.00005231,-0.00042576,-0.0004005,15:31:31..961,,,,
15:31:32..013,5.65761006,-0.00117,-0.00006224,0.00021368,0.00045827,-0.00070447,0.00052785,-0.00005187,-0.00042565,-0.00040006,15:31:32..137,,,,
15:31:32..186,5.37317811,-0.00117,-0.00006235,0.0002138,0.00045851,-0.00070452,0.00052785,-0.00005215,-0.00042549,-0.00040041,15:31:32..137,,,,
15:31:32..219,5.61623814,-0.001283,-0.00006253,0.0002141,0.00045842,-0.0007041,0.00052771,-0.00005218,-0.00042562,-0.00040011,15:31:32..193,,,,
15:31:32..308,5.49212238,-0.001283,-0.00006225,0.00021429,0.00045856,-0.0007041,0.00052759,-0.00005223,-0.00042583,-0.00039991,15:31:32..366,,,,
15:31:32..372,5.65243857,-0.001283,-0.00006238,0.00021403,0.0004587,-0.00070452,0.0005277,-0.00005228,-0.0004259,-0.00040011,15:31:32..366,,,,
15:31:32..406,5.47660791,-0.001293,-0.00006218,0.00021407,0.0004587,-0.00070458,0.00052735,-0.00005212,-0.00042556,-0.00039975,15:31:32..408,,,,
15:31:32..538,5.6369241,-0.001293,-0.00006255,0.00021405,0.00045864,-0.00070436,0.00052777,-0.00005207,-0.00042535,-0.00040011,15:31:32..538,,,,
15:31:32..572,5.45075046,-0.001293,-0.00006253,0.00021388,0.00045854,-0.00070415,0.00052763,-0.00005222,-0.0004256,-0.0003992,15:31:32..538,,,,
15:31:32..605,5.55935175,-0.00119,-0.00006254,0.00021442,0.00045849,-0.00070459,0.00052785,-0.00005233,-0.00042568,-0.00039932,15:31:32..701,,,,
15:31:32..755,5.61106665,-0.00119,-0.00006244,0.00021452,0.00045859,-0.00070431,0.00052746,-0.00005183,-0.00042556,-0.00039915,15:31:32..755,,,,
15:31:32..786,5.53866579,-0.001161,-0.00006221,0.00021404,0.00045804,-0.00070463,0.00052754,-0.00005231,-0.0004259,-0.00039901,15:31:32..755,,,,
15:31:32..862,5.50246536,-0.001161,-0.00006236,0.00021411,0.0004582,-0.00070404,0.00052774,-0.0000519,-0.00042524,-0.00039954,15:31:32..904,,,,
15:31:32..910,5.66278155,-0.001161,-0.00006227,0.00021406,0.00045849,-0.00070426,0.00052793,-0.00005185,-0.00042519,-0.00039895,15:31:32..904,,,,
15:31:32..944,5.46626493,-0.001107,-0.00006241,0.00021411,0.00045844,-0.00070432,0.00052754,-0.00005203,-0.00042549,-0.00039897,15:31:32..949,,,,
15:31:33..106,5.59555218,-0.001107,-0.00006283,0.00021407,0.00045849,-0.00070452,0.00052745,-0.00005248,-0.00042564,-0.00039914,15:31:33..104,,,,
15:31:33..139,5.46626493,-0.000778,-0.00006264,0.00021374,0.00045834,-0.00070444,0.00052754,-0.00005234,-0.00042556,-0.00039905,15:31:33..192,,,,
15:31:33..324,5.61623814,-0.000778,-0.00006222,0.00021389,0.00045865,-0.0007042,0.00052748,-0.00005277,-0.00042539,-0.00039924,15:31:33..322,,,,
15:31:33..355,5.56969473,-0.000778,-0.0000624,0.00021373,0.00045879,-0.00070471,0.00052701,-0.00005201,-0.00042577,-0.00039918,15:31:33..322,,,,
15:31:33..390,5.48695089,-0.000589,-0.00006212,0.00021389,0.00045896,-0.00070447,0.0005271,-0.00005234,-0.00042579,-0.00039942,15:31:33..463,,,,
15:31:33..577,5.45592195,-0.000589,-0.00006248,0.00021427,0.00045837,-0.00070443,0.00052729,-0.00005254,-0.00042556,-0.00039934,15:31:33..463,,,,
15:31:33..608,5.46626493,-0.000572,-0.00006237,0.00021417,0.00045844,-0.00070447,0.00052742,-0.00005261,-0.00042572,-0.000399,15:31:33..581,,,,
15:31:33..695,5.40937854,-0.000662,-0.00006197,0.00021409,0.00045853,-0.00070443,0.00052711,-0.00005292,-0.00042527,-0.00039932,15:31:33..750,,,,
