Time,Pressure,Flow Rate (ml/s),Force 1,Force 2,Force 3,Force 4,Force 5,Force 6,Force 7,Force 8,Flow Meter Time,,,, 
13:20:08..658,0.79123797,-0.002966,-0.00014145,0.00015018,0.00031568,-0.00061531,0.00040346,0.00015934,-0.0003514,-0.00025389,13:20:08..684,,,,
13:20:08..742,0.78606648,-0.002921,-0.00014173,0.00014983,0.00031572,-0.00061541,0.0004033,0.00015908,-0.00035097,-0.00025412,13:20:08..740,,,,
13:20:08..826,0.73952307,-0.002921,-0.00014164,0.00014976,0.00031586,-0.00061532,0.00040267,0.0001593,-0.00035165,-0.0002542,13:20:08..826,,,,
13:20:08..860,0.79640946,-0.002894,-0.0001418,0.00014998,0.00031537,-0.00061574,0.0004032,0.00015922,-0.00035145,-0.00025424,13:20:08..873,,,,
13:20:08..916,0.81192393,-0.002883,-0.00014163,0.00014991,0.00031565,-0.00061538,0.0004038,0.00015896,-0.00035166,-0.0002541,13:20:08..917,,,,
13:20:08..949,0.76020903,-0.002861,-0.0001414,0.00014985,0.00031575,-0.00061536,0.00040325,0.00015877,-0.00035136,-0.00025423,13:20:08..962,,,,
13:20:09..048,0.76020903,-0.002861,-0.00014173,0.00014946,0.0003158,-0.00061538,0.00040358,0.00015928,-0.000352,-0.00025392,13:20:08..962,,,,
13:20:09..081,0.75503754,-0.00284,-0.00014193,0.00014975,0.00031617,-0.00061511,0.00040316,0.00015894,-0.00035181,-0.00025378,13:20:09..092,,,,
13:20:09..212,0.79123797,-0.00284,-0.00014148,0.00014989,0.00031602,-0.00061483,0.00040338,0.00015892,-0.00035159,-0.00025395,13:20:09..210,,,,
13:20:09..243,0.82226691,-0.00284,-0.00014146,0.00014964,0.00031582,-0.00061541,0.00040322,0.00015931,-0.00035139,-0.00025375,13:20:09..210,,,,
13:20:09..278,0.7757235,-0.002788,-0.00014145,0.00014956,0.00031542,-0.00061571,0.00040362,0.00015896,-0.00035168,-0.00025457,13:20:09..361,,,,
13:20:09..412,0.75503754,-0.002788,-0.00014162,0.00014935,0.00031567,-0.00061502,0.00040368,0.00015865,-0.00035188,-0.00025426,13:20:09..361,,,,
13:20:09..446,0.77055201,-0.002778,-0.00014162,0.00014948,0.0003156,-0.00061589,0.00040338,0.00015863,-0.00035141,-0.00025366,13:20:09..456,,,,
13:20:09..553,0.79640946,-0.002778,-0.0001416,0.00014929,0.00031611,-0.00061527,0.00040359,0.00015916,-0.00035191,-0.00025366,13:20:09..553,,,,
13:20:09..586,0.76020903,-0.002807,-0.00014187,0.00014964,0.00031581,-0.00061508,0.00040342,0.0001587,-0.00035196,-0.00025412,13:20:09..597,,,,
13:20:09..694,0.80675244,-0.002807,-0.00014174,0.00014961,0.00031538,-0.00061517,0.00040375,0.00015871,-0.00035141,-0.00025399,13:20:09..692,,,,
13:20:09..726,0.78089499,-0.002813,-0.00014166,0.0001494,0.0003157,-0.00061521,0.0004033,0.00015899,-0.00035173,-0.00025396,13:20:09..734,,,,
13:20:09..874,0.7757235,-0.002813,-0.00014169,0.00014939,0.00031576,-0.00061549,0.00040319,0.000159,-0.00035134,-0.00025449,13:20:09..872,,,,
13:20:09..905,0.75503754,-0.00271,-0.00014163,0.00014977,0.00031555,-0.00061498,0.00040329,0.00015883,-0.00035182,-0.00025402,13:20:09..872,,,,
13:20:09..994,0.77055201,-0.00271,-0.00014158,0.00014987,0.00031515,-0.00061581,0.00040367,0.00015888,-0.00035157,-0.00025403,13:20:10..024,,,,
13:20:10..031,0.80158095,-0.00271,-0.00014123,0.0001494,0.00031555,-0.00061497,0.00040344,0.00015917,-0.00035124,-0.00025352,13:20:10..024,,,,
13:20:10..065,0.78606648,-0.002666,-0.00014147,0.00014972,0.00031557,-0.00061528,0.00040328,0.00015818,-0.00035145,-0.00025386,13:20:10..068,,,,
13:20:10..176,0.75503754,-0.002666,-0.00014183,0.00014975,0.0003154,-0.00061518,0.00040349,0.00015887,-0.00035188,-0.00025431,13:20:10..175,,,,
13:20:10..208,0.80675244,-0.002706,-0.00014132,0.00014956,0.00031539,-0.00061532,0.00040336,0.0001591,-0.00035134,-0.00025385,13:20:10..175,,,,
13:20:10..282,0.81192393,-0.002706,-0.00014166,0.00014953,0.00031566,-0.0006152,0.00040334,0.00015888,-0.00035117,-0.00025404,13:20:10..311,,,,
13:20:10..316,0.76538052,-0.002706,-0.00014153,0.00014916,0.00031607,-0.00061487,0.00040343,0.00015888,-0.00035143,-0.00025388,13:20:10..311,,,,
13:20:10..350,0.81192393,-0.002768,-0.00014183,0.0001496,0.00031574,-0.00061504,0.00040328,0.00015876,-0.00035202,-0.00025404,13:20:10..311,,,,
13:20:10..426,0.78606648,-0.002768,-0.00014158,0.00014955,0.00031565,-0.00061524,0.00040332,0.00015854,-0.00035206,-0.00025404,13:20:10..478,,,,
13:20:10..490,0.8274384,-0.002768,-0.0001418,0.00014985,0.00031601,-0.00061526,0.00040302,0.00015868,-0.00035153,-0.00025398,13:20:10..478,,,,
13:20:10..524,0.73435158,-0.00278,-0.00014177,0.00014971,0.00031569,-0.00061583,0.00040376,0.00015872,-0.00035112,-0.00025418,13:20:10..521,,,,
