Time,Pressure,Flow Rate (ml/s),Force 1,Force 2,Force 3,Force 4,Force 5,Force 6,Force 7,Force 8,Flow Meter Time,,,, 
17:20:24..509,6.1023582,-0.044522,-0.00023407,-0.00006491,0.00024394,-0.00041708,0.00038466,0.00059809,-0.00055772,-0.00039736,17:20:24..559,,,,
17:20:24..622,6.09201522,-0.044522,-0.00023402,-0.00006499,0.0002439,-0.00041662,0.00038472,0.00059805,-0.0005575,-0.00039685,17:20:24..621,,,,
17:20:24..654,6.08684373,-0.044523,-0.00023408,-0.00006507,0.00024384,-0.00041628,0.00038473,0.0005975,-0.00055817,-0.00039722,17:20:24..663,,,,
17:20:24..720,6.09201522,-0.044516,-0.00023407,-0.00006481,0.0002438,-0.00041669,0.00038507,0.00059734,-0.00055787,-0.00039708,17:20:24..762,,,,
17:20:24..811,6.06615777,-0.044516,-0.00023432,-0.00006511,0.00024355,-0.00041666,0.00038506,0.00059703,-0.00055748,-0.00039726,17:20:24..814,,,,
17:20:24..845,6.12821565,-0.04449,-0.00023404,-0.00006492,0.00024407,-0.00041689,0.00038461,0.00059749,-0.0005576,-0.00039714,17:20:24..857,,,,
17:20:24..987,6.10752969,-0.04449,-0.00023458,-0.00006515,0.00024382,-0.0004175,0.00038479,0.00059754,-0.00055807,-0.00039752,17:20:24..987,,,,
17:20:25..022,6.09718671,-0.044501,-0.00023399,-0.00006537,0.0002438,-0.00041661,0.00038517,0.00059772,-0.00055766,-0.000397,17:20:25..032,,,,
17:20:25..150,6.08167224,-0.044501,-0.00023397,-0.00006485,0.00024359,-0.00041658,0.00038465,0.00059798,-0.00055781,-0.00039673,17:20:25..148,,,,
17:20:25..183,6.12304416,-0.044525,-0.00023451,-0.0000652,0.00024388,-0.00041656,0.00038434,0.000597,-0.00055774,-0.00039693,17:20:25..190,,,,
17:20:25..294,6.11270118,-0.044525,-0.00023453,-0.00006566,0.00024415,-0.00041681,0.00038473,0.00059729,-0.00055799,-0.00039727,17:20:25..294,,,,
17:20:25..328,6.12304416,-0.044502,-0.00023413,-0.00006516,0.00024362,-0.00041681,0.00038451,0.00059763,-0.00055759,-0.00039695,17:20:25..338,,,,
17:20:25..458,6.13338714,-0.044502,-0.00023453,-0.00006555,0.00024333,-0.00041681,0.00038441,0.00059742,-0.00055813,-0.00039747,17:20:25..456,,,,
17:20:25..491,6.08167224,-0.044473,-0.0002344,-0.00006524,0.00024358,-0.00041668,0.00038506,0.00059753,-0.00055786,-0.00039694,17:20:25..502,,,,
17:20:25..547,6.05581479,-0.044427,-0.0002343,-0.00006502,0.00024351,-0.00041713,0.00038444,0.00059717,-0.00055794,-0.00039734,17:20:25..545,,,,
17:20:25..598,6.05581479,-0.044427,-0.00023453,-0.00006566,0.0002438,-0.0004171,0.0003844,0.00059719,-0.00055813,-0.00039679,17:20:25..588,,,,
17:20:25..631,6.09201522,-0.0444,-0.00023413,-0.00006523,0.000244,-0.0004168,0.00038415,0.00059736,-0.00055807,-0.00039764,17:20:25..692,,,,
17:20:25..740,6.12304416,-0.0444,-0.00023462,-0.00006526,0.00024356,-0.00041706,0.00038458,0.00059754,-0.00055824,-0.00039759,17:20:25..739,,,,
17:20:25..772,6.12821565,-0.044402,-0.00023448,-0.00006518,0.00024369,-0.00041666,0.00038449,0.00059716,-0.00055791,-0.00039724,17:20:25..782,,,,
