Time,Pressure,Flow Rate (ml/s),Force 1,Force 2,Force 3,Force 4,Force 5,Force 6,Force 7,Force 8,Flow Meter Time,,,, 
17:19:36..280,5.13011808,-0.044153,-0.00023429,-0.00006401,0.00024526,-0.00041623,0.00038583,0.00060256,-0.00055754,-0.00039481,17:19:36..356,,,,
17:19:36..388,5.09391765,-0.044153,-0.00023395,-0.00006398,0.00024492,-0.0004165,0.00038659,0.00060225,-0.0005576,-0.00039468,17:19:36..356,,,,
17:19:36..421,5.11460361,-0.044189,-0.00023364,-0.00006346,0.00024535,-0.000416,0.00038652,0.00060223,-0.00055733,-0.00039468,17:19:36..398,,,,
17:19:36..454,5.11460361,-0.044192,-0.00023423,-0.00006376,0.00024475,-0.00041615,0.00038569,0.00060244,-0.00055804,-0.00039465,17:19:36..509,,,,
17:19:36..561,5.12494659,-0.044192,-0.0002341,-0.00006386,0.00024483,-0.00041584,0.00038572,0.00060233,-0.0005579,-0.00039492,17:19:36..558,,,,
17:19:36..592,5.08874616,-0.04422,-0.00023384,-0.00006417,0.00024502,-0.00041636,0.00038582,0.0006025,-0.00055784,-0.00039474,17:19:36..603,,,,
17:19:36..682,5.14046106,-0.04422,-0.00023401,-0.00006376,0.00024529,-0.00041635,0.00038593,0.00060287,-0.00055715,-0.0003945,17:19:36..681,,,,
17:19:36..714,5.08357467,-0.044223,-0.00023435,-0.00006444,0.00024507,-0.00041647,0.00038572,0.00060245,-0.0005574,-0.00039486,17:19:36..725,,,,
17:19:36..840,5.13528957,-0.044223,-0.00023448,-0.00006447,0.00024488,-0.00041617,0.00038594,0.000602,-0.00055771,-0.0003947,17:19:36..838,,,,
17:19:36..873,5.14046106,-0.044174,-0.00023401,-0.00006396,0.000245,-0.0004161,0.00038608,0.0006026,-0.00055782,-0.00039456,17:19:36..880,,,,
17:19:36..987,5.1197751,-0.044174,-0.00023367,-0.00006384,0.00024511,-0.00041653,0.00038578,0.00060265,-0.00055736,-0.0003947,17:19:36..985,,,,
17:19:37..019,5.16114702,-0.044125,-0.000234,-0.00006438,0.00024479,-0.00041668,0.00038596,0.00060179,-0.00055775,-0.00039509,17:19:37..028,,,,
17:19:37..128,5.16114702,-0.044125,-0.00023419,-0.0000638,0.00024481,-0.00041593,0.00038622,0.00060213,-0.00055761,-0.00039493,17:19:37..126,,,,
17:19:37..160,5.19217596,-0.044128,-0.00023434,-0.00006409,0.00024474,-0.00041611,0.00038541,0.0006023,-0.00055796,-0.00039495,17:19:37..170,,,,
