Time,Pressure,Flow Rate (ml/s),Force 1,Force 2,Force 3,Force 4,Force 5,Force 6,Force 7,Force 8,Flow Meter Time,,,, 
13:51:35..876,4.86637209,-0.000023,-0.00062909,0.00046504,0.00341058,0.00002691,0.00156088,0.00809004,-0.00020093,-0.00151607,13:51:35..926,,,,
13:51:35..939,4.85085762,-0.000032,-0.00062917,0.0004654,0.00341077,0.00002694,0.00156056,0.0080904,-0.0002013,-0.00151611,13:51:35..978,,,,
13:51:35..986,4.7577708,-0.000032,-0.00062953,0.00046524,0.00341071,0.00002712,0.00156041,0.00808981,-0.00020119,-0.00151627,13:51:35..978,,,,
13:51:36..021,4.79397123,0.000054,-0.00062888,0.00046545,0.00341155,0.00002675,0.00156103,0.00808915,-0.00020182,-0.0015162,13:51:36..020,,,,
13:51:36..115,4.79397123,0.000117,-0.00062866,0.00046541,0.00341127,0.00002756,0.0015608,0.00808959,-0.00020137,-0.0015164,13:51:36..126,,,,
13:51:36..229,4.77328527,0.000117,-0.00062885,0.00046508,0.0034108,0.00002685,0.00156053,0.00808939,-0.00020171,-0.00151668,13:51:36..229,,,,
13:51:36..263,4.83534315,0.00026,-0.00062882,0.00046531,0.00341155,0.00002735,0.00156071,0.00808875,-0.00020131,-0.00151584,13:51:36..274,,,,
13:51:36..325,4.81465719,0.00026,-0.00062914,0.00046559,0.00341143,0.00002624,0.00156079,0.00808915,-0.00020174,-0.00151568,13:51:36..398,,,,
13:51:36..437,4.74742782,0.00026,-0.00062936,0.00046544,0.0034113,0.00002716,0.00156074,0.00808719,-0.00020173,-0.00151572,13:51:36..398,,,,
13:51:36..471,4.81465719,0.000297,-0.00062919,0.00046509,0.00341168,0.00002735,0.00156058,0.00808995,-0.0002014,-0.00151539,13:51:36..485,,,,
13:51:36..591,4.77845676,0.000297,-0.00062843,0.00046509,0.00341206,0.00002709,0.00156089,0.00808895,-0.00020154,-0.00151581,13:51:36..590,,,,
13:51:36..623,4.8094857,0.000294,-0.00062922,0.00046527,0.00341253,0.00002654,0.00156066,0.00809217,-0.00020158,-0.00151594,13:51:36..634,,,,
13:51:36..673,4.81465719,0.000307,-0.00062884,0.00046546,0.00341222,0.00002735,0.00156066,0.00809326,-0.00020182,-0.001516,13:51:36..677,,,,
13:51:36..760,4.83534315,0.000307,-0.00062915,0.00046556,0.00341255,0.0000266,0.00156132,0.00809166,-0.00020135,-0.00151627,13:51:36..677,,,,
13:51:36..794,4.79914272,0.000336,-0.00062962,0.00046514,0.00341143,0.00002632,0.00156041,0.00809368,-0.00020123,-0.001516,13:51:36..807,,,,
13:51:36..830,4.82500017,0.000336,-0.00062884,0.00046545,0.0034115,0.00002718,0.00156034,0.00809189,-0.00020141,-0.00151574,13:51:36..807,,,,
13:51:36..862,4.77845676,0.000338,-0.00062887,0.00046546,0.00341244,0.00002654,0.00156046,0.00808771,-0.00020177,-0.0015159,13:51:36..896,,,,
13:51:36..979,4.77845676,0.000338,-0.00062961,0.00046526,0.0034115,0.00002717,0.001561,0.00808809,-0.00020149,-0.00151534,13:51:36..977,,,,
13:51:37..012,4.78879974,0.000303,-0.00062936,0.00046535,0.00341168,0.00002689,0.00156051,0.00809085,-0.00020154,-0.00151608,13:51:37..012,,,,
13:51:37..054,4.83017166,0.000312,-0.00062935,0.00046522,0.00341157,0.00002674,0.00156107,0.00809142,-0.00020145,-0.00151593,13:51:37..057,,,,
13:51:37..087,4.76811378,0.000311,-0.00062888,0.00046511,0.00341231,0.000027,0.00156058,0.0080887,-0.00020193,-0.00151605,13:51:37..101,,,,
13:51:37..122,4.79914272,0.000296,-0.0006287,0.00046525,0.00341195,0.0000265,0.00156007,0.00808931,-0.00020152,-0.00151572,13:51:37..160,,,,
13:51:37..176,4.78879974,0.000296,-0.0006292,0.00046581,0.00341197,0.00002657,0.00156097,0.00808903,-0.00020168,-0.00151565,13:51:37..160,,,,
13:51:37..210,4.78879974,0.000164,-0.00062923,0.00046511,0.0034124,0.00002672,0.00156054,0.00808923,-0.00020138,-0.00151583,13:51:37..274,,,,
13:51:37..330,4.75259931,0.000164,-0.00062935,0.00046503,0.00341223,0.00002663,0.00156086,0.00808886,-0.0002015,-0.00151591,13:51:37..274,,,,
13:51:37..361,4.80431421,0.000073,-0.00062954,0.00046506,0.00341167,0.0000264,0.00156041,0.00808877,-0.00020226,-0.00151579,13:51:37..376,,,,
13:51:37..521,4.79397123,0.000073,-0.00062905,0.00046551,0.00341192,0.00002683,0.00156048,0.00808943,-0.00020194,-0.0015153,13:51:37..520,,,,
13:51:37..553,4.74742782,0.000067,-0.00062814,0.0004654,0.00341356,0.00002685,0.00156082,0.00808528,-0.00020163,-0.00151546,13:51:37..564,,,,
13:51:37..716,4.81465719,0.000067,-0.00062914,0.00046523,0.00341317,0.00002688,0.00156033,0.00808577,-0.00020165,-0.00151538,13:51:37..714,,,,
13:51:37..749,4.8094857,0.000074,-0.00062903,0.00046504,0.00341349,0.00002647,0.00156068,0.00808901,-0.00020179,-0.00151565,13:51:37..757,,,,
13:51:37..882,4.79914272,0.000074,-0.00062918,0.00046569,0.00341362,0.0000267,0.00156085,0.0080898,-0.0002016,-0.00151552,13:51:37..880,,,,
13:51:37..914,4.78362825,-0.000014,-0.00062914,0.00046564,0.00341386,0.00002643,0.00156056,0.00808905,-0.00020174,-0.00151556,13:51:37..991,,,,
13:51:38..054,4.73708484,-0.000014,-0.0006293,0.0004654,0.003414,0.00002661,0.00156039,0.00808775,-0.00020148,-0.00151546,13:51:38..052,,,,
13:51:38..087,4.78362825,-0.000029,-0.00062875,0.00046594,0.00341371,0.00002693,0.00156106,0.00809002,-0.00020125,-0.00151553,13:51:38..096,,,,
13:51:38..248,4.76811378,-0.000029,-0.00062902,0.0004657,0.00341358,0.00002657,0.00156065,0.00809176,-0.00020166,-0.00151546,13:51:38..246,,,,
13:51:38..280,4.78362825,-0.000162,-0.0006292,0.00046511,0.00341382,0.00002697,0.00156055,0.00808467,-0.00020185,-0.00151528,13:51:38..291,,,,
13:51:38..424,4.75259931,-0.000162,-0.0006295,0.00046532,0.00341381,0.00002624,0.00156049,0.0080857,-0.00020167,-0.00151584,13:51:38..422,,,,
