Time,Pressure,Flow Rate (ml/s),Force 1,Force 2,Force 3,Force 4,Force 5,Force 6,Force 7,Force 8,Flow Meter Time,,,, 
15:46:04..869,4.13202051,-0.000658,-0.00030819,0.00018735,0.00618003,-0.00004686,0.00146739,0.00449689,-0.00025315,-0.00235618,15:46:04..837,,,,
15:46:04..932,4.23027882,-0.000658,-0.00030819,0.00018742,0.00618052,-0.00004706,0.00146701,0.0044974,-0.0002524,-0.00235564,15:46:04..936,,,,
15:46:04..966,4.03893369,-0.000658,-0.00030815,0.00018723,0.00617942,-0.00004679,0.00146671,0.00449727,-0.00025295,-0.00235633,15:46:04..936,,,,
15:46:05..000,4.95945891,-0.000664,-0.00030744,0.0001881,0.00618018,-0.00004952,0.00146596,0.00450078,-0.00025114,-0.00235193,15:46:04..979,,,,
15:46:05..034,4.60779759,-0.000704,-0.00030764,0.0001885,0.00617985,-0.00004957,0.00146596,0.00450181,-0.00025107,-0.00235318,15:46:05..100,,,,
15:46:05..169,5.04220275,-0.000704,-0.0003077,0.00018806,0.00618025,-0.00004957,0.00146565,0.00450119,-0.00025125,-0.00235303,15:46:05..168,,,,
15:46:05..202,5.05254573,-0.000728,-0.00030796,0.0001881,0.00617924,-0.00004857,0.00146474,0.00449816,-0.00025185,-0.00234959,15:46:05..212,,,,
15:46:05..343,5.30077725,-0.000728,-0.00030771,0.00018772,0.00617908,-0.00004847,0.0014647,0.00449863,-0.00025195,-0.00234948,15:46:05..340,,,,
15:46:05..374,4.78362825,-0.000647,-0.00030598,0.00018812,0.00618032,-0.0000478,0.00146485,0.00449588,-0.00025197,-0.002351,15:46:05..383,,,,
15:46:05..426,4.8094857,-0.000501,-0.00030583,0.00018847,0.0061807,-0.00004784,0.00146489,0.00449602,-0.00025132,-0.00235086,15:46:05..497,,,,
15:46:05..506,4.98014487,-0.000501,-0.00030584,0.00018813,0.00618062,-0.00004781,0.00146474,0.00449596,-0.00025161,-0.00235056,15:46:05..497,,,,
15:46:05..538,5.42489301,-0.000452,-0.00030444,0.00018969,0.00617987,-0.00004998,0.00146557,0.0045033,-0.0002521,-0.00235,15:46:05..540,,,,
15:46:05..644,4.90774401,-0.000452,-0.00030503,0.00018963,0.0061798,-0.0000501,0.00146571,0.00450385,-0.0002521,-0.00234986,15:46:05..642,,,,
15:46:05..675,4.66468398,-0.000452,-0.00030542,0.00018984,0.00617972,-0.00004932,0.00146675,0.0044987,-0.00025318,-0.00235325,15:46:05..642,,,,
15:46:05..708,4.12167753,-0.00043,-0.0003054,0.00018949,0.00618007,-0.00004915,0.00146702,0.0044994,-0.000252,-0.0023551,15:46:05..755,,,,
15:46:05..816,4.00273326,-0.00043,-0.00030495,0.00018936,0.00617972,-0.00004893,0.00146731,0.00449992,-0.00025198,-0.00235463,15:46:05..755,,,,
15:46:05..849,4.44230991,-0.000439,-0.00030519,0.00018846,0.00617993,-0.00004957,0.00146613,0.00450662,-0.00024998,-0.00235074,15:46:05..859,,,,
15:46:05..972,4.99048785,-0.000439,-0.00030499,0.00018823,0.00618019,-0.00004943,0.00146594,0.00450717,-0.00025087,-0.00235097,15:46:05..969,,,,
15:46:06..004,4.76811378,-0.000494,-0.00030518,0.00018923,0.00617915,-0.00004997,0.00146717,0.00450318,-0.0002529,-0.00235281,15:46:06..015,,,,
15:46:06..117,4.42679544,-0.000494,-0.00030502,0.00018935,0.00617979,-0.00004983,0.00146727,0.00450327,-0.00025246,-0.00235245,15:46:06..115,,,,
15:46:06..150,4.61814057,-0.000407,-0.00030472,0.00018814,0.00617761,-0.00004906,0.00146479,0.00450007,-0.00025062,-0.00234936,15:46:06..161,,,,
15:46:06..262,4.48368183,-0.000407,-0.00030469,0.00018801,0.00617759,-0.00004933,0.00146506,0.00450022,-0.00025035,-0.00234974,15:46:06..260,,,,
15:46:06..294,4.79397123,-0.000312,-0.00030355,0.00018933,0.00617771,-0.00005007,0.00146608,0.00450564,-0.00024977,-0.0023504,15:46:06..305,,,,
15:46:06..412,4.90257252,-0.000312,-0.00030408,0.00018916,0.00617768,-0.00005037,0.00146607,0.00450542,-0.00025025,-0.00235056,15:46:06..410,,,,
15:46:06..445,4.61814057,-0.000363,-0.00030362,0.00018977,0.00617911,-0.00005034,0.00146566,0.00450217,-0.00025177,-0.00234952,15:46:06..453,,,,
15:46:06..564,4.68536994,-0.000363,-0.0003038,0.00018944,0.00617899,-0.00004983,0.00146568,0.0045026,-0.0002518,-0.00234919,15:46:06..562,,,,
15:46:06..596,4.77845676,-0.000418,-0.00030408,0.00018942,0.00617745,-0.00004916,0.00146609,0.00450019,-0.00025256,-0.00235155,15:46:06..606,,,,
15:46:06..694,5.03703126,-0.000418,-0.00030417,0.00018971,0.00617731,-0.00004887,0.00146563,0.00449951,-0.00025297,-0.00235156,15:46:06..692,,,,
15:46:06..725,5.03703126,-0.000499,-0.00030455,0.00018895,0.00617645,-0.00004965,0.00146572,0.00450208,-0.00025132,-0.00235297,15:46:06..735,,,,
15:46:06..836,5.00083083,-0.000499,-0.00030427,0.00018901,0.00617697,-0.00004962,0.00146606,0.00450194,-0.00025116,-0.00235314,15:46:06..834,,,,
15:46:06..869,4.44230991,-0.000501,-0.00030444,0.00018903,0.00617481,-0.00005067,0.00146456,0.00450562,-0.00025055,-0.00234877,15:46:06..877,,,,
15:46:07..002,4.34922309,-0.000501,-0.00030448,0.00018863,0.00617529,-0.00005101,0.001465,0.00450661,-0.00025015,-0.00234916,15:46:07..001,,,,
15:46:07..034,4.54056822,-0.000501,-0.00030412,0.0001889,0.00617392,-0.00004978,0.00146434,0.00450496,-0.00025064,-0.002354,15:46:07..001,,,,
15:46:07..068,4.76811378,-0.000667,-0.00030335,0.00018871,0.00617458,-0.00004954,0.00146566,0.00450812,-0.00024993,-0.00235376,15:46:07..131,,,,
15:46:07..186,4.89740103,-0.000667,-0.00030368,0.0001887,0.00617425,-0.00004913,0.00146551,0.00450791,-0.00025052,-0.00235319,15:46:07..131,,,,
15:46:07..217,4.66985547,-0.000737,-0.00030544,0.00018894,0.00617653,-0.0000494,0.001467,0.00452383,-0.00024829,-0.00235454,15:46:07..186,,,,
15:46:07..309,4.46299587,-0.000737,-0.00030559,0.00018869,0.00617614,-0.0000488,0.0014673,0.00452369,-0.00024896,-0.00235461,15:46:07..341,,,,
15:46:07..355,4.84568613,-0.000737,-0.00030575,0.00018898,0.00617604,-0.00004906,0.00146731,0.00452331,-0.00024872,-0.00235473,15:46:07..341,,,,
15:46:07..389,4.84568613,-0.000803,-0.00030495,0.00018942,0.00617793,-0.00004715,0.00147069,0.00452543,-0.00024967,-0.00235737,15:46:07..384,,,,
15:46:07..532,4.84568613,-0.000803,-0.00030479,0.00018991,0.0061777,-0.00004679,0.00147106,0.00452499,-0.00024926,-0.00235685,15:46:07..530,,,,
15:46:07..563,5.05771722,-0.000803,-0.00030511,0.00018924,0.00617726,-0.00004777,0.00146972,0.00452066,-0.00025007,-0.00235677,15:46:07..530,,,,
15:46:07..597,4.95428742,-0.001022,-0.00030504,0.00018996,0.0061772,-0.00004814,0.00146896,0.00451954,-0.00024976,-0.00235518,15:46:07..659,,,,
15:46:07..722,4.58711163,-0.001022,-0.00030527,0.00019001,0.00617679,-0.000048,0.00146979,0.00451946,-0.00025005,-0.00235492,15:46:07..722,,,,
15:46:07..754,4.31819415,-0.00103,-0.00030569,0.00018926,0.00617631,-0.00004423,0.0014703,0.00452603,-0.00025005,-0.00235855,15:46:07..765,,,,
15:46:07..892,4.92842997,-0.00103,-0.00030564,0.00018986,0.00617585,-0.00004468,0.00147011,0.00452566,-0.0002501,-0.00235878,15:46:07..890,,,,
15:46:07..925,4.37508054,-0.000861,-0.00030618,0.00019032,0.00617521,-0.00004729,0.00146631,0.00451448,-0.00025077,-0.00235412,15:46:07..934,,,,
15:46:08..067,4.80431421,-0.000861,-0.00030674,0.00019042,0.00617603,-0.00004727,0.00146649,0.0045142,-0.00025097,-0.00235413,15:46:08..066,,,,
15:46:08..099,4.35956607,-0.000861,-0.00030356,0.00018832,0.00617495,-0.00005076,0.00145916,0.004492,-0.00024999,-0.00233068,15:46:08..066,,,,
15:46:08..133,4.17339243,-0.000593,-0.0003041,0.00019034,0.00617613,-0.00004832,0.00146114,0.00449145,-0.00025072,-0.00233367,15:46:08..197,,,,
15:46:08..247,4.39059501,-0.000593,-0.000304,0.00019054,0.0061758,-0.00004805,0.00146095,0.00449112,-0.00025076,-0.00233369,15:46:08..259,,,,
15:46:08..279,5.14563255,-0.000593,-0.00030515,0.00018867,0.00617572,-0.00004829,0.00146083,0.00449089,-0.00025121,-0.00233309,15:46:08..259,,,,
15:46:08..312,5.33697768,-0.000596,-0.00030387,0.00018887,0.00617631,-0.00004787,0.00146387,0.00449527,-0.00025094,-0.00234319,15:46:08..346,,,,
15:46:08..425,5.14046106,-0.000596,-0.00030369,0.00018956,0.0061762,-0.00004759,0.00146392,0.00449577,-0.00025055,-0.00234352,15:46:08..424,,,,
15:46:08..459,4.45265289,-0.000583,-0.00030478,0.00019131,0.00617682,-0.00004902,0.00146577,0.00449521,-0.00025262,-0.00234427,15:46:08..466,,,,
15:46:08..517,4.65951249,-0.000583,-0.00030457,0.00019172,0.00617639,-0.00004934,0.00146523,0.00449504,-0.00025221,-0.00234435,15:46:08..516,,,,
15:46:08..552,4.88705805,-0.000568,-0.0003039,0.00019163,0.00617569,-0.00004884,0.00146463,0.00449396,-0.00025502,-0.00234387,15:46:08..562,,,,
15:46:08..586,4.79397123,-0.000586,-0.00030432,0.00019059,0.00617731,-0.00004794,0.0014643,0.00449386,-0.00025399,-0.00234014,15:46:08..604,,,,
15:46:08..626,4.77328527,-0.000608,-0.000304,0.00019083,0.00617701,-0.00004815,0.00146402,0.00449398,-0.00025436,-0.00234058,15:46:08..647,,,,
15:46:08..676,4.79397123,-0.000627,-0.00030426,0.00019089,0.00617696,-0.00004786,0.00146413,0.00449328,-0.0002542,-0.00234089,15:46:08..726,,,,
15:46:08..734,4.43196693,-0.000627,-0.00030449,0.00019095,0.00617591,-0.00004798,0.00146404,0.00449325,-0.00025421,-0.00234063,15:46:08..726,,,,
15:46:08..767,4.51988226,-0.000661,-0.00030498,0.00019062,0.00617621,-0.00004905,0.00146727,0.00449912,-0.00025228,-0.00234718,15:46:08..769,,,,
15:46:08..883,4.23027882,-0.000661,-0.00030447,0.00019075,0.00617635,-0.00004901,0.00146727,0.00449882,-0.00025277,-0.00234718,15:46:08..882,,,,
15:46:08..915,4.57676865,-0.000775,-0.00030511,0.00019247,0.00617555,-0.00004919,0.0014648,0.00449768,-0.0002534,-0.00234328,15:46:08..927,,,,
15:46:09..037,4.73191335,-0.000775,-0.00030471,0.00019244,0.00617433,-0.00004881,0.00146427,0.00449717,-0.00025326,-0.00234288,15:46:09..036,,,,
15:46:09..069,4.87671507,-0.000937,-0.00030386,0.00019135,0.00617545,-0.00004786,0.00146489,0.00449704,-0.00025136,-0.00234594,15:46:09..082,,,,
15:46:09..189,4.79397123,-0.000937,-0.0003037,0.00019072,0.00617625,-0.00004806,0.00146445,0.00449675,-0.00025221,-0.00234598,15:46:09..187,,,,
15:46:09..222,4.77845676,-0.000974,-0.00030453,0.00019245,0.00617669,-0.0000497,0.00146252,0.00449378,-0.00025385,-0.0023431,15:46:09..187,,,,
15:46:09..256,4.44230991,-0.000986,-0.00030439,0.000193,0.00617743,-0.00004922,0.00146243,0.00449473,-0.00025327,-0.00234484,15:46:09..268,,,,
15:46:09..365,4.45265289,-0.000986,-0.00030438,0.00019289,0.00617794,-0.0000494,0.00146236,0.0044949,-0.00025291,-0.00234454,15:46:09..364,,,,
15:46:09..397,4.54056822,-0.001013,-0.00030391,0.00019161,0.00617533,-0.00004802,0.00146718,0.00449895,-0.00025151,-0.00234441,15:46:09..408,,,,
15:46:09..470,4.50953928,-0.00095,-0.0003036,0.00019182,0.00617555,-0.0000483,0.00146682,0.00449901,-0.00025211,-0.0023445,15:46:09..512,,,,
15:46:09..573,5.10943212,-0.00095,-0.00030343,0.00019162,0.00617549,-0.00004788,0.00146717,0.00449956,-0.00025213,-0.00234524,15:46:09..575,,,,
15:46:09..606,5.24389086,-0.000985,-0.00030543,0.00019107,0.00617595,-0.00004562,0.00147055,0.00451354,-0.00025087,-0.00235099,15:46:09..621,,,,
