Time,Pressure,Flow Rate (ml/s),Force 1,Force 2,Force 3,Force 4,Force 5,Force 6,Force 7,Force 8,Flow Meter Time,,,, 
18:36:40..433,8.69844618,-0.003025,-0.00074304,0.00045434,0.00323027,-0.0000325,0.00052216,0.00717736,-0.00030331,0.00014031,18:36:40..476,,,,
18:36:40..489,12.49431984,-0.0031,-0.00074235,0.00045417,0.00323019,-0.00003255,0.00052174,0.00717902,-0.00030289,0.00013982,18:36:40..550,,,,
18:36:40..561,-4.4991963,-0.0031,-0.00074315,0.00045427,0.00322992,-0.00003263,0.00052132,0.00717881,-0.00030234,0.00013979,18:36:40..550,,,,
18:36:40..594,9.59828544,-0.003019,-0.0007499,0.00044842,0.00322691,-0.00003212,0.00052365,0.00718529,-0.00030261,0.00014976,18:36:40..550,,,,
18:36:40..672,3.64590045,-0.003019,-0.00074981,0.00044845,0.00322665,-0.00003217,0.00052346,0.00718558,-0.000303,0.00015019,18:36:40..725,,,,
18:36:40..732,7.67966265,-0.003019,-0.00074987,0.00044827,0.00322693,-0.00003216,0.00052281,0.00718683,-0.00030273,0.00015038,18:36:40..725,,,,
18:36:40..768,6.31438929,-0.003025,-0.00074435,0.0004534,0.00322881,-0.00003216,0.00052188,0.00718186,-0.00030238,0.00014626,18:36:40..771,,,,
18:36:40..858,3.92516091,-0.003025,-0.00074434,0.00045364,0.00322897,-0.00003226,0.00052155,0.007182,-0.00030225,0.00014587,18:36:40..864,,,,
18:36:40..892,11.85305508,-0.003025,-0.00074174,0.00045445,0.00322878,-0.00002926,0.00052482,0.00718166,-0.0003029,0.00014094,18:36:40..864,,,,
18:36:40..925,4.71639888,-0.003617,-0.00074334,0.00045387,0.00322905,-0.00002939,0.0005249,0.00718249,-0.00030298,0.00013853,18:36:40..966,,,,
18:36:41..023,0.37234728,-0.003617,-0.0007433,0.0004543,0.00322868,-0.0000293,0.00052495,0.00718208,-0.00030267,0.00013856,18:36:41..035,,,,
18:36:41..069,-8.63121681,-0.003617,-0.0007435,0.00045391,0.0032288,-0.00002919,0.00052461,0.00718204,-0.00030293,0.00013839,18:36:41..035,,,,
18:36:41..103,-6.43333356,-0.002087,-0.00074788,0.00045135,0.00322882,-0.00003169,0.00052259,0.00718417,-0.00030254,0.0001389,18:36:41..078,,,,
18:36:41..187,-4.28199372,-0.002485,-0.00074735,0.00045191,0.0032283,-0.00003181,0.00052279,0.00718341,-0.00030203,0.00013908,18:36:41..243,,,,
18:36:41..296,15.17832315,-0.002485,-0.00074727,0.00045192,0.00322908,-0.00003153,0.00052288,0.00718315,-0.00030263,0.00013928,18:36:41..296,,,,
18:36:41..331,2.65814586,-0.002666,-0.00074756,0.00044981,0.00322645,-0.00003086,0.00052523,0.0071846,-0.00030224,0.00014911,18:36:41..296,,,,
18:36:41..401,19.51720326,-0.002666,-0.00074685,0.00045035,0.00322649,-0.00003108,0.00052512,0.00718441,-0.00030292,0.00014854,18:36:41..471,,,,
18:36:41..490,0.97741161,-0.002666,-0.00074681,0.00045013,0.00322652,-0.00003093,0.000525,0.00718364,-0.00030224,0.0001493,18:36:41..471,,,,
18:36:41..523,2.81846205,-0.002771,-0.00074484,0.00045013,0.00322584,-0.00002912,0.00052783,0.00718157,-0.00030267,0.00015696,18:36:41..556,,,,
18:36:41..640,-0.88432479,-0.002771,-0.00074552,0.00045044,0.00322581,-0.00002897,0.00052795,0.00718104,-0.00030288,0.00015746,18:36:41..639,,,,
18:36:41..673,2.6374599,-0.00253,-0.00074309,0.00045227,0.0032273,-0.00003084,0.00052454,0.00717403,-0.00030266,0.00015151,18:36:41..682,,,,
18:36:41..778,5.2232049,-0.00253,-0.00074332,0.00045238,0.00322753,-0.00003119,0.00052433,0.00717565,-0.00030261,0.00015155,18:36:41..776,,,,
18:36:41..809,4.21476435,-0.002576,-0.00074286,0.00045202,0.00322661,-0.00003007,0.00052592,0.00717588,-0.00030269,0.00015009,18:36:41..820,,,,
18:36:41..911,3.69244386,-0.002576,-0.00074217,0.00045232,0.00322658,-0.00002983,0.00052655,0.00717742,-0.00030275,0.00015061,18:36:41..909,,,,
18:36:41..946,2.75123268,-0.002395,-0.00074319,0.00045189,0.00322652,-0.00003058,0.00052556,0.0071849,-0.0003028,0.00015065,18:36:41..998,,,,
18:36:42..053,3.27355317,-0.002395,-0.00074322,0.00045175,0.00322684,-0.00003073,0.00052582,0.00718513,-0.00030272,0.00015052,18:36:42..053,,,,
18:36:42..087,4.56642567,-0.00236,-0.00074349,0.00045189,0.00322664,-0.00003042,0.00052533,0.00718074,-0.00030279,0.00015061,18:36:42..097,,,,
18:36:42..191,4.7577708,-0.00236,-0.00074357,0.00045196,0.00322665,-0.00003028,0.00052519,0.00718039,-0.00030292,0.00015086,18:36:42..189,,,,
18:36:42..224,3.77001621,-0.002366,-0.00074336,0.00045155,0.00322657,-0.00003004,0.00052531,0.00718541,-0.00030237,0.00015006,18:36:42..236,,,,
18:36:42..349,3.67692939,-0.002366,-0.00074347,0.00045174,0.00322694,-0.00002989,0.00052574,0.00718614,-0.00030261,0.00015015,18:36:42..348,,,,
18:36:42..382,4.1889069,-0.00225,-0.00074287,0.00045243,0.00322648,-0.00003023,0.00052594,0.00718832,-0.00030206,0.00015042,18:36:42..348,,,,
18:36:42..456,4.38542352,-0.00225,-0.00074282,0.00045222,0.00322639,-0.00003054,0.00052574,0.00718733,-0.00030238,0.00015032,18:36:42..495,,,,
18:36:42..513,4.21476435,-0.00225,-0.00074377,0.00045161,0.00322639,-0.00003048,0.00052547,0.00718725,-0.00030316,0.00015002,18:36:42..495,,,,
18:36:42..546,4.09582008,-0.002123,-0.00074314,0.00045213,0.00322663,-0.00003063,0.00052539,0.00718393,-0.00030274,0.00014998,18:36:42..581,,,,
18:36:42..671,4.06479114,-0.002123,-0.00074381,0.00045175,0.00322675,-0.00003041,0.00052585,0.00718431,-0.00030282,0.00014994,18:36:42..670,,,,
18:36:42..703,4.15270647,-0.002114,-0.00074368,0.00045194,0.00322635,-0.00003034,0.00052583,0.00718445,-0.00030324,0.00015008,18:36:42..712,,,,
18:36:42..820,4.23027882,-0.002114,-0.00074356,0.0004523,0.00322615,-0.0000302,0.00052547,0.00718421,-0.00030306,0.00014989,18:36:42..819,,,,
18:36:42..851,4.07513412,-0.002114,-0.00074381,0.00045162,0.00322616,-0.00003035,0.00052551,0.00718091,-0.0003022,0.00015001,18:36:42..819,,,,
18:36:42..885,4.00273326,-0.002146,-0.00074347,0.00045198,0.00322662,-0.0000305,0.00052562,0.00718134,-0.00030271,0.00014989,18:36:42..944,,,,
18:36:42..995,4.04927667,-0.002146,-0.00074379,0.00045166,0.00322654,-0.00003043,0.00052627,0.00718239,-0.00030261,0.00015014,18:36:42..994,,,,
18:36:43..026,4.12684902,-0.002255,-0.00074374,0.00045207,0.00322678,-0.00003036,0.00052569,0.0071823,-0.00030238,0.00014978,18:36:43..036,,,,
18:36:43..092,4.17339243,-0.002317,-0.00074365,0.00045163,0.00322614,-0.00003041,0.00052563,0.00718152,-0.00030273,0.00014983,18:36:43..138,,,,
18:36:43..162,4.30267968,-0.002317,-0.00074311,0.00045201,0.00322678,-0.00002994,0.00052557,0.00718269,-0.00030248,0.00014987,18:36:43..138,,,,
18:36:43..196,4.03893369,-0.002449,-0.00074341,0.00045165,0.00322717,-0.00003108,0.00052528,0.00718497,-0.00030259,0.00014962,18:36:43..226,,,,
18:36:43..337,4.14753498,-0.002449,-0.00074397,0.00045183,0.00322679,-0.00003025,0.00052581,0.00718532,-0.00030242,0.00014999,18:36:43..335,,,,
18:36:43..369,9.89823186,-0.002167,-0.00074368,0.00045206,0.00322645,-0.00002993,0.00052567,0.0071796,-0.00030267,0.00014977,18:36:43..335,,,,
18:36:43..455,29.20857552,0.001159,-0.00074327,0.00045191,0.00322649,-0.00003036,0.00052571,0.00718031,-0.00030295,0.00014971,18:36:43..494,,,,
18:36:43..559,13.06318374,0.001159,-0.00074315,0.00045171,0.00322651,-0.00003017,0.00052554,0.00718042,-0.00030242,0.00014993,18:36:43..567,,,,
18:36:43..593,11.12387499,0.001159,-0.00074325,0.00045174,0.00322555,-0.00002984,0.00052618,0.00718106,-0.00030252,0.00015122,18:36:43..567,,,,
18:36:43..626,9.825831,0.017796,-0.0007423,0.00045201,0.00322393,-0.00002965,0.00052942,0.00717057,-0.00030288,0.00015918,18:36:43..653,,,,
18:36:43..755,14.26296942,0.017796,-0.00074201,0.0004517,0.00322374,-0.00002984,0.00052928,0.00717159,-0.00030281,0.00015869,18:36:43..753,,,,
18:36:43..785,12.57706368,0.047593,-0.00073889,0.00045291,0.00322069,-0.0000291,0.00053671,0.00718561,-0.00030259,0.00017099,18:36:43..794,,,,
18:36:43..861,13.25452887,0.072244,-0.0007387,0.00045241,0.00322094,-0.00002907,0.00053691,0.00718466,-0.00030244,0.00017061,18:36:43..901,,,,
18:36:43..947,11.86339806,0.072244,-0.00073877,0.00045245,0.00322052,-0.00002968,0.00053698,0.00718556,-0.0003029,0.00017091,18:36:43..947,,,,
18:36:43..980,13.90613661,0.098603,-0.00073184,0.00045437,0.00321717,-0.0000289,0.00054533,0.00719837,-0.00030274,0.00018251,18:36:43..990,,,,
