Time,Pressure,Flow Rate (ml/s),Force 1,Force 2,Force 3,Force 4,Force 5,Force 6,Force 7,Force 8,Flow Meter Time,,,, 
18:41:12..902,4.96980189,0.000423,-0.00009488,0.00001105,0.00081356,0.00037529,0.0010236,0.00054493,-0.00049475,0.00020496,18:41:12..903,,,,
18:41:12..953,5.02668828,0.00037,-0.00009418,0.00001076,0.00081291,0.00037541,0.00102396,0.00054502,-0.00049546,0.00020478,18:41:12..951,,,,
18:41:12..997,4.99048785,0.00037,-0.00009468,0.00001071,0.00081396,0.00037484,0.00102346,0.00054491,-0.00049553,0.00020496,18:41:12..997,,,,
18:41:13..031,4.98014487,0.000318,-0.00009473,0.0000106,0.00081399,0.00037492,0.00102405,0.00054479,-0.00049539,0.00020484,18:41:13..041,,,,
18:41:13..069,4.95428742,0.000242,-0.00009373,0.00001096,0.00081363,0.00037537,0.0010239,0.00054482,-0.00049522,0.00020547,18:41:13..086,,,,
18:41:13..160,5.02668828,0.000242,-0.00009462,0.00001113,0.00081371,0.00037511,0.00102426,0.00054457,-0.00049504,0.00020492,18:41:13..086,,,,
18:41:13..195,4.95945891,0.000242,-0.00009419,0.00001082,0.00081323,0.00037565,0.00102382,0.00054492,-0.00049552,0.00020562,18:41:13..161,,,,
18:41:13..228,4.98014487,0.000074,-0.0000942,0.00001046,0.00081262,0.00037492,0.00102376,0.00054501,-0.00049585,0.00020524,18:41:13..272,,,,
18:41:13..275,4.99048785,-0.000018,-0.00009482,0.00001105,0.00081397,0.00037525,0.00102397,0.00054487,-0.00049517,0.00020508,18:41:13..316,,,,
18:41:13..336,4.98014487,-0.000018,-0.000094,0.00001083,0.00081294,0.0003757,0.00102379,0.00054491,-0.00049508,0.00020496,18:41:13..316,,,,
18:41:13..370,4.99048785,-0.000158,-0.00009438,0.00001092,0.00081414,0.00037524,0.00102407,0.00054505,-0.00049496,0.00020507,18:41:13..360,,,,
18:41:13..461,5.03185977,-0.000158,-0.00009431,0.00001082,0.00081299,0.00037555,0.00102434,0.00054486,-0.00049512,0.00020525,18:41:13..460,,,,
18:41:13..493,4.95428742,-0.000199,-0.00009453,0.00001058,0.0008138,0.00037524,0.00102323,0.00054467,-0.00049541,0.00020498,18:41:13..503,,,,
18:41:13..542,4.89740103,-0.000199,-0.00009429,0.00001057,0.00081349,0.00037536,0.00102383,0.00054454,-0.00049536,0.00020485,18:41:13..503,,,,
18:41:13..577,5.0680602,-0.000284,-0.00009454,0.00001079,0.00081414,0.00037515,0.00102396,0.00054481,-0.00049504,0.00020447,18:41:13..588,,,,
18:41:13..705,4.98014487,-0.000284,-0.00009397,0.00001109,0.00081309,0.00037545,0.00102391,0.00054502,-0.00049492,0.00020499,18:41:13..705,,,,
18:41:13..738,5.05254573,-0.00037,-0.00009394,0.00001109,0.00081351,0.0003754,0.00102391,0.00054483,-0.00049544,0.00020481,18:41:13..750,,,,
18:41:13..851,5.01117381,-0.00037,-0.00009482,0.00001073,0.00081383,0.00037565,0.00102403,0.00054502,-0.00049495,0.00020542,18:41:13..849,,,,
18:41:13..883,4.98531636,-0.000409,-0.00009477,0.00001099,0.00081347,0.00037534,0.0010239,0.00054485,-0.00049543,0.00020525,18:41:13..893,,,,
18:41:14..011,4.99565934,-0.000409,-0.00009465,0.0000107,0.00081344,0.00037521,0.00102401,0.00054437,-0.00049504,0.00020477,18:41:14..009,,,,
18:41:14..043,4.95945891,-0.000513,-0.00009392,0.00001102,0.00081303,0.00037546,0.00102415,0.00054495,-0.00049512,0.0002052,18:41:14..087,,,,
18:41:14..166,4.98531636,-0.000513,-0.00009513,0.0000109,0.00081396,0.00037542,0.00102365,0.00054516,-0.00049542,0.00020495,18:41:14..165,,,,
18:41:14..198,4.99048785,-0.00053,-0.00009457,0.00001074,0.00081281,0.00037549,0.00102378,0.00054465,-0.00049507,0.00020479,18:41:14..209,,,,
18:41:14..319,4.94911593,-0.00053,-0.00009451,0.0000108,0.0008138,0.00037486,0.00102348,0.00054453,-0.00049529,0.00020486,18:41:14..317,,,,
18:41:14..351,4.96980189,-0.000463,-0.00009468,0.00001115,0.00081367,0.00037517,0.00102391,0.00054487,-0.00049512,0.00020508,18:41:14..361,,,,
18:41:14..455,4.9646304,-0.000463,-0.00009464,0.00001059,0.00081324,0.00037502,0.00102372,0.00054474,-0.00049521,0.00020499,18:41:14..453,,,,
18:41:14..488,4.98014487,-0.000389,-0.00009499,0.00001068,0.00081384,0.00037526,0.00102372,0.00054485,-0.00049543,0.00020501,18:41:14..498,,,,
18:41:14..601,5.03703126,-0.000389,-0.00009426,0.00001073,0.00081292,0.00037545,0.00102376,0.00054472,-0.00049498,0.00020526,18:41:14..599,,,,
18:41:14..633,4.95428742,-0.000405,-0.0000947,0.00001058,0.0008142,0.00037541,0.00102394,0.00054492,-0.00049526,0.00020508,18:41:14..644,,,,
18:41:14..744,4.99048785,-0.000405,-0.00009415,0.00001061,0.00081281,0.00037543,0.00102388,0.000545,-0.00049561,0.00020472,18:41:14..742,,,,
18:41:14..777,4.9646304,-0.000325,-0.00009442,0.00001043,0.00081306,0.00037517,0.00102388,0.00054488,-0.00049488,0.000205,18:41:14..786,,,,
18:41:14..836,4.95945891,-0.000373,-0.00009465,0.00001108,0.0008137,0.00037499,0.00102347,0.00054454,-0.00049505,0.00020498,18:41:14..839,,,,
18:41:14..883,4.97497338,-0.0004,-0.00009407,0.00001055,0.00081327,0.00037531,0.0010239,0.00054521,-0.00049496,0.00020477,18:41:14..933,,,,
18:41:14..941,5.02668828,-0.0004,-0.00009486,0.00001075,0.00081403,0.00037544,0.00102331,0.00054481,-0.0004951,0.00020505,18:41:14..933,,,,
18:41:14..975,4.9646304,-0.000539,-0.00009393,0.00001027,0.00081317,0.00037517,0.00102424,0.00054481,-0.00049508,0.00020473,18:41:14..978,,,,
18:41:15..113,4.9646304,-0.000539,-0.00009452,0.00001123,0.00081414,0.00037529,0.00102379,0.00054476,-0.00049468,0.00020497,18:41:15..111,,,,
18:41:15..145,5.02668828,-0.000705,-0.00009487,0.00001089,0.00081373,0.000375,0.0010238,0.00054486,-0.00049496,0.00020512,18:41:15..153,,,,
18:41:15..257,5.0163453,-0.000705,-0.00009458,0.00001073,0.00081338,0.00037564,0.00102421,0.00054434,-0.00049477,0.00020433,18:41:15..255,,,,
18:41:15..289,4.95428742,-0.000881,-0.00009464,0.00001062,0.00081354,0.00037514,0.00102406,0.00054457,-0.00049533,0.00020465,18:41:15..296,,,,
18:41:15..404,5.00083083,-0.000881,-0.00009474,0.00001055,0.00081348,0.00037509,0.00102391,0.00054458,-0.00049534,0.00020464,18:41:15..402,,,,
18:41:15..437,4.92325848,-0.000905,-0.00009468,0.00001086,0.00081412,0.00037507,0.00102384,0.00054522,-0.00049513,0.00020474,18:41:15..446,,,,
18:41:15..555,4.95428742,-0.000905,-0.00009453,0.00001073,0.00081299,0.00037575,0.00102379,0.0005448,-0.00049537,0.00020487,18:41:15..553,,,,
18:41:15..588,5.04737424,-0.000944,-0.00009488,0.00001082,0.00081334,0.00037546,0.00102383,0.0005449,-0.00049536,0.00020445,18:41:15..595,,,,
18:41:15..684,4.9646304,-0.000944,-0.0000947,0.0000106,0.00081387,0.00037539,0.00102371,0.000545,-0.00049509,0.00020501,18:41:15..682,,,,
18:41:15..716,4.95945891,-0.000928,-0.00009484,0.00001142,0.00081375,0.00037468,0.00102334,0.00054455,-0.00049481,0.00020501,18:41:15..724,,,,
18:41:15..831,5.00083083,-0.000928,-0.00009419,0.00001069,0.00081316,0.0003753,0.00102378,0.00054407,-0.00049537,0.00020506,18:41:15..829,,,,
18:41:15..863,7.94340864,-0.000713,-0.00009457,0.00001086,0.00081389,0.00037541,0.00102356,0.00054525,-0.00049529,0.00020491,18:41:15..873,,,,
18:41:15..999,14.75426097,-0.000713,-0.00009482,0.00001013,0.00081326,0.00037504,0.00102368,0.00054501,-0.00049524,0.00020507,18:41:15..999,,,,
18:41:16..033,16.55911098,0.003768,-0.00009518,0.00001077,0.00081388,0.00037515,0.00102392,0.00054358,-0.00049598,0.00020561,18:41:16..042,,,,
18:41:16..155,16.66771227,0.016394,-0.00009425,0.00001015,0.00081255,0.00037564,0.00102388,0.00054333,-0.00049599,0.00020548,18:41:16..198,,,,
18:41:16..271,14.2215975,0.016394,-0.00009496,0.00001089,0.00081355,0.00037503,0.00102343,0.0005431,-0.00049601,0.00020526,18:41:16..277,,,,
18:41:16..304,13.76133489,0.035744,-0.00009424,0.00001149,0.00081341,0.00037487,0.00102274,0.00054187,-0.00049654,0.00020581,18:41:16..320,,,,
18:41:16..396,14.3250273,0.051388,-0.00009389,0.00001106,0.00081258,0.00037477,0.00102301,0.00054161,-0.00049668,0.00020627,18:41:16..429,,,,
18:41:16..480,15.23003805,0.051388,-0.00009453,0.00001094,0.00081355,0.00037427,0.00102257,0.00054136,-0.00049644,0.00020649,18:41:16..480,,,,
