Time,Pressure,Flow Rate (ml/s),Force 1,Force 2,Force 3,Force 4,Force 5,Force 6,Force 7,Force 8,Flow Meter Time,,,, 
16:45:52..622,3.90447495,0.00389,-0.0000243,0.00012876,0.00086358,0.0004856,0.0012311,0.00075939,-0.00041218,0.00032114,16:45:52..635,,,,
16:45:52..689,3.90964644,0.00383,-0.00002502,0.00012836,0.0008647,0.00048564,0.00123045,0.00075957,-0.00041173,0.00032085,16:45:52..733,,,,
16:45:52..790,3.81655962,0.00383,-0.00002414,0.00012833,0.00086397,0.00048637,0.00123115,0.00075974,-0.00041169,0.00032116,16:45:52..789,,,,
16:45:52..824,3.95101836,0.003844,-0.00002472,0.00012794,0.00086391,0.00048619,0.00123137,0.00075995,-0.00041231,0.00032068,16:45:52..832,,,,
16:45:52..964,3.89930346,0.003844,-0.00002445,0.00012767,0.00086395,0.00048588,0.00123124,0.0007595,-0.00041214,0.00032073,16:45:52..963,,,,
16:45:52..997,3.83724558,0.003686,-0.00002545,0.00012794,0.00086415,0.00048535,0.00123051,0.00075994,-0.00041147,0.00032055,16:45:53..006,,,,
16:45:53..058,3.88896048,0.003694,-0.00002465,0.0001277,0.00086371,0.00048607,0.00123145,0.00075979,-0.0004119,0.00032064,16:45:53..107,,,,
16:45:53..121,3.95618985,0.003694,-0.00002527,0.00012799,0.00086454,0.00048625,0.00123111,0.00076006,-0.00041144,0.00032062,16:45:53..107,,,,
16:45:53..155,3.72864429,0.003527,-0.00002512,0.00012848,0.00086406,0.0004863,0.00123161,0.00075983,-0.00041186,0.00032009,16:45:53..195,,,,
16:45:53..282,3.68727237,0.003527,-0.00002518,0.00012805,0.00086401,0.00048605,0.00123147,0.00076023,-0.00041179,0.00031992,16:45:53..280,,,,
16:45:53..314,3.9303324,0.003322,-0.0000253,0.00012846,0.00086387,0.00048531,0.00122986,0.00075905,-0.00041153,0.00032056,16:45:53..322,,,,
16:45:53..437,3.7751877,0.003322,-0.00002448,0.0001278,0.00086323,0.00048561,0.00123027,0.00075867,-0.0004119,0.00032116,16:45:53..435,,,,
16:45:53..470,3.86827452,0.003074,-0.00002504,0.0001281,0.00086331,0.00048557,0.00123136,0.00075991,-0.00041246,0.0003209,16:45:53..480,,,,
16:45:53..572,4.0337622,0.003074,-0.0000255,0.00012747,0.00086355,0.00048552,0.00123101,0.00075983,-0.00041291,0.00032023,16:45:53..571,,,,
16:45:53..604,3.59418555,0.003,-0.0000254,0.00012772,0.00086426,0.00048592,0.001231,0.00075986,-0.0004115,0.00032011,16:45:53..613,,,,
16:45:53..717,3.72864429,0.003,-0.00002534,0.0001282,0.00086302,0.00048564,0.00123094,0.00075965,-0.00041187,0.00032019,16:45:53..715,,,,
16:45:53..749,3.9303324,0.003013,-0.00002478,0.00012861,0.00086364,0.00048534,0.00123045,0.00075926,-0.00041234,0.00032119,16:45:53..758,,,,
16:45:53..901,3.74415876,0.003013,-0.00002511,0.00012812,0.00086372,0.00048527,0.00123014,0.00075843,-0.0004122,0.00032056,16:45:53..899,,,,
16:45:53..933,4.05444816,0.003053,-0.00002528,0.00012813,0.00086393,0.00048499,0.00123007,0.00075934,-0.00041215,0.00032008,16:45:53..942,,,,
