Time,Pressure,Flow Rate (ml/s),Force 1,Force 2,Force 3,Force 4,Force 5,Force 6,Force 7,Force 8,Flow Meter Time,,,, 
14:53:15..970,4.83534315,-0.00848,-0.00052504,0.00062687,0.00059868,0.00048685,0.00128062,0.00016831,-0.00088363,0.00013579,14:53:16..016,,,,
14:53:16..025,4.81465719,-0.008418,-0.00052485,0.00062673,0.00059824,0.00048697,0.00128041,0.00016836,-0.0008834,0.00013578,14:53:16..059,,,,
14:53:16..071,4.81982868,-0.008418,-0.00052458,0.00062697,0.00059825,0.00048697,0.00128039,0.00016853,-0.00088356,0.00013559,14:53:16..059,,,,
14:53:16..104,4.84051464,-0.008342,-0.00052503,0.00062707,0.0005984,0.00048705,0.00128048,0.00016839,-0.00088347,0.00013612,14:53:16..102,,,,
14:53:16..145,4.8612006,-0.008247,-0.00052524,0.00062696,0.0005979,0.00048686,0.00128085,0.00016843,-0.0008839,0.00013599,14:53:16..144,,,,
14:53:16..214,4.81982868,-0.008247,-0.00052489,0.00062646,0.00059837,0.00048725,0.00128084,0.00016815,-0.00088407,0.000136,14:53:16..213,,,,
14:53:16..248,4.8094857,-0.008015,-0.00052556,0.00062666,0.00059795,0.00048707,0.00128026,0.00016857,-0.00088397,0.00013569,14:53:16..256,,,,
14:53:16..287,4.83534315,-0.007959,-0.00052543,0.00062731,0.00059822,0.00048687,0.0012804,0.00016833,-0.00088398,0.00013573,14:53:16..338,,,,
14:53:16..352,4.88188656,-0.007959,-0.00052561,0.00062651,0.00059837,0.00048685,0.00128039,0.00016871,-0.00088452,0.00013542,14:53:16..338,,,,
14:53:16..386,4.84051464,-0.007987,-0.00052499,0.00062701,0.00059805,0.00048654,0.00128047,0.00016821,-0.00088386,0.00013553,14:53:16..448,,,,
14:53:16..507,4.84568613,-0.007987,-0.00052499,0.0006271,0.00059814,0.00048664,0.00128036,0.0001687,-0.00088371,0.00013629,14:53:16..448,,,,
14:53:16..540,4.79397123,-0.008089,-0.00052503,0.00062682,0.00059802,0.00048689,0.00128049,0.00016854,-0.00088362,0.00013579,14:53:16..550,,,,
14:53:16..633,4.83017166,-0.008089,-0.0005253,0.00062681,0.00059864,0.00048662,0.00128049,0.00016824,-0.00088386,0.00013577,14:53:16..632,,,,
14:53:16..666,4.90257252,-0.008096,-0.00052501,0.00062702,0.0005983,0.00048696,0.00128039,0.00016855,-0.00088325,0.00013579,14:53:16..675,,,,
14:53:16..793,4.83534315,-0.008096,-0.00052559,0.00062641,0.00059814,0.00048709,0.00128006,0.00016824,-0.00088357,0.0001361,14:53:16..791,,,,
14:53:16..826,4.89740103,-0.008248,-0.00052534,0.00062687,0.00059815,0.0004868,0.00128046,0.00016859,-0.00088358,0.00013614,14:53:16..835,,,,
14:53:16..944,4.87671507,-0.008248,-0.00052484,0.00062696,0.00059848,0.00048699,0.00128062,0.00016842,-0.00088386,0.00013577,14:53:16..942,,,,
14:53:16..977,4.82500017,-0.00847,-0.00052568,0.00062697,0.00059829,0.00048695,0.00128009,0.0001685,-0.00088424,0.0001357,14:53:16..986,,,,
