Time,Pressure,Flow Rate (ml/s),Force 1,Force 2,Force 3,Force 4,Force 5,Force 6,Force 7,Force 8,Flow Meter Time,,,, 
16:13:37..105,5.18700447,-0.000772,-0.0005648,0.00067964,0.00056689,0.00034088,0.00135128,0.0001668,-0.00101346,0.0000971,16:13:37..167,,,,
16:13:37..181,5.23354788,-0.000824,-0.0005647,0.00068003,0.00056631,0.00033987,0.00135086,0.00016671,-0.00101322,0.00009738,16:13:37..208,,,,
16:13:37..248,5.2749198,-0.000881,-0.00056467,0.00067968,0.0005664,0.00034021,0.00135096,0.00016654,-0.00101343,0.00009756,16:13:37..208,,,,
16:13:37..282,5.21803341,-0.000938,-0.00056484,0.00067959,0.00056638,0.00033983,0.00135076,0.00016657,-0.00101381,0.0000966,16:13:37..302,,,,
16:13:37..316,5.20251894,-0.000938,-0.00056476,0.00067968,0.00056678,0.00034046,0.00135111,0.00016681,-0.00101337,0.0000971,16:13:37..302,,,,
16:13:37..351,5.26974831,-0.00104,-0.00056493,0.00067955,0.00056635,0.00034001,0.00135107,0.00016681,-0.00101354,0.00009703,16:13:37..403,,,,
16:13:37..421,5.24389086,-0.001056,-0.00056373,0.00068019,0.00056669,0.00033994,0.00135051,0.00016686,-0.00101358,0.00009702,16:13:37..471,,,,
16:13:37..486,5.19734745,-0.001084,-0.00056421,0.00068007,0.00056659,0.00033996,0.00135067,0.00016675,-0.00101354,0.00009753,16:13:37..515,,,,
16:13:37..553,5.26974831,-0.00104,-0.00056459,0.00068035,0.00056681,0.00034023,0.00135085,0.00016679,-0.00101264,0.00009727,16:13:37..558,,,,
16:13:37..586,5.19734745,-0.00104,-0.00056453,0.00067998,0.00056641,0.00033971,0.00135071,0.00016621,-0.00101402,0.00009753,16:13:37..558,,,,
16:13:37..620,5.25940533,-0.000797,-0.00056456,0.00067958,0.00056653,0.00033971,0.00135047,0.00016695,-0.00101366,0.00009655,16:13:37..687,,,,
16:13:37..754,5.30594874,-0.000797,-0.00056417,0.0006805,0.00056679,0.00033996,0.00135061,0.00016691,-0.00101336,0.00009761,16:13:37..752,,,,
16:13:37..788,5.26457682,-0.000541,-0.00056494,0.00067977,0.00056648,0.00034027,0.00135081,0.00016679,-0.00101396,0.00009693,16:13:37..797,,,,
