Time,Pressure,Flow Rate (ml/s),Force 1,Force 2,Force 3,Force 4,Force 5,Force 6,Force 7,Force 8,Flow Meter Time,,,, 
17:18:45..160,5.7920688,-0.000365,-0.00060377,0.00052208,0.000474,0.00030284,0.00116853,0.00008911,-0.0010982,0.00005905,17:18:45..215,,,,
17:18:45..263,5.77655433,-0.000365,-0.00060386,0.00052193,0.00047438,0.00030303,0.00116871,0.00008953,-0.00109869,0.00005908,17:18:45..274,,,,
17:18:45..295,5.80241178,-0.000338,-0.00060377,0.00052215,0.00047453,0.00030328,0.00116889,0.00008941,-0.00109864,0.00005895,17:18:45..318,,,,
17:18:45..328,5.77655433,-0.000338,-0.00060408,0.00052144,0.00047425,0.00030269,0.00116844,0.0000893,-0.00109868,0.00005881,17:18:45..318,,,,
17:18:45..380,5.76621135,-0.000338,-0.00060384,0.00052233,0.0004745,0.00030312,0.00116862,0.00008943,-0.00109888,0.00005939,17:18:45..360,,,,
17:18:45..413,5.81792625,-0.000347,-0.00060385,0.00052239,0.00047458,0.00030296,0.00116846,0.00008971,-0.00109865,0.00005915,17:18:45..403,,,,
17:18:45..447,5.79724029,-0.000342,-0.00060425,0.0005211,0.00047427,0.00030291,0.00116854,0.00008926,-0.00109882,0.00005865,17:18:45..492,,,,
17:18:45..544,5.76103986,-0.000342,-0.00060372,0.0005227,0.00047471,0.00030294,0.00116844,0.00008934,-0.00109834,0.00005964,17:18:45..544,,,,
17:18:45..576,5.77655433,-0.000342,-0.00060398,0.00052122,0.00047414,0.00030285,0.00116819,0.00008969,-0.00109869,0.00005901,17:18:45..544,,,,
17:18:45..610,5.73001092,-0.000292,-0.00060415,0.00052177,0.00047452,0.00030244,0.00116805,0.00008917,-0.00109903,0.00005899,17:18:45..672,,,,
17:18:45..675,5.81275476,-0.000282,-0.000604,0.00052149,0.00047446,0.0003027,0.00116831,0.00008876,-0.00109891,0.00005868,17:18:45..716,,,,
17:18:45..758,5.70415347,-0.000282,-0.00060401,0.0005223,0.00047439,0.00030276,0.00116833,0.00008901,-0.00109838,0.00005883,17:18:45..784,,,,
17:18:45..802,5.76621135,-0.000359,-0.00060376,0.00052164,0.00047406,0.00030269,0.00116798,0.00008896,-0.00109902,0.00005823,17:18:45..784,,,,
17:18:45..837,5.76103986,-0.000359,-0.0006041,0.00052121,0.00047429,0.00030263,0.00116846,0.00008907,-0.00109918,0.00005853,17:18:45..827,,,,
17:18:45..871,5.78689731,-0.000389,-0.00060375,0.0005217,0.0004744,0.00030297,0.00116805,0.00008945,-0.00109867,0.0000586,17:18:45..870,,,,
17:18:45..906,5.73518241,-0.000387,-0.0006038,0.00052183,0.00047403,0.00030261,0.00116845,0.00008926,-0.00109896,0.00005916,17:18:45..911,,,,
17:18:45..981,5.77655433,-0.000387,-0.00060363,0.00052179,0.00047419,0.00030263,0.00116856,0.00008924,-0.00109835,0.00005875,17:18:45..981,,,,
17:18:46..015,5.78172582,-0.000338,-0.00060397,0.00052214,0.00047441,0.00030255,0.00116845,0.00008909,-0.00109826,0.00005939,17:18:46..026,,,,
17:18:46..128,5.75586837,-0.000338,-0.00060384,0.00052198,0.00047437,0.00030303,0.00116853,0.00008929,-0.00109844,0.00005874,17:18:46..126,,,,
17:18:46..160,5.71966794,-0.000453,-0.00060402,0.00052125,0.00047419,0.00030304,0.00116874,0.00008931,-0.00109893,0.00005935,17:18:46..169,,,,
