Time,Pressure,Flow Rate (ml/s),Force 1,Force 2,Force 3,Force 4,Force 5,Force 6,Force 7,Force 8,Flow Meter Time,,,, 
15:24:11..472,4.82500017,-0.00263,-0.00052487,0.00071112,0.00071116,0.00052193,0.00128658,0.00016049,-0.00094903,0.00017828,15:24:11..505,,,,
15:24:11..554,4.79914272,-0.00263,-0.000525,0.00070997,0.00071122,0.00052164,0.00128653,0.00016092,-0.00094908,0.00017808,15:24:11..602,,,,
15:24:11..609,4.654341,-0.002817,-0.00052453,0.000712,0.00071107,0.00052189,0.00128678,0.00016046,-0.00094928,0.00017839,15:24:11..645,,,,
15:24:11..652,4.56125418,-0.002817,-0.00052527,0.00071026,0.00071089,0.00052169,0.00128622,0.0001605,-0.00094912,0.00017826,15:24:11..645,,,,
15:24:11..686,4.84051464,-0.002971,-0.00052518,0.00071064,0.00070894,0.00052236,0.00128665,0.0001601,-0.00094952,0.00017541,15:24:11..688,,,,
15:24:11..739,4.87154358,-0.002971,-0.0005259,0.00070926,0.00070902,0.00052176,0.00128596,0.00015998,-0.00095064,0.00017553,15:24:11..814,,,,
15:24:11..831,4.76294229,-0.002971,-0.00052536,0.00071072,0.00070898,0.00052224,0.00128632,0.00015995,-0.00095061,0.00017555,15:24:11..814,,,,
15:24:11..864,4.83534315,-0.003201,-0.00052701,0.00070674,0.00070278,0.00052019,0.00128429,0.00015786,-0.00095247,0.0001704,15:24:11..903,,,,
15:24:11..966,4.77845676,-0.003201,-0.00052681,0.00070712,0.00070292,0.00052043,0.00128468,0.000158,-0.00095214,0.00017043,15:24:11..965,,,,
15:24:11..998,4.69054143,-0.003226,-0.00052674,0.00070655,0.0006993,0.00051837,0.00128452,0.00015678,-0.00095343,0.00016938,15:24:12..008,,,,
15:24:12..125,4.82500017,-0.003226,-0.00052665,0.00070665,0.00069958,0.00051844,0.0012846,0.00015702,-0.00095387,0.00016951,15:24:12..123,,,,
15:24:12..157,4.66468398,-0.003226,-0.00052779,0.00070568,0.00069822,0.00051792,0.00128287,0.00015611,-0.00095427,0.00016655,15:24:12..123,,,,
15:24:12..190,4.70088441,-0.002924,-0.00052761,0.00070476,0.00069899,0.00052019,0.00128579,0.0001569,-0.00095396,0.000168,15:24:12..256,,,,
15:24:12..305,4.84568613,-0.002924,-0.00052719,0.00070581,0.00069912,0.00052047,0.00128611,0.00015722,-0.00095402,0.00016773,15:24:12..256,,,,
15:24:12..338,4.59745461,-0.002705,-0.00052983,0.00070139,0.00069025,0.00051566,0.00128239,0.0001542,-0.00095697,0.00016187,15:24:12..305,,,,
15:24:12..426,4.84568613,-0.002705,-0.00052969,0.00070187,0.00069077,0.00051572,0.00128163,0.00015396,-0.00095696,0.00016196,15:24:12..470,,,,
