Time,Pressure,Flow Rate (ml/s),Force 1,Force 2,Force 3,Force 4,Force 5,Force 6,Force 7,Force 8,Flow Meter Time,,,, 
17:06:44..488,5.28009129,-0.002707,-0.00059799,0.00060616,0.00051429,0.00032037,0.00132525,0.0001327,-0.00109098,0.00006196,17:06:44..525,,,,
17:06:44..536,5.34732066,-0.002758,-0.00059837,0.00060626,0.00051453,0.00032021,0.00132514,0.00013267,-0.00109064,0.00006228,17:06:44..570,,,,
17:06:44..610,5.33180619,-0.002783,-0.00059783,0.00060707,0.00051458,0.00032045,0.00132546,0.00013286,-0.00109039,0.00006249,17:06:44..622,,,,
17:06:44..644,5.26974831,-0.002783,-0.00059831,0.0006061,0.00051452,0.00032061,0.00132533,0.00013281,-0.0010902,0.00006233,17:06:44..622,,,,
17:06:44..675,5.23871937,-0.002845,-0.00059872,0.00060594,0.0005146,0.0003207,0.00132557,0.00013307,-0.00109072,0.00006219,17:06:44..710,,,,
17:06:44..790,5.22837639,-0.002845,-0.00059846,0.00060648,0.00051424,0.00031959,0.00132518,0.00013221,-0.00109073,0.00006192,17:06:44..791,,,,
17:06:44..824,5.35249215,-0.002906,-0.00059832,0.0006063,0.00051419,0.00032008,0.00132517,0.00013261,-0.00109079,0.00006167,17:06:44..835,,,,
17:06:44..964,5.34214917,-0.002906,-0.00059822,0.00060705,0.00051423,0.00032019,0.00132549,0.00013249,-0.00109043,0.00006202,17:06:44..963,,,,
17:06:44..996,5.34214917,-0.002668,-0.00059797,0.00060667,0.00051456,0.0003206,0.00132524,0.00013206,-0.00109083,0.00006213,17:06:45..007,,,,
17:06:45..058,5.30594874,-0.002637,-0.00059833,0.00060599,0.00051427,0.00032015,0.00132516,0.00013296,-0.00109025,0.00006211,17:06:45..145,,,,
17:06:45..162,5.28526278,-0.002637,-0.00059802,0.00060698,0.00051416,0.00032035,0.00132525,0.00013243,-0.00109093,0.0000626,17:06:45..145,,,,
17:06:45..195,5.26974831,-0.002447,-0.00059823,0.00060655,0.00051445,0.00032006,0.001325,0.00013266,-0.00109052,0.00006212,17:06:45..236,,,,
17:06:45..239,5.31629172,-0.002447,-0.00059826,0.00060617,0.00051431,0.00032006,0.00132517,0.00013318,-0.00109006,0.00006229,17:06:45..236,,,,
17:06:45..271,5.32146321,-0.002417,-0.00059794,0.00060686,0.00051482,0.00032004,0.00132574,0.00013244,-0.00109036,0.00006189,17:06:45..278,,,,
17:06:45..307,5.31112023,-0.002417,-0.00059821,0.00060598,0.00051455,0.00032042,0.00132557,0.00013304,-0.00109042,0.00006184,17:06:45..278,,,,
17:06:45..341,5.30077725,-0.002411,-0.00059861,0.00060656,0.00051454,0.00032017,0.00132557,0.00013187,-0.00109124,0.00006203,17:06:45..322,,,,
