Heart,Intervention,NumClips,Pressure,FlowRate,Pin,Force,ForceDifference,PressureDifference,FlowDifference,ClipOrder,Treatment,AnnularArea,AnnularPerimeter,SLDiameter,APDiameter,CoaptationGapArea,Leaflet,LeafletArea,LeafletPerimeter,LeafletHeight,LeafletWidth
10,Control,0,34.0597267141485,56.1132417095095,7,-0.143922460371601,0,0,0,None,0,1631.74889559937,146.654438867013,44.6068838418478,37.4581984487037,10.2438959284776,Anterior,656.795799121418,152.451251278528,18.673150289493,28.416811911346
10,Control,0,34.0597267141485,56.1132417095095,7,-0.143922460371601,0,0,0,None,0,1631.74889559937,146.654438867013,44.6068838418478,37.4581984487037,10.2438959284776,Posterior,514.461054779979,115.276332368098,19.7839243922852,20.5065902841195
10,Control,0,34.0597267141485,56.1132417095095,8,-0.512111256129594,0,0,0,None,0,1631.74889559937,146.654438867013,44.6068838418478,37.4581984487037,10.2438959284776,Septal,490.656392996084,110.026262694478,16.4801340058687,25.2745695510175
10,Control,0,34.0597267141485,56.1132417095095,8,-0.512111256129594,0,0,0,None,0,1631.74889559937,146.654438867013,44.6068838418478,37.4581984487037,10.2438959284776,Anterior,656.795799121418,152.451251278528,18.673150289493,28.416811911346
10,Control,0,34.0597267141485,56.1132417095095,8,-0.512111256129594,0,0,0,None,0,1631.74889559937,146.654438867013,44.6068838418478,37.4581984487037,10.2438959284776,Posterior,514.461054779979,115.276332368098,19.7839243922852,20.5065902841195
11,Control,0,34.5621688884972,51.4925497882028,1,-0.0650254282072247,0,0,0,None,0,1281.3309411947,130.878104467544,36.2162170972778,41.240765982097,2.01512021399784,Septal,464.588167666957,111.948750184331,19.9873711296691,22.2119754893545
11,Control,0,34.5621688884972,51.4925497882028,1,-0.0650254282072247,0,0,0,None,0,1281.3309411947,130.878104467544,36.2162170972778,41.240765982097,2.01512021399784,Anterior,595.836748025921,125.979301641594,20.050171708137,25.2947078634318
11,Control,0,34.5621688884972,51.4925497882028,1,-0.0650254282072247,0,0,0,None,0,1281.3309411947,130.878104467544,36.2162170972778,41.240765982097,2.01512021399784,Posterior,515.093516691711,122.229058257574,21.3710507766213,13.410409661857
11,Control,0,34.5621688884972,51.4925497882028,2,-0.0583579531183648,0,0,0,None,0,1281.3309411947,130.878104467544,36.2162170972778,41.240765982097,2.01512021399784,Septal,464.588167666957,111.948750184331,19.9873711296691,22.2119754893545
11,Control,0,34.5621688884972,51.4925497882028,2,-0.0583579531183648,0,0,0,None,0,1281.3309411947,130.878104467544,36.2162170972778,41.240765982097,2.01512021399784,Anterior,595.836748025921,125.979301641594,20.050171708137,25.2947078634318
11,Control,0,34.5621688884972,51.4925497882028,2,-0.0583579531183648,0,0,0,None,0,1281.3309411947,130.878104467544,36.2162170972778,41.240765982097,2.01512021399784,Posterior,515.093516691711,122.229058257574,21.3710507766213,13.410409661857
11,Control,0,34.5621688884972,51.4925497882028,3,0.0373919416493925,0,0,0,None,0,1281.3309411947,130.878104467544,36.2162170972778,41.240765982097,2.01512021399784,Septal,464.588167666957,111.948750184331,19.9873711296691,22.2119754893545
11,Control,0,34.5621688884972,51.4925497882028,3,0.0373919416493925,0,0,0,None,0,1281.3309411947,130.878104467544,36.2162170972778,41.240765982097,2.01512021399784,Anterior,595.836748025921,125.979301641594,20.050171708137,25.2947078634318
11,Control,0,34.5621688884972,51.4925497882028,3,0.0373919416493925,0,0,0,None,0,1281.3309411947,130.878104467544,36.2162170972778,41.240765982097,2.01512021399784,Posterior,515.093516691711,122.229058257574,21.3710507766213,13.410409661857
11,Control,0,34.5621688884972,51.4925497882028,4,-0.0949914091564949,0,0,0,None,0,1281.3309411947,130.878104467544,36.2162170972778,41.240765982097,2.01512021399784,Septal,464.588167666957,111.948750184331,19.9873711296691,22.2119754893545
11,Control,0,34.5621688884972,51.4925497882028,4,-0.0949914091564949,0,0,0,None,0,1281.3309411947,130.878104467544,36.2162170972778,41.240765982097,2.01512021399784,Anterior,595.836748025921,125.979301641594,20.050171708137,25.2947078634318
11,Control,0,34.5621688884972,51.4925497882028,4,-0.0949914091564949,0,0,0,None,0,1281.3309411947,130.878104467544,36.2162170972778,41.240765982097,2.01512021399784,Posterior,515.093516691711,122.229058257574,21.3710507766213,13.410409661857
11,Control,0,34.5621688884972,51.4925497882028,5,-0.448409049511504,0,0,0,None,0,1281.3309411947,130.878104467544,36.2162170972778,41.240765982097,2.01512021399784,Septal,464.588167666957,111.948750184331,19.9873711296691,22.2119754893545
11,Control,0,34.5621688884972,51.4925497882028,5,-0.448409049511504,0,0,0,None,0,1281.3309411947,130.878104467544,36.2162170972778,41.240765982097,2.01512021399784,Anterior,595.836748025921,125.979301641594,20.050171708137,25.2947078634318
11,Control,0,34.5621688884972,51.4925497882028,5,-0.448409049511504,0,0,0,None,0,1281.3309411947,130.878104467544,36.2162170972778,41.240765982097,2.01512021399784,Posterior,515.093516691711,122.229058257574,21.3710507766213,13.410409661857
