Time,Pressure,Flow Rate (ml/s),Force 1,Force 2,Force 3,Force 4,Force 5,Force 6,Force 7,Force 8,Flow Meter Time,,,, 
15:35:26..213,3.19080933,-0.005257,-0.00130067,0.0005491,0.0005629,0.00026182,0.00086224,0.00024192,-0.00031512,0.00023647,15:35:26..296,,,,
15:35:26..327,3.18563784,-0.005257,-0.00130091,0.00054964,0.00056244,0.00026237,0.0008624,0.00024248,-0.00031538,0.00023712,15:35:26..296,,,,
15:35:26..359,3.1546089,-0.005259,-0.00130073,0.00054931,0.00056251,0.00026172,0.00086241,0.00024215,-0.00031504,0.00023684,15:35:26..384,,,,
15:35:26..425,3.23218125,-0.005235,-0.00130058,0.00054957,0.00056285,0.00026188,0.00086297,0.00024199,-0.00031507,0.00023703,15:35:26..460,,,,
15:35:26..468,3.15978039,-0.005235,-0.00130038,0.00054954,0.00056269,0.00026195,0.00086247,0.00024236,-0.00031528,0.00023689,15:35:26..460,,,,
15:35:26..501,3.12357996,-0.005218,-0.00130073,0.00054913,0.00056236,0.00026198,0.00086235,0.00024209,-0.00031493,0.00023715,15:35:26..503,,,,
15:35:26..551,3.18046635,-0.005185,-0.00130051,0.00054961,0.0005623,0.00026168,0.00086201,0.00024181,-0.00031492,0.00023687,15:35:26..592,,,,
15:35:26..663,3.11840847,-0.005185,-0.00130072,0.00054913,0.00056231,0.00026179,0.00086234,0.00024211,-0.00031533,0.00023709,15:35:26..663,,,,
15:35:26..697,3.17529486,-0.005195,-0.00130036,0.000549,0.00056227,0.00026194,0.00086238,0.0002417,-0.00031579,0.00023695,15:35:26..706,,,,
15:35:26..813,3.14943741,-0.005195,-0.00130001,0.00054957,0.00056309,0.00026162,0.00086224,0.00024194,-0.00031512,0.00023655,15:35:26..811,,,,
15:35:26..844,3.19080933,-0.005195,-0.0013007,0.00054939,0.00056254,0.00026185,0.00086208,0.00024203,-0.00031529,0.00023683,15:35:26..811,,,,
15:35:26..877,3.10806549,-0.005235,-0.00130026,0.00054947,0.00056258,0.0002618,0.00086235,0.00024253,-0.00031499,0.00023699,15:35:26..948,,,,
15:35:26..999,3.13392294,-0.005235,-0.0013004,0.00054964,0.00056292,0.00026186,0.00086253,0.00024198,-0.00031518,0.00023699,15:35:26..998,,,,
15:35:27..031,3.13392294,-0.005245,-0.00130033,0.00054922,0.00056256,0.0002614,0.00086198,0.00024255,-0.00031538,0.00023645,15:35:27..043,,,,
15:35:27..128,3.14943741,-0.005245,-0.00130073,0.00054917,0.00056235,0.00026193,0.00086163,0.00024234,-0.00031534,0.00023687,15:35:27..126,,,,
15:35:27..160,3.13392294,-0.005245,-0.00130093,0.00054918,0.00056267,0.00026148,0.00086216,0.00024196,-0.00031531,0.00023659,15:35:27..126,,,,
15:35:27..193,3.14426592,-0.005375,-0.00130036,0.00054966,0.00056251,0.00026193,0.00086239,0.0002422,-0.00031538,0.00023695,15:35:27..259,,,,
15:35:27..311,3.09255102,-0.005375,-0.00130061,0.00054979,0.00056288,0.00026173,0.00086253,0.00024229,-0.00031522,0.00023656,15:35:27..311,,,,
15:35:27..342,3.13909443,-0.005436,-0.00130051,0.00054934,0.00056254,0.00026186,0.00086244,0.00024231,-0.00031537,0.00023665,15:35:27..354,,,,
