Time,Pressure,Flow Rate (ml/s),Force 1,Force 2,Force 3,Force 4,Force 5,Force 6,Force 7,Force 8,Flow Meter Time,,,, 
14:03:49..126,2.89086291,-0.100955,-0.00105304,0.0005704,0.00060574,0.00034121,0.00087903,0.00035568,-0.00022408,0.00026373,14:03:49..182,,,,
14:03:49..250,2.97360675,-0.100955,-0.00105281,0.00057043,0.0006063,0.00034113,0.0008792,0.00035544,-0.00022407,0.00026334,14:03:49..182,,,,
14:03:49..283,2.93740632,-0.100955,-0.00105269,0.00057063,0.00060618,0.00034152,0.00087838,0.00035513,-0.00022385,0.00026488,14:03:49..250,,,,
14:03:49..317,2.8960344,-0.101152,-0.00105306,0.00057014,0.00060536,0.000341,0.00087848,0.00035599,-0.00022386,0.00026428,14:03:49..366,,,,
14:03:49..376,2.93223483,-0.10115,-0.0010524,0.00057091,0.0006059,0.00034138,0.00087935,0.00035524,-0.00022416,0.00026387,14:03:49..366,,,,
14:03:49..421,2.91672036,-0.10115,-0.00105268,0.00057076,0.00060606,0.00034158,0.00087832,0.00035548,-0.00022382,0.00026387,14:03:49..420,,,,
14:03:49..454,2.82363354,-0.101027,-0.00105285,0.0005707,0.00060636,0.00034075,0.00087879,0.00035504,-0.0002236,0.00026509,14:03:49..463,,,,
14:03:49..527,2.82880503,-0.101027,-0.00105309,0.00057118,0.000606,0.00034103,0.00087796,0.00035555,-0.00022303,0.0002657,14:03:49..528,,,,
14:03:49..559,3.00463569,-0.101027,-0.00105296,0.00057074,0.00060585,0.00034103,0.00087827,0.00035555,-0.00022297,0.00026507,14:03:49..528,,,,
14:03:49..592,3.06152208,-0.101076,-0.00105316,0.00057064,0.00060601,0.00034099,0.00087894,0.00035512,-0.00022415,0.00026413,14:03:49..617,,,,
14:03:49..700,2.93740632,-0.101076,-0.0010532,0.00057091,0.00060564,0.00034074,0.00087846,0.00035536,-0.00022386,0.00026446,14:03:49..699,,,,
14:03:49..733,2.91154887,-0.101132,-0.0010531,0.00057056,0.00060587,0.00034119,0.00087875,0.00035497,-0.00022284,0.00026502,14:03:49..743,,,,
