Time,Pressure,Flow Rate (ml/s),Force 1,Force 2,Force 3,Force 4,Force 5,Force 6,Force 7,Force 8,Flow Meter Time,,,, 
16:46:21..749,2.93223483,-0.015352,-0.00046263,0.00052896,0.00054058,0.00032279,0.00080505,0.00023188,-0.00036433,0.00015637,16:46:21..818,,,,
16:46:21..873,2.93223483,-0.015352,-0.00046222,0.0005288,0.00053998,0.00032264,0.00080528,0.00023188,-0.00036461,0.00015631,16:46:21..871,,,,
16:46:21..907,3.14426592,-0.015325,-0.00046285,0.00052862,0.00054001,0.00032267,0.00080486,0.00023191,-0.00036431,0.00015637,16:46:21..915,,,,
16:46:21..946,3.02015016,-0.015325,-0.0004624,0.00052884,0.00054015,0.00032248,0.00080487,0.00023193,-0.00036452,0.00015648,16:46:21..915,,,,
16:46:21..981,2.94257781,-0.015293,-0.00046244,0.00052881,0.00054049,0.00032244,0.00080506,0.00023191,-0.00036483,0.0001565,16:46:22..011,,,,
16:46:22..029,2.97360675,-0.015281,-0.00046297,0.00052861,0.00053967,0.00032258,0.00080536,0.00023141,-0.00036467,0.00015625,16:46:22..080,,,,
16:46:22..090,3.02532165,-0.015293,-0.00046223,0.00052848,0.00054035,0.00032242,0.00080509,0.00023104,-0.00036472,0.00015632,16:46:22..130,,,,
16:46:22..138,3.10806549,-0.015283,-0.00046228,0.0005288,0.00053971,0.00032297,0.00080518,0.0002319,-0.00036438,0.00015664,16:46:22..176,,,,
16:46:22..179,3.08220804,-0.015283,-0.00046232,0.00052891,0.00054019,0.00032206,0.0008052,0.00023152,-0.00036496,0.00015637,16:46:22..176,,,,
16:46:22..212,2.96326377,-0.015288,-0.00046222,0.00052904,0.00054048,0.00032282,0.00080449,0.00023174,-0.00036509,0.0001561,16:46:22..220,,,,
16:46:22..246,2.93223483,-0.015293,-0.00046301,0.00052874,0.00054022,0.00032277,0.00080525,0.00023164,-0.0003648,0.00015639,16:46:22..263,,,,
16:46:22..326,2.95292079,-0.015324,-0.0004625,0.00052915,0.00054044,0.00032274,0.00080544,0.00023236,-0.00036437,0.0001567,16:46:22..361,,,,
16:46:22..412,3.102894,-0.015324,-0.0004624,0.00052918,0.00054031,0.00032262,0.00080482,0.00023153,-0.00036426,0.00015628,16:46:22..411,,,,
16:46:22..446,2.99429271,-0.015324,-0.00046309,0.00052898,0.00054023,0.00032253,0.00080457,0.00023186,-0.00036458,0.00015634,16:46:22..411,,,,
