Time,Pressure,Flow Rate (ml/s),Force 1,Force 2,Force 3,Force 4,Force 5,Force 6,Force 7,Force 8,Flow Meter Time,,,, 
15:47:56..320,4.37508054,-0.012084,-0.00025651,0.00009734,0.00007104,-0.00050002,0.00023445,-0.00036552,-0.00038442,-0.00080289,15:47:56..325,,,,
15:47:56..434,4.31302266,-0.012084,-0.0002576,0.0000972,0.00007068,-0.00049992,0.00023408,-0.00036554,-0.00038457,-0.00080304,15:47:56..432,,,,
15:47:56..466,4.06996263,-0.012154,-0.00025762,0.00009722,0.0000707,-0.00050037,0.00023426,-0.00036607,-0.00038427,-0.000803,15:47:56..475,,,,
15:47:56..590,4.2406218,-0.012154,-0.00025744,0.00009699,0.00007063,-0.00050001,0.00023386,-0.00036586,-0.00038466,-0.00080312,15:47:56..588,,,,
15:47:56..621,4.25613627,-0.012154,-0.00025703,0.00009773,0.00007093,-0.00050037,0.00023412,-0.00036545,-0.00038421,-0.00080264,15:47:56..588,,,,
15:47:56..654,4.13202051,-0.012391,-0.00025718,0.00009724,0.00007055,-0.00050004,0.00023414,-0.00036577,-0.00038492,-0.00080369,15:47:56..749,,,,
15:47:56..813,3.96653283,-0.012391,-0.00025735,0.00009764,0.0000711,-0.00050002,0.00023396,-0.00036587,-0.00038419,-0.00080287,15:47:56..813,,,,
15:47:56..846,4.25096478,-0.012407,-0.00025707,0.0000977,0.00007129,-0.00049969,0.00023434,-0.00036519,-0.000384,-0.00080276,15:47:56..813,,,,
15:47:56..919,4.28716521,-0.012407,-0.00025697,0.00009768,0.00007085,-0.00049994,0.00023383,-0.00036536,-0.00038443,-0.00080245,15:47:56..948,,,,
15:47:56..955,4.16304945,-0.012407,-0.00025699,0.00009769,0.00007096,-0.00049967,0.00023445,-0.00036577,-0.00038405,-0.00080282,15:47:56..948,,,,
15:47:56..989,4.01824773,-0.012352,-0.00025754,0.00009769,0.00007088,-0.00049981,0.00023443,-0.00036546,-0.00038459,-0.00080269,15:47:56..993,,,,
15:47:57..144,4.04410518,-0.012352,-0.00025673,0.00009749,0.00007082,-0.00049984,0.00023429,-0.00036544,-0.00038455,-0.00080304,15:47:57..142,,,,
15:47:57..177,4.27165074,-0.012252,-0.00025687,0.00009782,0.00007105,-0.00049981,0.0002345,-0.00036574,-0.00038411,-0.00080323,15:47:57..142,,,,
