Time,Pressure,Flow Rate (ml/s),Force 1,Force 2,Force 3,Force 4,Force 5,Force 6,Force 7,Force 8,Flow Meter Time,,,, 
16:44:45..380,5.03185977,-0.00636,-0.00028888,0.00009371,0.00005472,-0.00051618,0.00017891,-0.00036693,-0.00040308,-0.00091473,16:44:45..507,,,,
16:44:45..575,5.2749198,-0.00636,-0.00028893,0.00009344,0.00005465,-0.0005161,0.00017925,-0.00036665,-0.00040327,-0.00091484,16:44:45..573,,,,
16:44:45..608,5.10943212,-0.00636,-0.00029036,0.00009268,0.0000542,-0.00051624,0.00017658,-0.00036612,-0.00040209,-0.0009148,16:44:45..573,,,,
16:44:45..642,5.08357467,-0.006488,-0.00028984,0.00009296,0.00005421,-0.00051626,0.00017903,-0.0003662,-0.00040257,-0.00091398,16:44:45..705,,,,
16:44:45..762,5.26974831,-0.006488,-0.0002899,0.00009299,0.00005399,-0.00051623,0.00017962,-0.00036663,-0.0004021,-0.00091364,16:44:45..773,,,,
16:44:45..796,5.33697768,-0.006488,-0.00028961,0.0000939,0.00005507,-0.00051608,0.0001862,-0.00036761,-0.00040368,-0.00091561,16:44:45..773,,,,
16:44:45..830,5.25940533,-0.006497,-0.00028995,0.00009313,0.00005486,-0.00051554,0.00018386,-0.00036671,-0.00040454,-0.00091682,16:44:45..815,,,,
16:44:45..864,5.03185977,-0.006483,-0.00028941,0.00009395,0.00005481,-0.00051613,0.00018227,-0.00036689,-0.00040536,-0.00091798,16:44:45..985,,,,
16:44:46..039,5.07840318,-0.006483,-0.00028964,0.00009419,0.00005501,-0.00051605,0.0001825,-0.00036655,-0.00040557,-0.00091777,16:44:46..038,,,,
16:44:46..070,5.15597553,-0.006456,-0.00028908,0.00009389,0.00005457,-0.00051731,0.00018848,-0.00036789,-0.00040323,-0.00091502,16:44:46..082,,,,
16:44:46..198,5.19734745,-0.006456,-0.00028845,0.00009421,0.00005477,-0.00051758,0.00018899,-0.00036776,-0.00040302,-0.00091497,16:44:46..197,,,,
16:44:46..231,5.06288871,-0.00642,-0.00028944,0.00009387,0.00005478,-0.00051711,0.00019142,-0.00036775,-0.00040483,-0.00091702,16:44:46..242,,,,
16:44:46..336,5.17149,-0.00642,-0.00028944,0.00009351,0.00005456,-0.00051719,0.00019103,-0.00036746,-0.00040509,-0.00091711,16:44:46..334,,,,
16:44:46..368,5.19734745,-0.006389,-0.00028814,0.00009511,0.00005581,-0.00051657,0.00018404,-0.00037125,-0.00040161,-0.00091142,16:44:46..438,,,,
16:44:46..486,5.24906235,-0.006389,-0.00028801,0.00009554,0.00005538,-0.00051649,0.00018372,-0.0003711,-0.00040137,-0.00091179,16:44:46..486,,,,
16:44:46..517,5.16114702,-0.006384,-0.00028926,0.0000938,0.00005557,-0.00051636,0.00019155,-0.00036873,-0.00040397,-0.00091727,16:44:46..530,,,,
16:44:46..651,5.00083083,-0.006384,-0.0002898,0.00009411,0.00005566,-0.00051626,0.00019171,-0.00036891,-0.00040345,-0.00091677,16:44:46..649,,,,
16:44:46..683,5.17666149,-0.006538,-0.00029019,0.00009329,0.0000549,-0.0005166,0.00019292,-0.00036728,-0.00040664,-0.00091981,16:44:46..692,,,,
16:44:46..782,5.26974831,-0.006538,-0.00028993,0.00009371,0.00005526,-0.00051634,0.00019319,-0.00036691,-0.00040608,-0.00091913,16:44:46..780,,,,
16:44:46..812,5.18700447,-0.006674,-0.00029006,0.00009331,0.00005476,-0.00051697,0.0001949,-0.0003661,-0.00040582,-0.00091869,16:44:46..824,,,,
16:44:46..992,5.08874616,-0.006674,-0.00029038,0.00009407,0.00005499,-0.00051677,0.00019464,-0.00036643,-0.00040534,-0.00091888,16:44:46..990,,,,
16:44:47..024,5.2749198,-0.006545,-0.00029043,0.00009326,0.00005483,-0.00051727,0.00019262,-0.00036641,-0.00040709,-0.00091987,16:44:47..091,,,,
16:44:47..144,5.21286192,-0.006545,-0.00028989,0.0000933,0.0000548,-0.00051716,0.00019287,-0.00036667,-0.00040734,-0.00092022,16:44:47..091,,,,
16:44:47..179,5.14046106,-0.006487,-0.00029002,0.00009312,0.0000549,-0.00051694,0.00019262,-0.00036655,-0.00040656,-0.00091977,16:44:47..181,,,,
16:44:47..293,5.09391765,-0.006487,-0.00029051,0.00009313,0.00005503,-0.00051676,0.00019231,-0.00036706,-0.00040708,-0.0009196,16:44:47..291,,,,
16:44:47..325,5.20769043,-0.006445,-0.00029003,0.00009331,0.00005518,-0.00051676,0.00019306,-0.00036661,-0.00040513,-0.00091819,16:44:47..325,,,,
16:44:47..359,5.14563255,-0.006454,-0.00028968,0.00009336,0.00005484,-0.00051698,0.00019375,-0.00036629,-0.00040621,-0.00091892,16:44:47..368,,,,
16:44:47..463,4.95945891,-0.006454,-0.00029022,0.00009337,0.00005493,-0.00051692,0.00019393,-0.00036676,-0.00040619,-0.00091948,16:44:47..461,,,,
16:44:47..496,5.07840318,-0.006396,-0.0002898,0.00009363,0.00005508,-0.00051718,0.00018995,-0.0003664,-0.00040603,-0.00091841,16:44:47..583,,,,
16:44:47..657,5.29043427,-0.006396,-0.00028986,0.00009323,0.00005504,-0.00051684,0.00018977,-0.00036688,-0.00040623,-0.00091844,16:44:47..583,,,,
16:44:47..689,5.16114702,-0.006396,-0.00028999,0.00009297,0.00005456,-0.00051771,0.00018957,-0.00036657,-0.00040518,-0.00091661,16:44:47..657,,,,
16:44:47..723,5.07840318,-0.006311,-0.00029045,0.00009305,0.00005486,-0.00051717,0.00018965,-0.00036604,-0.00040491,-0.00091736,16:44:47..785,,,,
16:44:47..880,5.26457682,-0.006311,-0.0002905,0.00009344,0.00005513,-0.00051722,0.00018968,-0.00036543,-0.00040468,-0.00091705,16:44:47..785,,,,
16:44:47..912,5.23354788,-0.006266,-0.00029095,0.00009291,0.00005415,-0.00051626,0.00019165,-0.00036582,-0.00040549,-0.00091864,16:44:47..933,,,,
16:44:48..045,5.07323169,-0.006266,-0.00029106,0.00009239,0.00005442,-0.00051685,0.00019148,-0.00036583,-0.00040542,-0.00091877,16:44:48..044,,,,
16:44:48..076,5.18183298,-0.006266,-0.00029122,0.0000934,0.00005578,-0.00051449,0.00019518,-0.00036589,-0.000406,-0.00091901,16:44:48..044,,,,
16:44:48..109,5.23354788,-0.006202,-0.00029086,0.00009334,0.00005589,-0.00051435,0.00019564,-0.00036608,-0.00040601,-0.00091928,16:44:48..161,,,,
16:44:48..237,5.21803341,-0.006202,-0.0002913,0.00009287,0.00005468,-0.00051498,0.00019566,-0.00036607,-0.00040691,-0.00092028,16:44:48..161,,,,
16:44:48..268,5.23354788,-0.006202,-0.00029122,0.00009312,0.0000559,-0.00051423,0.00018599,-0.00036607,-0.00040712,-0.00092272,16:44:48..237,,,,
16:44:48..302,5.2232049,-0.006189,-0.00029127,0.00009271,0.00005582,-0.00051362,0.00018593,-0.00036636,-0.00040721,-0.00092385,16:44:48..282,,,,
16:44:48..406,5.18700447,-0.006189,-0.000291,0.000093,0.00005554,-0.00051362,0.00018507,-0.00036611,-0.00040729,-0.00092363,16:44:48..405,,,,
16:44:48..438,5.12494659,-0.006201,-0.00029074,0.00009346,0.00005559,-0.00051476,0.0001757,-0.00036688,-0.00040635,-0.00092056,16:44:48..405,,,,
16:44:48..528,5.14046106,-0.006209,-0.0002911,0.00009363,0.00005566,-0.00051451,0.00017587,-0.00036649,-0.00040574,-0.00092049,16:44:48..572,,,,
16:44:48..616,5.30594874,-0.006209,-0.0002909,0.00009334,0.00005625,-0.00051461,0.00017625,-0.00036644,-0.00040577,-0.00092042,16:44:48..615,,,,
16:44:48..648,5.19734745,-0.006209,-0.0002899,0.0000949,0.0000562,-0.00051521,0.00017754,-0.00037015,-0.00040323,-0.00091559,16:44:48..615,,,,
16:44:48..684,5.07840318,-0.006128,-0.00028994,0.00009446,0.00005622,-0.00051532,0.0001821,-0.00037068,-0.00040282,-0.00091338,16:44:48..735,,,,
16:44:48..782,5.19217596,-0.006128,-0.00029011,0.00009436,0.00005609,-0.00051488,0.00018185,-0.00037032,-0.00040309,-0.00091374,16:44:48..735,,,,
16:44:48..815,5.03703126,-0.006127,-0.00028977,0.00009432,0.00005624,-0.00051525,0.0001801,-0.00036854,-0.00040311,-0.00091451,16:44:48..826,,,,
16:44:48..964,5.28009129,-0.006127,-0.00028995,0.00009423,0.00005631,-0.00051513,0.00017974,-0.00036838,-0.00040316,-0.00091444,16:44:48..962,,,,
16:44:48..997,5.08357467,-0.00619,-0.00029022,0.00009385,0.00005623,-0.00051486,0.00018359,-0.00036982,-0.00040227,-0.00091317,16:44:48..962,,,,
16:44:49..087,4.98531636,-0.00619,-0.00029023,0.00009375,0.00005617,-0.00051526,0.00018393,-0.00036968,-0.00040192,-0.00091316,16:44:49..117,,,,
16:44:49..156,4.89740103,-0.00619,-0.00029021,0.00009373,0.0000559,-0.00051482,0.00018462,-0.00036999,-0.00040234,-0.00091314,16:44:49..117,,,,
16:44:49..188,5.15597553,-0.006226,-0.00029149,0.00009212,0.00005486,-0.00051654,0.00018994,-0.00036619,-0.00040526,-0.00091793,16:44:49..161,,,,
16:44:49..269,5.04220275,-0.006226,-0.00029125,0.00009225,0.00005473,-0.0005165,0.00018958,-0.00036682,-0.00040541,-0.00091829,16:44:49..313,,,,
16:44:49..328,5.03185977,-0.006226,-0.00029142,0.00009227,0.00005466,-0.00051659,0.00018977,-0.00036641,-0.0004051,-0.00091856,16:44:49..313,,,,
16:44:49..362,5.19217596,-0.006183,-0.00029184,0.00009235,0.00005544,-0.00051336,0.00019114,-0.00036585,-0.00040302,-0.00091777,16:44:49..398,,,,
16:44:49..472,5.07840318,-0.006183,-0.00029225,0.00009255,0.00005543,-0.00051358,0.00019094,-0.00036536,-0.00040313,-0.00091739,16:44:49..471,,,,
16:44:49..504,5.1197751,-0.006139,-0.00029234,0.00009221,0.0000551,-0.00051393,0.00019491,-0.00036405,-0.0004075,-0.00092206,16:44:49..505,,,,
16:44:49..635,5.20769043,-0.006139,-0.00029216,0.0000925,0.00005539,-0.00051378,0.00019548,-0.00036467,-0.00040757,-0.00092222,16:44:49..633,,,,
16:44:49..668,5.23354788,-0.006069,-0.00029164,0.00009206,0.00005529,-0.00051437,0.0001922,-0.0003655,-0.00040587,-0.0009222,16:44:49..676,,,,
16:44:49..796,4.98014487,-0.006069,-0.00029242,0.00009254,0.00005483,-0.00051453,0.00019203,-0.00036495,-0.00040582,-0.00092246,16:44:49..794,,,,
16:44:49..827,5.2232049,-0.006069,-0.00029198,0.00009273,0.00005555,-0.00051494,0.00018941,-0.00036547,-0.00040584,-0.00092056,16:44:49..794,,,,
16:44:49..862,5.26457682,-0.005911,-0.00029146,0.00009261,0.0000551,-0.00051545,0.0001912,-0.00036543,-0.00040647,-0.00091873,16:44:49..963,,,,
16:44:50..024,4.98531636,-0.005911,-0.00029186,0.00009265,0.00005517,-0.00051568,0.00019145,-0.00036586,-0.00040663,-0.00091903,16:44:49..963,,,,
16:44:50..056,5.19734745,-0.005911,-0.00029097,0.00009302,0.00005474,-0.00051653,0.00019449,-0.00036643,-0.00040925,-0.00092416,16:44:50..024,,,,
16:44:50..091,5.23354788,-0.005785,-0.00028997,0.00009281,0.00005521,-0.00051655,0.00019487,-0.00036686,-0.00040833,-0.00092386,16:44:50..151,,,,
16:44:50..214,5.07323169,-0.005785,-0.00029061,0.00009279,0.00005514,-0.00051662,0.00019474,-0.00036702,-0.00040888,-0.00092376,16:44:50..225,,,,
16:44:50..246,5.23871937,-0.005785,-0.00028993,0.00009298,0.00005499,-0.00051674,0.00019258,-0.00036759,-0.00040733,-0.0009223,16:44:50..225,,,,
