Time,Pressure,Flow Rate (ml/s),Force 1,Force 2,Force 3,Force 4,Force 5,Force 6,Force 7,Force 8,Flow Meter Time,,,, 
16:11:47..288,3.75967323,0.005677,-0.00002283,0.00019608,0.00036348,-0.00018837,0.00106626,0.00013384,-0.00028099,0.00008136,16:11:47..290,,,,
16:11:47..356,3.77001621,0.005677,-0.00002342,0.00019609,0.000363,-0.00018835,0.00106639,0.00013393,-0.000281,0.00008123,16:11:47..359,,,,
16:11:47..398,3.74933025,0.005677,-0.00002351,0.00019586,0.00036358,-0.00018833,0.00106623,0.00013388,-0.00028134,0.00008102,16:11:47..359,,,,
16:11:47..431,3.72864429,0.005737,-0.0000229,0.0001965,0.00036367,-0.00018795,0.00106647,0.00013406,-0.00028114,0.00008069,16:11:47..447,,,,
16:11:47..540,3.78553068,0.005737,-0.00002365,0.00019675,0.0003638,-0.00018772,0.00106599,0.00013388,-0.00028156,0.00008102,16:11:47..538,,,,
16:11:47..572,3.75450174,0.005767,-0.00002308,0.00019599,0.00036311,-0.00018853,0.00106609,0.00013431,-0.00028143,0.00008143,16:11:47..581,,,,
16:11:47..649,3.74933025,0.005767,-0.00002289,0.00019591,0.00036346,-0.00018824,0.00106623,0.00013413,-0.00028093,0.00008124,16:11:47..648,,,,
16:11:47..682,3.77001621,0.005799,-0.00002306,0.00019631,0.00036379,-0.00018792,0.00106616,0.00013393,-0.00028126,0.00008107,16:11:47..691,,,,
16:11:47..789,3.79587366,0.005799,-0.00002324,0.00019637,0.00036321,-0.00018825,0.0010659,0.00013379,-0.00028109,0.00008124,16:11:47..787,,,,
16:11:47..820,3.75450174,0.005799,-0.00002301,0.00019622,0.00036334,-0.0001885,0.00106573,0.00013396,-0.00028133,0.000081,16:11:47..787,,,,
16:11:47..853,3.79587366,0.0057,-0.00002366,0.00019621,0.00036326,-0.0001884,0.00106595,0.00013398,-0.00028143,0.00008126,16:11:47..905,,,,
16:11:47..964,3.76484472,0.0057,-0.00002313,0.00019581,0.00036322,-0.00018849,0.00106635,0.00013401,-0.00028133,0.0000813,16:11:47..963,,,,
16:11:47..995,3.76484472,0.005636,-0.00002303,0.00019582,0.00036353,-0.00018823,0.00106608,0.00013398,-0.0002815,0.00008112,16:11:48..007,,,,
16:11:48..112,3.73898727,0.005636,-0.00002341,0.00019614,0.0003641,-0.00018783,0.00106651,0.00013404,-0.00028125,0.00008126,16:11:48..110,,,,
16:11:48..144,3.78035919,0.005652,-0.00002361,0.00019617,0.00036379,-0.00018848,0.00106629,0.00013392,-0.0002815,0.00008103,16:11:48..155,,,,
16:11:48..255,3.79587366,0.005652,-0.00002313,0.00019626,0.00036376,-0.00018815,0.00106601,0.00013382,-0.00028127,0.00008114,16:11:48..253,,,,
16:11:48..288,3.75967323,0.005661,-0.00002291,0.00019582,0.00036371,-0.0001883,0.00106607,0.00013376,-0.00028132,0.00008132,16:11:48..297,,,,
16:11:48..337,3.75967323,0.005711,-0.00002303,0.00019642,0.00036352,-0.00018877,0.00106655,0.00013414,-0.00028133,0.00008143,16:11:48..340,,,,
16:11:48..387,3.72864429,0.005711,-0.000023,0.00019641,0.00036312,-0.00018812,0.00106641,0.00013382,-0.00028086,0.00008055,16:11:48..340,,,,
16:11:48..420,3.76484472,0.005732,-0.00002291,0.00019649,0.00036335,-0.00018805,0.00106681,0.00013356,-0.00028092,0.00008138,16:11:48..438,,,,
16:11:48..483,3.70278684,0.005743,-0.00002326,0.00019644,0.00036342,-0.00018839,0.0010664,0.00013374,-0.00028093,0.00008152,16:11:48..482,,,,
16:11:48..524,3.80104515,0.005743,-0.00002335,0.00019576,0.00036304,-0.00018853,0.00106595,0.00013381,-0.000281,0.00008107,16:11:48..525,,,,
16:11:48..558,3.79070217,0.005771,-0.00002277,0.00019611,0.00036331,-0.00018846,0.00106616,0.00013417,-0.00028105,0.00008142,16:11:48..568,,,,
16:11:48..606,3.70795833,0.005793,-0.00002268,0.00019597,0.00036348,-0.00018869,0.00106615,0.00013396,-0.00028107,0.00008155,16:11:48..649,,,,
