Time,Pressure,Flow Rate (ml/s),Force 1,Force 2,Force 3,Force 4,Force 5,Force 6,Force 7,Force 8,Flow Meter Time,,,, 
16:50:22..244,3.41835489,0.002152,-0.00077455,0.00044405,0.00111924,0.00029012,0.00084277,0.0008692,-0.00015269,0.00007194,16:50:22..320,,,,
16:50:22..390,3.47006979,0.002152,-0.00077521,0.00044417,0.00111833,0.00028952,0.00084345,0.00086882,-0.00015281,0.00007194,16:50:22..320,,,,
16:50:22..423,3.44421234,0.0022,-0.00077447,0.00044508,0.00111853,0.00028968,0.00084351,0.00086899,-0.00015212,0.00007215,16:50:22..391,,,,
16:50:22..457,3.41835489,0.002143,-0.00077489,0.00044409,0.00111865,0.00028998,0.00084369,0.00086978,-0.00015222,0.00007251,16:50:22..480,,,,
16:50:22..496,3.45972681,0.002143,-0.00077482,0.00044448,0.0011188,0.00029007,0.00084361,0.00086963,-0.0001527,0.00007243,16:50:22..480,,,,
16:50:22..527,3.49592724,0.002084,-0.00077494,0.00044384,0.0011191,0.00028925,0.00084302,0.00086907,-0.00015297,0.00007162,16:50:22..575,,,,
16:50:22..671,3.45972681,0.002084,-0.00077506,0.00044423,0.00111819,0.00028971,0.00084338,0.00086936,-0.00015309,0.00007198,16:50:22..671,,,,
16:50:22..702,3.43386936,0.002084,-0.00077552,0.00044406,0.00111849,0.00028975,0.00084455,0.00086934,-0.00015276,0.00007172,16:50:22..671,,,,
16:50:22..737,3.47524128,0.001881,-0.00077519,0.00044377,0.00111894,0.00028936,0.00084298,0.00086906,-0.00015319,0.00007193,16:50:22..783,,,,
16:50:22..858,3.41835489,0.001881,-0.00077501,0.00044443,0.00111869,0.00028944,0.00084299,0.0008695,-0.00015282,0.00007224,16:50:22..856,,,,
16:50:22..890,3.39766893,0.001927,-0.00077486,0.00044453,0.0011185,0.0002894,0.00084319,0.0008694,-0.0001522,0.00007201,16:50:22..899,,,,
16:50:22..997,3.44938383,0.001927,-0.00077546,0.00044387,0.00111955,0.00028949,0.00084366,0.00086933,-0.0001525,0.00007258,16:50:22..995,,,,
16:50:23..031,3.47006979,0.001948,-0.00077434,0.00044434,0.001119,0.00028991,0.00084363,0.00086927,-0.00015251,0.00007228,16:50:23..038,,,,
16:50:23..133,3.42352638,0.001948,-0.00077502,0.00044399,0.00111905,0.00028962,0.00084397,0.00086884,-0.0001531,0.0000721,16:50:23..038,,,,
16:50:23..168,3.44938383,0.001927,-0.00077503,0.00044378,0.00111933,0.00028972,0.00084351,0.0008691,-0.00015271,0.00007173,16:50:23..175,,,,
16:50:23..265,3.47524128,0.001927,-0.00077517,0.00044458,0.00111856,0.00028977,0.00084391,0.00086974,-0.00015266,0.00007228,16:50:23..272,,,,
16:50:23..318,3.41835489,0.001927,-0.00077517,0.000444,0.00111921,0.0002899,0.00084429,0.0008694,-0.00015271,0.00007183,16:50:23..272,,,,
16:50:23..350,3.47524128,0.001891,-0.00077523,0.00044395,0.00111873,0.00028991,0.00084312,0.00086898,-0.00015314,0.00007222,16:50:23..361,,,,
16:50:23..474,3.47524128,0.001891,-0.00077546,0.00044377,0.00111838,0.00028993,0.00084393,0.00086941,-0.00015271,0.00007217,16:50:23..472,,,,
