Time,Pressure,Flow Rate (ml/s),Force 1,Force 2,Force 3,Force 4,Force 5,Force 6,Force 7,Force 8,Flow Meter Time,,,, 
16:46:33..432,3.96653283,0.006765,-0.00075951,0.00045307,0.00113374,0.00025926,0.00085523,0.00090704,-0.00014886,0.00009014,16:46:33..501,,,,
16:46:33..554,3.95101836,0.006765,-0.00075964,0.00045362,0.00113272,0.00025908,0.00085469,0.00090741,-0.00014814,0.00008945,16:46:33..501,,,,
16:46:33..586,3.95101836,0.006701,-0.00075954,0.00045314,0.00113379,0.00025922,0.00085465,0.00090726,-0.00014879,0.00008978,16:46:33..598,,,,
16:46:33..636,4.00790475,0.006676,-0.00075965,0.0004533,0.0011324,0.00025866,0.00085535,0.00090743,-0.00014847,0.00008983,16:46:33..672,,,,
16:46:33..698,3.95618985,0.006676,-0.00075953,0.00045296,0.00113298,0.00025871,0.00085545,0.00090735,-0.00014831,0.00008929,16:46:33..672,,,,
16:46:33..732,3.9820473,0.006618,-0.00075971,0.00045354,0.00113229,0.00025869,0.00085527,0.00090732,-0.00014836,0.00008943,16:46:33..761,,,,
16:46:33..856,4.01824773,0.006618,-0.00075981,0.00045338,0.00113192,0.00025885,0.0008549,0.00090666,-0.00014879,0.00008923,16:46:33..855,,,,
16:46:33..889,3.95618985,0.006447,-0.00075985,0.00045297,0.00113329,0.00025917,0.00085519,0.00090667,-0.00014865,0.00008942,16:46:33..900,,,,
16:46:33..970,3.94067538,0.006447,-0.00075974,0.00045341,0.00113197,0.00025902,0.00085529,0.00090721,-0.0001484,0.00008939,16:46:34..023,,,,
16:46:34..029,3.97687581,0.006447,-0.00075973,0.00045337,0.00113349,0.00025879,0.00085512,0.00090739,-0.00014808,0.00008906,16:46:34..023,,,,
16:46:34..069,3.9303324,0.006469,-0.00075951,0.00045391,0.00113254,0.0002593,0.00085537,0.00090763,-0.00014826,0.00008953,16:46:34..069,,,,
16:46:34..102,3.96653283,0.006439,-0.00076005,0.00045351,0.00113255,0.00025855,0.00085478,0.00090722,-0.00014854,0.00008941,16:46:34..111,,,,
16:46:34..164,4.00790475,0.006562,-0.00075984,0.00045334,0.00113275,0.00025875,0.00085484,0.00090647,-0.00014882,0.00008914,16:46:34..164,,,,
16:46:34..225,4.00273326,0.006586,-0.00075948,0.00045366,0.0011328,0.00025892,0.00085507,0.00090704,-0.00014849,0.00008919,16:46:34..224,,,,
16:46:34..283,3.9820473,0.006586,-0.00075906,0.00045347,0.00113238,0.00025881,0.00085505,0.00090719,-0.00014871,0.00008945,16:46:34..269,,,,
16:46:34..316,3.99239028,0.006544,-0.00075959,0.00045351,0.00113312,0.00025903,0.00085505,0.00090716,-0.00014859,0.00008964,16:46:34..354,,,,
16:46:34..443,3.94067538,0.006544,-0.00075996,0.00045387,0.00113218,0.00025887,0.00085537,0.00090749,-0.00014785,0.00008953,16:46:34..444,,,,
16:46:34..477,3.98721879,0.006628,-0.00075995,0.00045343,0.00113287,0.00025898,0.00085502,0.00090693,-0.0001485,0.00008905,16:46:34..444,,,,
16:46:34..557,3.98721879,0.006628,-0.00075962,0.00045364,0.0011322,0.0002584,0.000855,0.00090762,-0.00014794,0.00008943,16:46:34..608,,,,
16:46:34..641,3.97170432,0.006628,-0.00075961,0.00045292,0.00113283,0.0002592,0.00085446,0.00090722,-0.00014948,0.00008941,16:46:34..608,,,,
16:46:34..676,3.97170432,0.00659,-0.00075913,0.00045357,0.00113291,0.00025938,0.00085491,0.00090708,-0.00014815,0.00008915,16:46:34..694,,,,
16:46:34..797,3.96136134,0.00659,-0.00075974,0.00045316,0.00113192,0.0002586,0.00085481,0.00090707,-0.00014854,0.00008967,16:46:34..796,,,,
16:46:34..830,3.9820473,0.006464,-0.00075954,0.00045364,0.00113235,0.0002584,0.00085511,0.00090673,-0.00014828,0.00008915,16:46:34..839,,,,
16:46:34..964,3.95101836,0.006464,-0.00075974,0.00045331,0.00113306,0.00025912,0.00085478,0.00090759,-0.00014875,0.00008946,16:46:34..962,,,,
16:46:34..995,3.95618985,0.006538,-0.00075982,0.00045365,0.00113239,0.00025848,0.00085518,0.00090695,-0.00014808,0.00008918,16:46:34..962,,,,
16:46:35..073,3.93550389,0.006538,-0.00076044,0.00045354,0.00113217,0.00025871,0.00085469,0.00090622,-0.00014876,0.00008872,16:46:35..104,,,,
16:46:35..130,3.98721879,0.006538,-0.00075935,0.00045364,0.00113276,0.00025897,0.00085444,0.00090743,-0.00014856,0.00008929,16:46:35..104,,,,
16:46:35..163,3.99756177,0.006734,-0.00075962,0.00045346,0.00113209,0.00025835,0.00085416,0.00090673,-0.0001486,0.00008879,16:46:35..190,,,,
16:46:35..230,4.02859071,0.00678,-0.00075936,0.00045336,0.00113332,0.00025907,0.00085422,0.00090685,-0.00014865,0.00008943,16:46:35..232,,,,
16:46:35..301,3.93550389,0.00678,-0.00075924,0.00045391,0.00113196,0.00025873,0.00085491,0.00090739,-0.00014848,0.00008936,16:46:35..344,,,,
16:46:35..377,3.97170432,0.00678,-0.00075938,0.0004531,0.00113283,0.00025909,0.0008544,0.00090723,-0.00014826,0.00008899,16:46:35..344,,,,
16:46:35..412,3.98721879,0.006731,-0.00075967,0.00045322,0.00113175,0.00025909,0.00085497,0.00090713,-0.00014822,0.00008894,16:46:35..388,,,,
16:46:35..444,3.98721879,0.00676,-0.00076017,0.00045379,0.00113211,0.0002587,0.0008557,0.00090662,-0.00014814,0.00008901,16:46:35..521,,,,
16:46:35..575,4.00273326,0.00676,-0.00076016,0.00045315,0.00113268,0.00025824,0.00085467,0.00090686,-0.00014876,0.00008883,16:46:35..574,,,,
16:46:35..606,4.04927667,0.006856,-0.00075985,0.00045364,0.00113207,0.00025904,0.00085521,0.00090733,-0.00014801,0.00008946,16:46:35..619,,,,
16:46:35..724,3.9820473,0.006856,-0.00075978,0.00045288,0.00113322,0.00025878,0.00085504,0.00090682,-0.00014858,0.00008919,16:46:35..723,,,,
16:46:35..756,3.96653283,0.006795,-0.00076002,0.00045324,0.00113288,0.00025838,0.00085492,0.00090742,-0.00014867,0.00008939,16:46:35..765,,,,
16:46:35..874,3.97687581,0.006795,-0.00075952,0.00045401,0.00113201,0.00025886,0.00085533,0.0009076,-0.0001485,0.00008941,16:46:35..873,,,,
