Time,Pressure,Flow Rate (ml/s),Force 1,Force 2,Force 3,Force 4,Force 5,Force 6,Force 7,Force 8,Flow Meter Time,,,, 
17:41:52..581,5.16114702,-0.002428,0.00014879,0.00006586,0.00135712,-0.00006778,0.00100226,0.00014657,-0.00062191,-0.00074401,17:41:52..639,,,,
17:41:52..653,5.40937854,-0.002875,0.00014875,0.00006575,0.00135739,-0.00006756,0.00100225,0.00014656,-0.00062242,-0.00074378,17:41:52..684,,,,
17:41:52..718,5.37317811,-0.002875,0.00014902,0.00006627,0.00135724,-0.00006734,0.00100245,0.00014668,-0.00062211,-0.00074352,17:41:52..684,,,,
17:41:52..751,5.17149,-0.003194,0.00014839,0.00006604,0.00135686,-0.00006765,0.00100202,0.00014652,-0.00062223,-0.0007444,17:41:52..771,,,,
17:41:52..802,5.42489301,-0.004157,0.00014915,0.00006625,0.00135704,-0.00006741,0.00100233,0.00014642,-0.00062208,-0.00074398,17:41:52..852,,,,
17:41:52..889,5.25940533,-0.004157,0.00014896,0.00006522,0.00135699,-0.00006794,0.00100233,0.00014645,-0.00062224,-0.00074458,17:41:52..852,,,,
17:41:52..922,5.21803341,-0.004595,0.00014907,0.00006603,0.00135735,-0.00006766,0.00100277,0.00014654,-0.00062216,-0.0007437,17:41:52..934,,,,
17:41:53..000,5.39386407,-0.004595,0.000149,0.00006598,0.00135693,-0.00006753,0.00100209,0.00014675,-0.00062198,-0.0007442,17:41:53..049,,,,
17:41:53..055,5.3783496,-0.004595,0.00014906,0.00006633,0.00135732,-0.00006763,0.00100234,0.00014714,-0.00062216,-0.0007437,17:41:53..049,,,,
17:41:53..088,5.17149,-0.004595,0.00014882,0.00006596,0.0013569,-0.00006734,0.00100293,0.00014666,-0.00062215,-0.00074391,17:41:53..049,,,,
17:41:53..122,5.40937854,-0.006101,0.00014889,0.00006588,0.00135726,-0.00006764,0.00100234,0.00014675,-0.00062206,-0.00074407,17:41:53..134,,,,
17:41:53..184,5.24389086,-0.006101,0.00014931,0.00006581,0.00135718,-0.00006763,0.00100258,0.00014667,-0.0006224,-0.00074401,17:41:53..219,,,,
17:41:53..240,5.35766364,-0.006101,0.00014921,0.00006622,0.00135707,-0.00006774,0.00100247,0.00014681,-0.00062191,-0.00074378,17:41:53..219,,,,
17:41:53..272,5.26457682,-0.005549,0.00014893,0.0000659,0.00135736,-0.00006734,0.00100237,0.00014693,-0.00062183,-0.00074409,17:41:53..305,,,,
17:41:53..341,5.39386407,-0.005161,0.00014949,0.00006596,0.00135707,-0.00006793,0.00100275,0.00014631,-0.00062175,-0.00074396,17:41:53..348,,,,
17:41:53..386,5.37317811,-0.004518,0.00014886,0.00006618,0.00135738,-0.00006743,0.0010024,0.00014662,-0.00062204,-0.00074398,17:41:53..348,,,,
17:41:53..421,5.13528957,-0.004518,0.00014894,0.00006622,0.00135685,-0.00006779,0.00100239,0.00014665,-0.00062215,-0.0007438,17:41:53..393,,,,
17:41:53..454,5.38869258,-0.003489,0.00014867,0.00006586,0.00135734,-0.00006781,0.0010026,0.00014651,-0.00062198,-0.00074408,17:41:53..499,,,,
17:41:53..560,5.29560576,-0.003489,0.00014858,0.00006566,0.00135686,-0.00006773,0.00100224,0.00014691,-0.00062261,-0.00074386,17:41:53..558,,,,
17:41:53..592,5.20769043,-0.003284,0.00014914,0.00006468,0.0013566,-0.00006794,0.00100245,0.00014684,-0.00062214,-0.00074391,17:41:53..602,,,,
17:41:53..705,5.36283513,-0.003284,0.00014898,0.0000657,0.001357,-0.00006773,0.00100283,0.00014705,-0.00062219,-0.00074428,17:41:53..703,,,,
17:41:53..737,5.35766364,-0.002871,0.00014864,0.00006547,0.00135679,-0.00006783,0.00100219,0.00014652,-0.00062215,-0.00074356,17:41:53..747,,,,
17:41:53..838,5.21803341,-0.002871,0.00014876,0.00006572,0.00135733,-0.00006785,0.00100215,0.00014623,-0.00062184,-0.00074361,17:41:53..836,,,,
17:41:53..870,5.21803341,-0.003313,0.00014895,0.00006564,0.00135703,-0.00006776,0.00100256,0.00014665,-0.00062199,-0.00074394,17:41:53..879,,,,
17:41:53..986,5.42489301,-0.003313,0.00014893,0.00006603,0.00135648,-0.00006773,0.00100213,0.00014654,-0.00062207,-0.00074374,17:41:54..048,,,,
17:41:54..054,5.20769043,-0.003313,0.00014877,0.00006536,0.00135651,-0.00006796,0.00100186,0.00014658,-0.00062231,-0.00074435,17:41:54..048,,,,
17:41:54..089,5.33180619,-0.004308,0.00014887,0.00006574,0.0013568,-0.000068,0.00100232,0.00014661,-0.00062222,-0.00074395,17:41:54..092,,,,
17:41:54..122,5.24389086,-0.004563,0.00014846,0.00006551,0.00135622,-0.00006801,0.00100231,0.00014636,-0.00062199,-0.00074406,17:41:54..165,,,,
17:41:54..213,5.40420705,-0.004563,0.00014875,0.00006622,0.00135685,-0.00006808,0.0010023,0.00014679,-0.00062198,-0.000744,17:41:54..213,,,,
17:41:54..246,5.36283513,-0.005259,0.0001484,0.00006592,0.0013568,-0.00006819,0.0010023,0.00014615,-0.00062246,-0.00074408,17:41:54..255,,,,
17:41:54..305,5.24906235,-0.005259,0.00014855,0.00006548,0.0013568,-0.00006777,0.00100268,0.00014675,-0.00062207,-0.00074399,17:41:54..363,,,,
17:41:54..395,5.33697768,-0.005259,0.00014842,0.00006612,0.00135677,-0.00006792,0.00100211,0.00014697,-0.00062215,-0.00074368,17:41:54..363,,,,
17:41:54..429,5.34732066,-0.005612,0.00014865,0.00006544,0.00135654,-0.00006833,0.00100228,0.00014699,-0.00062254,-0.00074425,17:41:54..399,,,,
17:41:54..501,5.22837639,-0.005612,0.00014871,0.00006545,0.00135676,-0.00006778,0.00100199,0.00014656,-0.00062234,-0.00074383,17:41:54..559,,,,
17:41:54..583,5.2232049,-0.004727,0.00014889,0.000066,0.00135674,-0.00006801,0.00100195,0.00014633,-0.00062228,-0.00074391,17:41:54..619,,,,
17:41:54..667,5.19734745,-0.004727,0.00014879,0.00006563,0.00135703,-0.00006794,0.00100217,0.00014686,-0.00062185,-0.00074344,17:41:54..669,,,,
17:41:54..701,5.24906235,-0.004056,0.00014866,0.00006564,0.00135645,-0.0000682,0.00100215,0.0001464,-0.00062209,-0.00074425,17:41:54..714,,,,
17:41:54..826,5.29560576,-0.004056,0.00014861,0.00006526,0.00135668,-0.00006799,0.00100187,0.00014665,-0.00062211,-0.00074381,17:41:54..826,,,,
17:41:54..859,5.24906235,-0.004095,0.00014846,0.00006575,0.00135689,-0.00006793,0.00100234,0.00014616,-0.00062183,-0.00074352,17:41:54..868,,,,
17:41:54..969,5.25423384,-0.004095,0.00014893,0.0000659,0.00135669,-0.00006756,0.00100242,0.00014712,-0.00062201,-0.00074344,17:41:54..968,,,,
17:41:55..003,5.36800662,-0.004086,0.00014822,0.00006528,0.00135682,-0.00006799,0.00100236,0.00014639,-0.00062246,-0.00074373,17:41:54..968,,,,
17:41:55..083,5.24906235,-0.004086,0.00014868,0.00006547,0.00135696,-0.00006815,0.00100223,0.00014629,-0.00062239,-0.00074408,17:41:55..103,,,,
17:41:55..115,5.26974831,-0.003621,0.0001489,0.00006535,0.00135687,-0.00006797,0.0010021,0.00014628,-0.00062245,-0.00074416,17:41:55..103,,,,
17:41:55..169,5.2232049,-0.003621,0.00014812,0.00006572,0.00135653,-0.00006801,0.0010022,0.00014635,-0.00062199,-0.00074386,17:41:55..147,,,,
17:41:55..203,5.2749198,-0.003669,0.00014844,0.00006572,0.00135671,-0.00006775,0.00100266,0.00014631,-0.00062169,-0.00074407,17:41:55..235,,,,
17:41:55..294,5.25423384,-0.003669,0.00014855,0.00006577,0.00135647,-0.00006804,0.0010023,0.00014633,-0.0006227,-0.00074404,17:41:55..294,,,,
17:41:55..327,5.29043427,-0.00369,0.0001488,0.00006572,0.00135679,-0.000068,0.00100206,0.00014643,-0.00062199,-0.00074385,17:41:55..339,,,,
17:41:55..398,5.35766364,-0.00369,0.00014865,0.0000657,0.00135664,-0.00006788,0.00100218,0.00014611,-0.00062176,-0.00074421,17:41:55..471,,,,
17:41:55..511,5.43523599,-0.00369,0.00014875,0.00006564,0.00135659,-0.00006779,0.00100217,0.00014658,-0.0006215,-0.00074394,17:41:55..471,,,,
17:41:55..544,5.29560576,-0.00314,0.00014866,0.00006547,0.00135665,-0.00006785,0.00100249,0.00014659,-0.00062166,-0.00074407,17:41:55..514,,,,
17:41:55..600,5.17149,-0.00314,0.00014861,0.00006558,0.00135653,-0.00006794,0.00100202,0.0001465,-0.0006221,-0.00074358,17:41:55..640,,,,
17:41:55..655,5.20251894,-0.00314,0.00014842,0.00006557,0.00135622,-0.00006809,0.00100188,0.00014659,-0.00062277,-0.00074398,17:41:55..640,,,,
17:41:55..689,5.38869258,-0.004132,0.00014864,0.00006548,0.00135661,-0.00006796,0.00100237,0.00014615,-0.00062198,-0.00074416,17:41:55..740,,,,
17:41:55..792,5.24389086,-0.004132,0.00014889,0.00006555,0.00135651,-0.00006822,0.00100206,0.00014629,-0.000622,-0.00074409,17:41:55..790,,,,
