Time,Pressure,Flow Rate (ml/s),Force 1,Force 2,Force 3,Force 4,Force 5,Force 6,Force 7,Force 8,Flow Meter Time,,,, 
16:45:22..314,5.55935175,-0.01441,0.00013147,0.00005158,0.00117138,-0.0002618,0.00110236,0.00018268,-0.0005326,-0.00050219,16:45:22..334,,,,
16:45:22..359,5.52315132,-0.014343,0.00013118,0.00005197,0.00117137,-0.00026093,0.00110242,0.0001831,-0.00053282,-0.00050253,16:45:22..398,,,,
16:45:22..406,5.48695089,-0.014343,0.00013099,0.00005195,0.00117167,-0.00026111,0.00110245,0.00018225,-0.00053238,-0.00050229,16:45:22..398,,,,
16:45:22..439,5.56969473,-0.014079,0.00013048,0.00005264,0.00117195,-0.00026096,0.00110291,0.00018273,-0.00053252,-0.00050221,16:45:22..477,,,,
16:45:22..516,5.54383728,-0.013977,0.00013074,0.00005243,0.00117206,-0.00026065,0.00110328,0.00018332,-0.00053235,-0.0005022,16:45:22..554,,,,
16:45:22..562,5.50763685,-0.013977,0.00013063,0.00005213,0.00117168,-0.00026096,0.00110298,0.00018285,-0.00053196,-0.00050192,16:45:22..554,,,,
16:45:22..595,5.59038069,-0.013851,0.000131,0.00005194,0.0011715,-0.00026114,0.00110325,0.00018351,-0.0005321,-0.00050205,16:45:22..597,,,,
16:45:22..657,5.71449645,-0.013851,0.00013099,0.00005186,0.00117175,-0.00026095,0.00110338,0.00018339,-0.00053199,-0.00050232,16:45:22..597,,,,
16:45:22..689,5.36283513,-0.013711,0.00013043,0.00005279,0.0011718,-0.00026026,0.00110409,0.00018335,-0.00053238,-0.00050165,16:45:22..707,,,,
16:45:22..796,5.5334943,-0.013711,0.00013063,0.0000525,0.00117115,-0.00026066,0.00110358,0.00018315,-0.00053239,-0.00050253,16:45:22..795,,,,
16:45:22..828,5.67312453,-0.013487,0.00013065,0.0000517,0.00117108,-0.00026123,0.00110338,0.00018275,-0.00053194,-0.00050233,16:45:22..840,,,,
